timestamp,model,mode,epoch,width,depth,train_loss,val_loss,task,phase,candidate_dir,neurons,best_val,best_epoch,es_counter,improved,train_acc,val_acc,throughput,auroc
2026-06-25 18:11:52,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,1,3106,2,0.06181808266286601,0.004403291843563183,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.004403291843563183,1,0,True,,,,0.6593609891786091
2026-06-25 18:20:17,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,2,3106,2,0.0019668199024919356,0.0009335490758420741,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0009335490758420741,2,0,True,,,,
2026-06-25 18:31:33,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,3,3106,2,0.001522265938230071,0.0011628618044171206,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0009335490758420741,2,1,False,,,,
2026-06-25 18:43:58,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,4,3106,2,0.001767061307867129,0.006961682015819706,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0009335490758420741,2,2,False,,,,
2026-06-25 18:56:35,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,5,3106,2,0.001989163281825388,0.0025661915464449646,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0009335490758420741,2,3,False,,,,0.680472835871281
2026-06-25 19:09:07,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,6,3106,2,0.001097287433858301,0.0005898942152705761,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0005898942152705761,6,0,True,,,,
2026-06-25 19:20:20,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,7,3106,2,0.0002679695064367855,0.0002883363738416566,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0002883363738416566,7,0,True,,,,
2026-06-25 19:31:34,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,8,3106,2,0.0002882179055201259,0.0003924557525059886,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0002883363738416566,7,1,False,,,,
2026-06-25 23:01:19,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,9,3106,2,0.018235195689199797,0.006731008287074774,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0002883363738416566,7,2,False,,,
2026-06-26 00:05:53,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,10,3106,2,0.0011140790671969355,0.00039405286857740937,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0002883363738416566,7,3,False,,,
2026-06-26 01:05:58,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,11,3106,2,0.00045985603890711296,0.0006325797944136512,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0002883363738416566,7,4,False,,,
2026-06-26 02:04:30,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,12,3106,2,0.0011488758449030411,0.0046032694910803406,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0002883363738416566,7,5,False,,,
2026-06-26 03:02:47,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,13,3106,2,0.0007927728118152609,0.0014936756140424886,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0002883363738416566,7,6,False,,,
2026-06-26 03:57:02,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,14,3106,2,0.00486209697615372,0.0015805902486015692,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0002883363738416566,7,7,False,,,
2026-06-26 04:57:39,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,15,3106,2,0.0007860431159702288,0.0004908092910230003,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0002883363738416566,7,8,False,,,
2026-06-26 05:53:04,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,16,3106,2,0.0003789001065320441,0.00046282773778017904,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0002883363738416566,7,9,False,,,
2026-06-26 06:47:59,anomaly_stl_ablation_r05_d02_w3106_3106_3106,stl_ablation_r05_d02_w3106_3106_3106,17,3106,2,0.0010535453360087617,0.0004841951454119215,anomaly,stl_ablation_r05_d02_w3106_3106_3106,cand_000_d2_w3106,6266,0.0002883363738416566,7,10,False,,,
