[2026-06-14 01:39:33] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 01:39:33] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_044_d1_w45/training_log.txt
[2026-06-14 01:39:33] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_044_d1_w45/training_stats.csv
[2026-06-14 01:39:33] Epoch 1 | architecture=[45] train_loss=0.014986 val_loss=0.020500 best=0.020500 es=0/10
[2026-06-14 01:39:34] Epoch 1 | architecture=[45] train_loss=0.015904 val_loss=0.020209 best=0.020209 es=0/10
[2026-06-14 01:39:34] Epoch 1 | architecture=[45] train_loss=0.014375 val_loss=0.018012 best=0.018012 es=0/10
[2026-06-14 01:39:34] Epoch 1 | architecture=[45] train_loss=0.013253 val_loss=0.015012 best=0.015012 es=0/10
[2026-06-14 01:39:35] Epoch 1 | architecture=[45] train_loss=0.013159 val_loss=0.013732 best=0.013732 es=0/10
[2026-06-14 01:39:35] Epoch 1 | architecture=[45] train_loss=0.013723 val_loss=0.013831 best=0.013831 es=0/10
[2026-06-14 01:39:35] Epoch 1 | architecture=[45] train_loss=0.013205 val_loss=0.014195 best=0.014195 es=0/10
[2026-06-14 01:39:35] Epoch 1 | architecture=[45] train_loss=0.013309 val_loss=0.015071 best=0.015071 es=0/10
[2026-06-14 01:39:36] Epoch 1 | architecture=[45] train_loss=0.012702 val_loss=0.015836 best=0.015836 es=0/10
[2026-06-14 01:39:36] Epoch 1 | architecture=[45] train_loss=0.013548 val_loss=0.015793 best=0.015793 es=0/10
[2026-06-14 01:39:36] Epoch 1 | architecture=[45] train_loss=0.012850 val_loss=0.015226 best=0.015226 es=0/10
[2026-06-14 01:39:37] Epoch 1 | architecture=[45] train_loss=0.012815 val_loss=0.014352 best=0.014352 es=0/10
[2026-06-14 01:39:37] Epoch 1 | architecture=[45] train_loss=0.013214 val_loss=0.013715 best=0.013715 es=0/10
[2026-06-14 01:39:37] Epoch 1 | architecture=[45] train_loss=0.013098 val_loss=0.013633 best=0.013633 es=0/10
[2026-06-14 01:39:38] Epoch 1 | architecture=[45] train_loss=0.012663 val_loss=0.014015 best=0.014015 es=0/10
