timestamp,model,mode,epoch,width,depth,train_loss,val_loss,task,phase,candidate_dir,neurons,best_val,best_epoch,es_counter,improved,train_acc,val_acc,throughput,knn_acc,cluster_nmi
2026-06-02 10:49:20,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,1,7504,1,1.0579688793638662,0.7150857879108875,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.7150857879108875,1,0,True,0.6138422150986425,0.7055472367084904,,0.9044250529250787,0.16547995154919934
2026-06-02 10:49:24,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,2,7504,1,0.6579420113193709,0.6289740458890757,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.6289740458890757,2,0,True,0.7273057808566942,0.7381284315244144,,,
2026-06-02 10:49:28,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,3,7504,1,0.6135212779468279,0.6078465748753671,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.6078465748753671,3,0,True,0.7382457348163766,0.7350992237655117,,,
2026-06-02 10:49:32,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,4,7504,1,0.5880363511961219,0.5833939446001356,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.5833939446001356,4,0,True,0.7478410533336202,0.7493158465430888,,,
2026-06-02 10:54:54,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,5,7504,1,0.5718398053567967,0.5821691040093984,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.5821691040093984,5,0,True,0.7539510767840623,0.7433951222870518,,0.9066969587442557,0.1525054723451917
2026-06-02 10:54:58,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,6,7504,1,0.5679815562332906,0.5520562726594387,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.5520562726594387,6,0,True,0.7561584303263699,0.7633603552434554,,,
2026-06-02 10:55:02,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,7,7504,1,0.5444022414596121,0.5368973333756281,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.5368973333756281,7,0,True,0.7667154321120457,0.7693671365380974,,,
2026-06-02 10:55:06,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,8,7504,1,0.5321014318618323,0.5336052418920526,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.5336052418920526,8,0,True,0.7711387448634927,0.7713636598337378,,,
2026-06-02 10:55:10,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,9,7504,1,0.5367645540730052,0.6447701168106262,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.5336052418920526,8,1,False,0.7683978399776252,0.7093853806302818,,,
2026-06-02 10:59:52,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,10,7504,1,0.5652339739414386,0.5166882369674665,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.5166882369674665,10,0,True,0.7535423076095609,0.7795907127243937,,0.9098810691726477,0.07310077094640154
2026-06-02 10:59:56,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,11,7504,1,0.5165262061486631,0.5067434523690825,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.5067434523690825,11,0,True,0.7783696564187518,0.7842894270322369,,,
2026-06-02 11:00:00,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,12,7504,1,0.5014185408719967,0.5203568720267284,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.5067434523690825,11,1,False,0.7856586562251242,0.7760967969570232,,,
2026-06-02 11:00:04,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,13,7504,1,0.502339312031861,0.4980845887112832,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.4980845887112832,13,0,True,0.7837008670209333,0.7859417221734566,,,
2026-06-02 11:00:08,representation_stl_ablation_r01_d7504_parammatched,stl_ablation_r01_d7504_parammatched,14,7504,1,0.4911951683504785,0.48631331172593234,representation,stl_ablation_r01_d7504_parammatched,cand_000_d1_w7504,7511,0.48631331172593234,14,0,True,0.7894516038811558,0.7915870639059569,,,
