task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct
generation,ae_width_to_depth,0,cand_000_d1_w1,[1],0.9821630054713424,237,242,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_000_d1_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_000_d1_w1/checkpoint_last.pt,True,width,0,0,0,False,0,0.9821630054713424,inf
generation,ae_width_to_depth,1,cand_001_d1_w2,[2],0.9632775521703506,182,187,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_001_d1_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_001_d1_w2/checkpoint_last.pt,True,width,0,0,0,False,0,0.9632775521703506,1.9228430714439921
generation,ae_width_to_depth,2,cand_002_d1_w3,[3],0.944536643694794,126,131,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_002_d1_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_002_d1_w3/checkpoint_last.pt,True,width,0,0,0,False,0,0.944536643694794,1.9455356800676715
generation,ae_width_to_depth,3,cand_003_d1_w4,[4],0.9261032890309993,115,120,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_003_d1_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_003_d1_w4/checkpoint_last.pt,True,width,0,0,0,False,0,0.9261032890309993,1.9515764461702587
generation,ae_width_to_depth,4,cand_004_d1_w5,[5],0.9076678443380962,110,115,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_004_d1_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_004_d1_w5/checkpoint_last.pt,True,width,0,0,0,False,0,0.9076678443380962,1.9906467141686126
generation,ae_width_to_depth,5,cand_005_d1_w6,[6],0.8890806025017256,90,95,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_005_d1_w6/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_005_d1_w6/checkpoint_last.pt,True,width,0,0,0,False,0,0.8890806025017256,2.0478021726025886
generation,ae_width_to_depth,6,cand_006_d1_w7,[7],0.870637700113749,82,87,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_006_d1_w7/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_006_d1_w7/checkpoint_last.pt,True,width,0,0,0,False,0,0.870637700113749,2.0743791210922113
generation,ae_width_to_depth,7,cand_007_d1_w8,[8],0.8520984038798051,89,94,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_007_d1_w8/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_007_d1_w8/checkpoint_last.pt,True,width,0,0,0,False,0,0.8520984038798051,2.1293927694058894
generation,ae_width_to_depth,8,cand_008_d1_w9,[9],0.8334367446416348,76,81,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_008_d1_w9/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_008_d1_w9/checkpoint_last.pt,True,width,0,0,0,False,0,0.8334367446416348,2.1900826422393678
generation,ae_width_to_depth,9,cand_009_d1_w10,[10],0.8148869146755117,76,81,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_009_d1_w10/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_009_d1_w10/checkpoint_last.pt,True,width,0,0,0,False,0,0.8148869146755117,2.2257034004541323
generation,ae_width_to_depth,10,cand_010_d1_w11,[11],0.7964738484844751,76,81,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_010_d1_w11/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_010_d1_w11/checkpoint_last.pt,True,width,0,0,0,False,0,0.7964738484844751,2.259585454058818
generation,ae_width_to_depth,11,cand_011_d1_w12,[12],0.7778976535510284,80,85,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_011_d1_w12/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_011_d1_w12/checkpoint_last.pt,True,width,0,0,0,False,0,0.7778976535510284,2.332304440226557
generation,ae_width_to_depth,12,cand_012_d1_w13,[13],0.7596293079135147,68,73,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_012_d1_w13/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_012_d1_w13/checkpoint_last.pt,True,width,0,0,0,False,0,0.7596293079135147,2.3484253428610335
generation,ae_width_to_depth,13,cand_013_d1_w14,[14],0.741064322244891,80,85,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_013_d1_w14/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_013_d1_w14/checkpoint_last.pt,True,width,0,0,0,False,0,0.741064322244891,2.4439533171273187
generation,ae_width_to_depth,14,cand_014_d1_w15,[15],0.7224948956665571,68,73,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_014_d1_w15/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_014_d1_w15/checkpoint_last.pt,True,width,0,0,0,False,0,0.7224948956665571,2.5057779764760433
generation,ae_width_to_depth,15,cand_015_d1_w16,[16],0.7039022170271009,68,73,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_015_d1_w16/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_015_d1_w16/checkpoint_last.pt,True,width,0,0,0,False,0,0.7039022170271009,2.5733993071747676
generation,ae_width_to_depth,16,cand_016_d1_w17,[17],0.6854980866342044,64,69,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_016_d1_w17/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_016_d1_w17/checkpoint_last.pt,True,width,0,0,0,False,0,0.6854980866342044,2.614586223442436
generation,ae_width_to_depth,17,cand_017_d1_w18,[18],0.6668610011309868,68,73,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_017_d1_w18/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_017_d1_w18/checkpoint_last.pt,True,width,0,0,0,False,0,0.6668610011309868,2.718765503011937
generation,ae_width_to_depth,18,cand_018_d1_w19,[19],0.6482639199384418,66,71,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_018_d1_w19/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_018_d1_w19/checkpoint_last.pt,True,width,0,0,0,False,0,0.6482639199384418,2.7887492537432257
generation,ae_width_to_depth,19,cand_019_d1_w20,[20],0.6295360459351679,71,76,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_019_d1_w20/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_019_d1_w20/checkpoint_last.pt,True,width,0,0,0,False,0,0.6295360459351679,2.8889273993610947
generation,ae_width_to_depth,20,cand_020_d1_w21,[21],0.6109688481946662,73,78,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_020_d1_w21/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/ae_width_to_depth/cand_020_d1_w21/checkpoint_last.pt,True,width,0,0,0,False,0,0.6109688481946662,2.9493462463964715
