[2026-05-18 01:14:36] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:14:36] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_029_d1_w30/training_log.txt
[2026-05-18 01:14:36] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_029_d1_w30/training_stats.csv
[2026-05-18 01:14:36] [CANDIDATE] task=representation phase=ae_alt_width index=29 search_phase=width architecture=[30]
[2026-05-18 01:14:40] [representation][ae_alt_width][cand_029_d1_w30] epoch=1 architecture=[30] train_loss=0.457595 val_loss=0.457131 best=0.456275 es=0/5
[2026-05-18 01:14:42] [representation][ae_alt_width][cand_029_d1_w30] epoch=2 architecture=[30] train_loss=0.455418 val_loss=0.456328 best=0.456275 es=0/5
[2026-05-18 01:14:44] [representation][ae_alt_width][cand_029_d1_w30] epoch=3 architecture=[30] train_loss=0.454999 val_loss=0.456389 best=0.456275 es=1/5
[2026-05-18 01:14:46] [representation][ae_alt_width][cand_029_d1_w30] epoch=4 architecture=[30] train_loss=0.455265 val_loss=0.456491 best=0.456275 es=2/5
[2026-05-18 01:14:50] [representation][ae_alt_width][cand_029_d1_w30] epoch=5 architecture=[30] train_loss=0.454708 val_loss=0.455913 best=0.455913 es=0/5
[2026-05-18 01:14:53] [representation][ae_alt_width][cand_029_d1_w30] epoch=6 architecture=[30] train_loss=0.454453 val_loss=0.455702 best=0.455702 es=0/5
[2026-05-18 01:14:55] [representation][ae_alt_width][cand_029_d1_w30] epoch=7 architecture=[30] train_loss=0.454576 val_loss=0.456537 best=0.455702 es=1/5
[2026-05-18 01:14:58] [representation][ae_alt_width][cand_029_d1_w30] epoch=8 architecture=[30] train_loss=0.454770 val_loss=0.456753 best=0.455702 es=2/5
[2026-05-18 01:15:00] [representation][ae_alt_width][cand_029_d1_w30] epoch=9 architecture=[30] train_loss=0.454620 val_loss=0.455660 best=0.455702 es=3/5
[2026-05-18 01:15:04] [representation][ae_alt_width][cand_029_d1_w30] epoch=10 architecture=[30] train_loss=0.454197 val_loss=0.456045 best=0.455702 es=4/5
[2026-05-18 01:15:06] [representation][ae_alt_width][cand_029_d1_w30] epoch=11 architecture=[30] train_loss=0.454189 val_loss=0.456231 best=0.455702 es=5/5
