[2026-06-14 03:28:07] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:28:07] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_669_d6_w116/training_log.txt
[2026-06-14 03:28:07] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_669_d6_w116/training_stats.csv
[2026-06-14 03:28:07] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.005200 val_loss=0.002247 best=0.002247 es=0/10
[2026-06-14 03:28:08] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.003058 val_loss=0.001896 best=0.001896 es=0/10
[2026-06-14 03:28:08] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.002894 val_loss=0.001058 best=0.001058 es=0/10
[2026-06-14 03:28:08] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.002696 val_loss=0.001218 best=0.001218 es=0/10
[2026-06-14 03:28:09] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.002821 val_loss=0.004041 best=0.004041 es=0/10
[2026-06-14 03:28:09] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.003073 val_loss=0.003011 best=0.003011 es=0/10
[2026-06-14 03:28:10] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.001729 val_loss=0.001039 best=0.001039 es=0/10
[2026-06-14 03:28:10] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.001570 val_loss=0.000576 best=0.000576 es=0/10
[2026-06-14 03:28:11] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.000716 val_loss=0.000720 best=0.000720 es=0/10
[2026-06-14 03:28:11] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.000864 val_loss=0.000677 best=0.000677 es=0/10
[2026-06-14 03:28:11] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.003463 val_loss=0.001009 best=0.001009 es=0/10
[2026-06-14 03:28:11] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.000705 val_loss=0.000991 best=0.000991 es=0/10
[2026-06-14 03:28:12] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.000491 val_loss=0.000813 best=0.000813 es=0/10
[2026-06-14 03:28:12] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.000419 val_loss=0.000472 best=0.000472 es=0/10
[2026-06-14 03:28:12] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.001211 val_loss=0.000286 best=0.000286 es=0/10
[2026-06-14 03:28:13] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.001315 val_loss=0.000354 best=0.000354 es=0/10
[2026-06-14 03:28:13] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.002093 val_loss=0.000767 best=0.000767 es=0/10
[2026-06-14 03:28:14] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.003032 val_loss=0.000470 best=0.000470 es=0/10
[2026-06-14 03:28:14] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.000240 val_loss=0.000528 best=0.000528 es=0/10
[2026-06-14 03:28:14] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.000824 val_loss=0.000654 best=0.000654 es=0/10
[2026-06-14 03:28:15] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.001630 val_loss=0.000428 best=0.000428 es=0/10
[2026-06-14 03:28:15] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.001853 val_loss=0.000503 best=0.000503 es=0/10
[2026-06-14 03:28:15] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.004586 val_loss=0.000605 best=0.000605 es=0/10
[2026-06-14 03:28:15] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.001002 val_loss=0.000986 best=0.000986 es=0/10
[2026-06-14 03:28:16] Epoch 1 | architecture=[116, 116, 116, 116, 116, 90] train_loss=0.002536 val_loss=0.000539 best=0.000539 es=0/10
