[2026-05-18 03:18:57] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:18:57] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_193_d1_w194/training_log.txt
[2026-05-18 03:18:57] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_193_d1_w194/training_stats.csv
[2026-05-18 03:18:57] [CANDIDATE] task=representation phase=ae_alt_width index=193 search_phase=width architecture=[194]
[2026-05-18 03:19:05] [representation][ae_alt_width][cand_193_d1_w194] epoch=1 architecture=[194] train_loss=0.322435 val_loss=0.305035 best=0.297239 es=0/5
[2026-05-18 03:19:08] [representation][ae_alt_width][cand_193_d1_w194] epoch=2 architecture=[194] train_loss=0.295817 val_loss=0.300891 best=0.297239 es=0/5
[2026-05-18 03:19:10] [representation][ae_alt_width][cand_193_d1_w194] epoch=3 architecture=[194] train_loss=0.293417 val_loss=0.300632 best=0.297239 es=0/5
[2026-05-18 03:19:12] [representation][ae_alt_width][cand_193_d1_w194] epoch=4 architecture=[194] train_loss=0.292784 val_loss=0.299275 best=0.297239 es=0/5
[2026-05-18 03:19:19] [representation][ae_alt_width][cand_193_d1_w194] epoch=5 architecture=[194] train_loss=0.292642 val_loss=0.300959 best=0.297239 es=1/5
[2026-05-18 03:19:22] [representation][ae_alt_width][cand_193_d1_w194] epoch=6 architecture=[194] train_loss=0.291753 val_loss=0.297672 best=0.297239 es=0/5
[2026-05-18 03:19:24] [representation][ae_alt_width][cand_193_d1_w194] epoch=7 architecture=[194] train_loss=0.291795 val_loss=0.300390 best=0.297239 es=1/5
[2026-05-18 03:19:27] [representation][ae_alt_width][cand_193_d1_w194] epoch=8 architecture=[194] train_loss=0.292553 val_loss=0.300371 best=0.297239 es=2/5
[2026-05-18 03:19:29] [representation][ae_alt_width][cand_193_d1_w194] epoch=9 architecture=[194] train_loss=0.291687 val_loss=0.299856 best=0.297239 es=3/5
[2026-05-18 03:19:36] [representation][ae_alt_width][cand_193_d1_w194] epoch=10 architecture=[194] train_loss=0.291652 val_loss=0.300587 best=0.297239 es=4/5
[2026-05-18 03:19:39] [representation][ae_alt_width][cand_193_d1_w194] epoch=11 architecture=[194] train_loss=0.291761 val_loss=0.297689 best=0.297239 es=5/5
