task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
representation,ae_width_only,width_only,0.10743743630961537,8,8,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d2/representation/ae_width_only/cand_545_d2_w274/checkpoint_best.pt,cand_545_d2_w274
representation,stl_from_ae_width_only,stl_refit,0.21930558636097983,127,137,0.2227785374027807,0.9134266191631814,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d2/representation/stl_from_ae_width_only/cand_000_d2_w274/checkpoint_best.pt,cand_000_d2_w274
