task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
generation,1,ablation_stl,stl_ablation_r01_d02_w0058_58_58,"[58, 58]",10030,1.0083892620292454,9,19,1.0676752323979233,
generation,2,ablation_stl,stl_ablation_r02_d02_w0058_58_58,"[58, 58]",10030,1.0083772714840842,7,17,1.0676030355140704,
generation,3,ablation_stl,stl_ablation_r03_d02_w0058_58_58,"[58, 58]",10030,1.0083661261356787,5,15,1.0675710678906927,
generation,4,ablation_stl,stl_ablation_r04_d02_w0058_58_58,"[58, 58]",10030,1.008356444681904,10,20,1.0677054173570786,
generation,5,ablation_stl,stl_ablation_r05_d02_w0058_58_58,"[58, 58]",10030,1.0083941759670219,8,18,1.0676923219362484,
