[2026-06-14 03:26:32] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:26:32] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_658_d6_w116/training_log.txt
[2026-06-14 03:26:32] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_658_d6_w116/training_stats.csv
[2026-06-14 03:26:32] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.005094 val_loss=0.002754 best=0.002754 es=0/10
[2026-06-14 03:26:32] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.002790 val_loss=0.001677 best=0.001677 es=0/10
[2026-06-14 03:26:33] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.003777 val_loss=0.001689 best=0.001689 es=0/10
[2026-06-14 03:26:33] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.002635 val_loss=0.000773 best=0.000773 es=0/10
[2026-06-14 03:26:33] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.003706 val_loss=0.001142 best=0.001142 es=0/10
[2026-06-14 03:26:34] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.000979 val_loss=0.001346 best=0.001346 es=0/10
[2026-06-14 03:26:34] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.003451 val_loss=0.000998 best=0.000998 es=0/10
[2026-06-14 03:26:34] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.001180 val_loss=0.000359 best=0.000359 es=0/10
[2026-06-14 03:26:35] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.002415 val_loss=0.000851 best=0.000851 es=0/10
[2026-06-14 03:26:35] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.001396 val_loss=0.001259 best=0.001259 es=0/10
[2026-06-14 03:26:35] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.001233 val_loss=0.001419 best=0.001419 es=0/10
[2026-06-14 03:26:36] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.001018 val_loss=0.000913 best=0.000913 es=0/10
[2026-06-14 03:26:36] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.000570 val_loss=0.000496 best=0.000496 es=0/10
[2026-06-14 03:26:36] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.002182 val_loss=0.000345 best=0.000345 es=0/10
[2026-06-14 03:26:36] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.001202 val_loss=0.000219 best=0.000219 es=0/10
[2026-06-14 03:26:37] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.001639 val_loss=0.000333 best=0.000333 es=0/10
[2026-06-14 03:26:37] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.000844 val_loss=0.000376 best=0.000376 es=0/10
[2026-06-14 03:26:38] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.000978 val_loss=0.000273 best=0.000273 es=0/10
[2026-06-14 03:26:38] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.000640 val_loss=0.000269 best=0.000269 es=0/10
[2026-06-14 03:26:39] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.005725 val_loss=0.000578 best=0.000578 es=0/10
[2026-06-14 03:26:39] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.001660 val_loss=0.000350 best=0.000350 es=0/10
[2026-06-14 03:26:39] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.000752 val_loss=0.000820 best=0.000820 es=0/10
[2026-06-14 03:26:39] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.001705 val_loss=0.000890 best=0.000890 es=0/10
[2026-06-14 03:26:39] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.002090 val_loss=0.000408 best=0.000408 es=0/10
[2026-06-14 03:26:40] Epoch 1 | architecture=[116, 116, 116, 116, 116, 79] train_loss=0.003972 val_loss=0.000613 best=0.000613 es=0/10
