timestamp,model,mode,epoch,width,depth,train_loss,val_loss,task,phase,candidate_dir,neurons,best_val,best_epoch,es_counter,improved,train_acc,val_acc,throughput,knn_acc,cluster_nmi
2026-06-13 14:47:34,representation_ae_width_only,ae_width_only,1,87,6,0.08679766000453326,0.10271699153755916,representation,ae_width_only,cand_515_d6_w87,529,0.10271699153755916,1,0,True,0.9668337600309804,0.9639593122321475,,0.9542004440543193,0.1777354873073982
2026-06-13 14:47:55,representation_ae_width_only,ae_width_only,2,87,6,0.06191412503739822,0.09796056431173156,representation,ae_width_only,cand_515_d6_w87,529,0.09796056431173156,2,0,True,0.9748736042684107,0.9654394932961567,,,
2026-06-13 14:48:13,representation_ae_width_only,ae_width_only,3,87,6,0.0577481890947575,0.09443694409116678,representation,ae_width_only,cand_515_d6_w87,529,0.09443694409116678,3,0,True,0.9768098793055227,0.9668680401370028,,,
2026-06-13 14:48:34,representation_ae_width_only,ae_width_only,4,87,6,0.05567564446730662,0.09653104286605554,representation,ae_width_only,cand_515_d6_w87,529,0.09443694409116678,3,1,False,0.9777457455734602,0.9651641107726201,,,
2026-06-13 14:50:10,representation_ae_width_only,ae_width_only,5,87,6,0.054328045512827626,0.09270546970872719,representation,ae_width_only,cand_515_d6_w87,529,0.09270546970872719,5,0,True,0.9781545147479616,0.9665754462057452,,0.9548544775477187,0.1763998400294958
2026-06-13 14:50:33,representation_ae_width_only,ae_width_only,6,87,6,0.05457847873646412,0.09555364735508512,representation,ae_width_only,cand_515_d6_w87,529,0.09270546970872719,5,1,False,0.9780878208300166,0.9662140066436034,,,
2026-06-13 14:50:56,representation_ae_width_only,ae_width_only,7,87,6,0.05435763418681522,0.09748146279499134,representation,ae_width_only,cand_515_d6_w87,529,0.09270546970872719,5,2,False,0.9781545147479616,0.9655255503347618,,,
2026-06-13 14:51:16,representation_ae_width_only,ae_width_only,8,87,6,0.05525575780143493,0.09615984862911929,representation,ae_width_only,cand_515_d6_w87,529,0.09270546970872719,5,3,False,0.9777285342397969,0.9659730469355089,,,
2026-06-13 14:51:37,representation_ae_width_only,ae_width_only,9,87,6,0.053816011375278465,0.09141841892653334,representation,ae_width_only,cand_515_d6_w87,529,0.09141841892653334,9,0,True,0.9782276629160302,0.967418805184076,,,
2026-06-13 14:53:07,representation_ae_width_only,ae_width_only,10,87,6,0.05277196119942837,0.0930705035634926,representation,ae_width_only,cand_515_d6_w87,529,0.09141841892653334,9,1,False,0.979002172930875,0.9669024629524449,,0.9548716889554396,0.1715967286483313
2026-06-13 14:57:06,representation_ae_width_only,ae_width_only,11,87,6,0.05288007757312801,0.09975641588791129,representation,ae_width_only,cand_515_d6_w87,529,0.09141841892653334,9,2,False,0.9788795421785246,0.9638044095626581,
2026-06-13 14:57:38,representation_ae_width_only,ae_width_only,12,87,6,0.05324271309213803,0.09275464959669207,representation,ae_width_only,cand_515_d6_w87,529,0.09141841892653334,9,3,False,0.9785869495062499,0.9671950568837026,
2026-06-13 14:58:12,representation_ae_width_only,ae_width_only,13,87,6,0.05277593219663792,0.09171455636666942,representation,ae_width_only,cand_515_d6_w87,529,0.09141841892653334,9,4,False,0.9787246401755556,0.9675564964458443,
2026-06-13 14:58:43,representation_ae_width_only,ae_width_only,14,87,6,0.05433183569712046,0.09414811792073546,representation,ae_width_only,cand_515_d6_w87,529,0.09141841892653334,9,5,False,0.9780706094963534,0.9662484294590454,
2026-06-13 15:00:53,representation_ae_width_only,ae_width_only,15,87,6,0.055508581445972996,0.09672587244922562,representation,ae_width_only,cand_515_d6_w87,529,0.09141841892653334,9,6,False,0.9778274994083604,0.9656460301888091,
2026-06-13 15:01:28,representation_ae_width_only,ae_width_only,16,87,6,0.054905738774348435,0.09467814319268272,representation,ae_width_only,cand_515_d6_w87,529,0.09141841892653334,9,7,False,0.9777995309911577,0.9665582347980242,
2026-06-13 15:02:01,representation_ae_width_only,ae_width_only,17,87,6,0.05293477443869873,0.09672832721990984,representation,ae_width_only,cand_515_d6_w87,529,0.09141841892653334,9,8,False,0.9786859146748134,0.9654050704807147,
2026-06-13 15:02:28,representation_ae_width_only,ae_width_only,18,87,6,0.053057884671118924,0.09153325647670708,representation,ae_width_only,cand_515_d6_w87,529,0.09141841892653334,9,9,False,0.9789569931800091,0.966971308583329,
2026-06-13 15:03:00,representation_ae_width_only,ae_width_only,19,87,6,0.05410161028543778,0.0923268134318597,representation,ae_width_only,cand_515_d6_w87,529,0.09141841892653334,9,10,False,0.9782427228329855,0.9671434226605394,
