depth,candidate_dir,parameter_count,best_val
2,cand_247_d2_w126,24325,0.1634243674831085
2,cand_248_d2_w127,24508,0.1611276517545119
2,cand_249_d2_w127,24645,0.1663766019095677
2,cand_250_d2_w128,24829,0.1635980496017582
2,cand_251_d2_w128,24967,0.1629521271752764
2,cand_252_d2_w129,25152,0.1627852074036743
2,cand_253_d2_w129,25291,0.1610124870111186
2,cand_254_d2_w130,25477,0.1606548313836965
2,cand_255_d2_w130,25617,0.1655148698730917
2,cand_256_d2_w131,25804,0.1620443754539446
2,cand_257_d2_w131,25945,0.1607880901328376
2,cand_258_d2_w132,26133,0.1602339670671181
2,cand_259_d2_w132,26275,0.1598633086191405
2,cand_260_d2_w133,26464,0.1596554293109062
2,cand_261_d2_w133,26607,0.1583935526869009
2,cand_262_d2_w134,26797,0.1551081112870595
2,cand_263_d2_w134,26941,0.158841238784069
2,cand_264_d2_w135,27132,0.1598590163609585
2,cand_265_d2_w135,27277,0.1588488373475769
2,cand_266_d2_w136,27469,0.1579630825177369
2,cand_267_d2_w136,27615,0.1558521261931438
2,cand_268_d2_w137,27808,0.1615632163786038
2,cand_269_d2_w137,27955,0.1584962310399601
2,cand_270_d2_w138,28149,0.1583064470985596
2,cand_271_d2_w138,28297,0.1560252446531418
2,cand_272_d2_w139,28492,0.1567757297777554
2,cand_273_d2_w139,28641,0.1544248602420183
2,cand_274_d2_w140,28837,0.1534788210660963
2,cand_275_d2_w140,28987,0.1565823046343496
2,cand_276_d2_w141,29184,0.1553224687059168
2,cand_277_d2_w141,29335,0.155692912391848
2,cand_278_d2_w142,29533,0.1541893616162512
2,cand_279_d2_w142,29685,0.152670828156893
2,cand_280_d2_w143,29884,0.1546553358735957
2,cand_281_d2_w143,30037,0.1546731382022123
2,cand_282_d2_w144,30237,0.1519890654893613
2,cand_283_d2_w144,30391,0.153409047141676
2,cand_284_d2_w145,30592,0.1566237525910929
2,cand_285_d2_w145,30747,0.1560852138817641
2,cand_286_d2_w146,30949,0.1555477472986855
2,cand_287_d2_w146,31105,0.1548040427207409
2,cand_288_d2_w147,31308,0.1539100366357074
2,cand_289_d2_w147,31465,0.1532070703321175
2,cand_290_d2_w148,31669,0.1481505206006379
2,cand_291_d2_w148,31827,0.1483258556704934
2,cand_292_d2_w149,32032,0.1497722065844648
2,cand_293_d2_w149,32191,0.1505714551170127
2,cand_294_d2_w150,32397,0.1515843881409959
2,cand_295_d2_w150,32557,0.1493210283320396
2,cand_296_d2_w151,32764,0.1501232790498856
2,cand_297_d2_w151,32925,0.1493170208021916
2,cand_298_d2_w152,33133,0.1485548082798295
2,cand_299_d2_w152,33295,0.1479523961230035
2,cand_300_d2_w153,33504,0.146315517553731
2,cand_301_d2_w153,33667,0.1455731373038243
2,cand_302_d2_w154,33877,0.1483046183378728
2,cand_303_d2_w154,34041,0.1528766163539723
3,cand_000_d3_w1,79,0.9096005817304652
3,cand_001_d3_w2,137,0.7063081331260109
3,cand_002_d3_w2,143,0.7059327413148575
3,cand_003_d3_w2,155,0.6957837657945619
3,cand_004_d3_w3,214,0.6808132449024665
3,cand_005_d3_w3,222,0.6804583463235327
3,cand_006_d3_w3,235,0.6607439363179844
3,cand_007_d3_w4,295,0.6524860694930343
3,cand_008_d3_w4,305,0.6331869696672541
3,cand_009_d3_w4,319,0.630384644025435
3,cand_010_d3_w5,380,0.6158602653316116
3,cand_011_d3_w5,392,0.6079744482126169
3,cand_012_d3_w5,407,0.6061939742609842
3,cand_013_d3_w6,469,0.5969715247176641
3,cand_014_d3_w6,483,0.5935330764545356
3,cand_015_d3_w6,499,0.5908463831413707
3,cand_016_d3_w7,562,0.5783602873588933
3,cand_017_d3_w7,578,0.5765523670712789
3,cand_018_d3_w7,595,0.5757599233005242
3,cand_019_d3_w8,659,0.5614716926387734
3,cand_020_d3_w8,677,0.5574058094167624
3,cand_021_d3_w8,695,0.5515994567076734
3,cand_022_d3_w9,760,0.5457005106455504
3,cand_023_d3_w9,780,0.5378048058842688
3,cand_024_d3_w9,799,0.5368137715948246
3,cand_025_d3_w10,865,0.5320999872372406
3,cand_026_d3_w10,887,0.5182460026526332
3,cand_027_d3_w10,907,0.5174964614416022
3,cand_028_d3_w11,974,0.5158201085860687
3,cand_029_d3_w11,998,0.508875170630499
3,cand_030_d3_w11,1019,0.507553660015656
3,cand_031_d3_w12,1087,0.4963819450682587
3,cand_032_d3_w12,1113,0.4945139103838688
3,cand_033_d3_w12,1135,0.4930920789868439
3,cand_034_d3_w13,1204,0.4831833760593026
3,cand_035_d3_w13,1232,0.4750799670100173
3,cand_036_d3_w13,1255,0.4741835138825089
3,cand_037_d3_w14,1325,0.4685608866193168
3,cand_038_d3_w14,1355,0.4647356386601282
3,cand_039_d3_w14,1379,0.4632455225156093
3,cand_040_d3_w15,1450,0.460819359539778
3,cand_041_d3_w15,1482,0.4585062353980842
3,cand_042_d3_w15,1507,0.4576527411808535
3,cand_043_d3_w16,1579,0.4515118305243977
3,cand_044_d3_w16,1613,0.4468583638452708
3,cand_045_d3_w16,1639,0.441629088272115
3,cand_046_d3_w17,1712,0.4375216619319771
3,cand_047_d3_w17,1748,0.4333032009811939
3,cand_048_d3_w17,1775,0.4315096773819509
3,cand_049_d3_w18,1849,0.4256534921850276
3,cand_050_d3_w18,1887,0.4214847966644169
3,cand_051_d3_w18,1915,0.4190177556206623
3,cand_052_d3_w19,1990,0.4103735247005441
3,cand_053_d3_w19,2030,0.40781611631375
3,cand_054_d3_w19,2059,0.4058669457050738
3,cand_055_d3_w20,2135,0.4016310457530747
3,cand_056_d3_w20,2177,0.3998891212308643
3,cand_057_d3_w20,2207,0.3977318111026093
3,cand_058_d3_w21,2284,0.3926683619798714
3,cand_059_d3_w21,2328,0.3855954194005919
3,cand_060_d3_w21,2359,0.3827118471297411
3,cand_061_d3_w22,2437,0.3792636417372723
3,cand_062_d3_w22,2483,0.3722528631519002
3,cand_063_d3_w22,2515,0.3707260551170478
3,cand_064_d3_w23,2594,0.3711973375903643
3,cand_065_d3_w23,2642,0.3692420393562455
3,cand_066_d3_w23,2675,0.3678888696893452
3,cand_067_d3_w24,2755,0.3647859754085302
3,cand_068_d3_w24,2805,0.3609314008033291
3,cand_069_d3_w25,2920,0.354981334701331
3,cand_070_d3_w25,2972,0.3515713408278265
3,cand_071_d3_w25,3007,0.3481868570416099
3,cand_072_d3_w26,3089,0.3469408542280449
3,cand_073_d3_w26,3143,0.345861791770874
3,cand_074_d3_w26,3179,0.3459902613341005
3,cand_075_d3_w27,3262,0.3404620726627318
3,cand_076_d3_w27,3318,0.3369328193556956
3,cand_077_d3_w27,3355,0.3357722954369172
3,cand_078_d3_w28,3439,0.3343849597692313
3,cand_079_d3_w28,3497,0.3331720264376003
3,cand_080_d3_w28,3535,0.3309713723930306
3,cand_081_d3_w29,3620,0.3284421289890014
3,cand_082_d3_w29,3680,0.3239800917527977
3,cand_083_d3_w29,3719,0.3216460273953424
3,cand_084_d3_w30,3805,0.320945572965217
3,cand_085_d3_w30,3867,0.3159508367219469
3,cand_086_d3_w30,3907,0.3140228963134617
3,cand_087_d3_w31,3994,0.312922517141088
3,cand_088_d3_w31,4058,0.3126884579383572
3,cand_089_d3_w31,4099,0.3121392439585155
3,cand_090_d3_w32,4187,0.3087972565497739
3,cand_091_d3_w32,4253,0.3080468219210179
3,cand_092_d3_w32,4295,0.3060361503107232
3,cand_093_d3_w33,4384,0.3021036310272125
3,cand_094_d3_w33,4452,0.2973671002282622
3,cand_095_d3_w33,4495,0.2952559262909591
3,cand_096_d3_w34,4585,0.2925132650596234
3,cand_097_d3_w34,4655,0.2923310083038324
3,cand_098_d3_w34,4699,0.2896349235469693
3,cand_099_d3_w35,4790,0.2862467752517832
3,cand_100_d3_w35,4862,0.284773154816068
3,cand_102_d3_w36,5073,0.282771683321855
3,cand_103_d3_w36,5119,0.2779234699757833
3,cand_104_d3_w37,5212,0.2750523383584655
3,cand_105_d3_w37,5288,0.2721016712458404
3,cand_106_d3_w37,5335,0.2721482626807187
3,cand_107_d3_w38,5429,0.2691565108741204
3,cand_108_d3_w38,5507,0.2678317704771503
3,cand_109_d3_w38,5555,0.2671956390019848
3,cand_110_d3_w39,5650,0.266631591089933
3,cand_111_d3_w39,5730,0.2671828507880549
3,cand_112_d3_w39,5779,0.2682812494691277
3,cand_113_d3_w40,5875,0.2646677025293795
3,cand_114_d3_w40,5957,0.2641115279512104
3,cand_115_d3_w40,6007,0.262595668488699
3,cand_116_d3_w41,6104,0.2610359107105562
3,cand_117_d3_w41,6188,0.2622369623828867
3,cand_118_d3_w41,6239,0.2608487227457887
3,cand_119_d3_w42,6337,0.2580147249621985
3,cand_120_d3_w42,6423,0.2590787798821299
3,cand_121_d3_w42,6475,0.2588786606111472
3,cand_122_d3_w43,6574,0.2540354486129441
3,cand_123_d3_w43,6662,0.2523072959669867
3,cand_124_d3_w43,6715,0.2499997617270958
3,cand_125_d3_w44,6815,0.251536003498056
3,cand_126_d3_w44,6905,0.2498911735526305
3,cand_127_d3_w44,6959,0.2507088155991112
3,cand_128_d3_w45,7060,0.2475175595447033
3,cand_129_d3_w45,7152,0.2414834321376672
3,cand_130_d3_w46,7309,0.2397170688060164
3,cand_131_d3_w46,7309,0.2374715295391475
3,cand_132_d3_w46,7403,0.2363948213264385
3,cand_133_d3_w46,7459,0.2356633316774286
3,cand_134_d3_w47,7562,0.235882751497598
3,cand_135_d3_w47,7658,0.2322095461102931
3,cand_136_d3_w47,7715,0.2315918778514405
3,cand_137_d3_w48,7819,0.2296451130697471
3,cand_138_d3_w48,7917,0.2314066641052315
3,cand_139_d3_w48,7975,0.2283384619289576
3,cand_140_d3_w49,8080,0.2276949419122528
3,cand_141_d3_w49,8180,0.2262738552760389
3,cand_142_d3_w49,8239,0.2228457181671211
3,cand_143_d3_w50,8345,0.2233716818085492
3,cand_144_d3_w50,8447,0.2236318983325728
3,cand_145_d3_w50,8507,0.21620287756437
3,cand_146_d3_w51,8614,0.2142964469147447
3,cand_147_d3_w51,8718,0.2160344575545486
3,cand_148_d3_w51,8779,0.2121802747182408
3,cand_149_d3_w52,8887,0.2110470392733104
3,cand_150_d3_w52,8993,0.2124605253388825
3,cand_151_d3_w52,9055,0.2116958764198571
3,cand_152_d3_w53,9164,0.2102089761490994
3,cand_153_d3_w53,9272,0.2090690532850769
3,cand_154_d3_w53,9335,0.2083595506314088
3,cand_155_d3_w54,9445,0.2071853613193711
3,cand_156_d3_w54,9555,0.2054258505057591
3,cand_157_d3_w54,9619,0.2029029142340888
3,cand_158_d3_w55,9730,0.2055693749008247
3,cand_159_d3_w55,9842,0.2023074757886428
3,cand_160_d3_w55,9907,0.2018942909918542
3,cand_161_d3_w56,10019,0.2014144972484556
3,cand_162_d3_w56,10133,0.2002418936955715
3,cand_163_d3_w56,10199,0.1969459881836041
3,cand_164_d3_w57,10312,0.1972009287976379
3,cand_165_d3_w57,10428,0.1943497472291674
3,cand_166_d3_w57,10495,0.195785142329625
3,cand_167_d3_w58,10609,0.1976850827491393
3,cand_168_d3_w58,10727,0.1923287214346448
3,cand_169_d3_w58,10795,0.1923609590839595
3,cand_170_d3_w59,10910,0.196006920184113
3,cand_171_d3_w59,11030,0.1909534345379823
3,cand_172_d3_w59,11099,0.1893229280436228
3,cand_173_d3_w60,11215,0.1905845902530985
3,cand_174_d3_w60,11337,0.1916870755883363
3,cand_175_d3_w60,11407,0.1888536699646481
3,cand_176_d3_w61,11524,0.1885967575210734
3,cand_177_d3_w61,11648,0.1861976738501407
3,cand_178_d3_w61,11719,0.1849594538324587
3,cand_179_d3_w62,11837,0.1850176252992413
3,cand_180_d3_w62,11963,0.1833015395290348
3,cand_181_d3_w62,12035,0.1831481702531755
3,cand_182_d3_w63,12154,0.1792843497330259
3,cand_183_d3_w63,12282,0.1811087259309484
3,cand_184_d3_w63,12355,0.1804500463367384
3,cand_185_d3_w64,12475,0.178040828431755
3,cand_186_d3_w64,12605,0.179627077532277
3,cand_187_d3_w64,12679,0.1789563769217097
3,cand_188_d3_w65,12800,0.1759913782081728
3,cand_189_d3_w65,12932,0.1751090063786921
3,cand_190_d3_w65,13007,0.1766303051835983
3,cand_191_d3_w66,13129,0.1744299089254498
3,cand_192_d3_w66,13263,0.1725780140157226
3,cand_193_d3_w66,13339,0.1719574040512922
3,cand_194_d3_w67,13462,0.1706167213543481
3,cand_195_d3_w67,13598,0.1710289505548344
3,cand_196_d3_w67,13675,0.1713105588107549
3,cand_197_d3_w68,13799,0.1689470451164179
3,cand_198_d3_w68,13937,0.1672615367777571
3,cand_199_d3_w68,14015,0.170251529346099
3,cand_200_d3_w69,14140,0.1649293560116092
3,cand_201_d3_w69,14280,0.1648996389790764
3,cand_202_d3_w69,14359,0.1626943588086027
3,cand_203_d3_w70,14485,0.1615048477956775
3,cand_204_d3_w70,14627,0.1629329523276598
3,cand_205_d3_w70,14707,0.1626587770351581
3,cand_206_d3_w71,14834,0.1642769178854976
3,cand_207_d3_w71,14978,0.1588065045545935
3,cand_208_d3_w71,15059,0.1584531506270386
3,cand_209_d3_w72,15187,0.1575565800603963
3,cand_210_d3_w72,15333,0.1578055318890006
3,cand_211_d3_w72,15415,0.15933705286766
3,cand_212_d3_w73,15544,0.1565618157056959
3,cand_213_d3_w73,15692,0.1569738000081461
3,cand_214_d3_w73,15775,0.1567649335480584
3,cand_215_d3_w74,15905,0.1565287050346862
3,cand_216_d3_w74,16055,0.1582474083757833
3,cand_217_d3_w74,16139,0.156311926904612
3,cand_218_d3_w75,16270,0.1528338360488625
3,cand_219_d3_w75,16422,0.1555670636789936
3,cand_220_d3_w75,16507,0.1531186094280118
3,cand_221_d3_w76,16639,0.1531857090842401
3,cand_222_d3_w76,16793,0.153497445913369
3,cand_223_d3_w76,16879,0.1492859068629302
3,cand_224_d3_w77,17012,0.1490947786170466
3,cand_225_d3_w77,17168,0.1484519483083369
3,cand_226_d3_w77,17255,0.1482705523993554
3,cand_227_d3_w78,17389,0.1473645838259485
3,cand_228_d3_w78,17547,0.1447080845876506
3,cand_229_d3_w78,17635,0.1474109818142553
3,cand_230_d3_w79,17770,0.1478012294947769
3,cand_231_d3_w79,17930,0.1472730259416567
3,cand_232_d3_w79,18019,0.1454090854067664
3,cand_233_d3_w80,18155,0.1451788194101445
3,cand_234_d3_w80,18317,0.1449090841917738
3,cand_235_d3_w80,18407,0.1446120512886931
3,cand_236_d3_w81,18544,0.1437814703314064
3,cand_237_d3_w81,18708,0.1441349592783416
3,cand_238_d3_w81,18799,0.1443462676630461
3,cand_239_d3_w82,18937,0.142337330759656
3,cand_240_d3_w82,19103,0.1427001187254403
3,cand_241_d3_w82,19195,0.1395919381924844
3,cand_242_d3_w83,19334,0.1429153036859178
3,cand_243_d3_w83,19502,0.1414764164202008
3,cand_244_d3_w83,19595,0.140363506580006
3,cand_245_d3_w84,19735,0.13905640577146
3,cand_246_d3_w84,19905,0.1395404475714688
3,cand_247_d3_w84,19999,0.1393141399488927
3,cand_248_d3_w85,20140,0.1367209326547734
3,cand_249_d3_w85,20312,0.1397929559900737
3,cand_250_d3_w85,20407,0.1389571944331899
3,cand_251_d3_w86,20549,0.1377708479728479
3,cand_252_d3_w86,20723,0.1374119962162061
3,cand_253_d3_w86,20819,0.1381787720218943
3,cand_254_d3_w87,20962,0.1358118062859974
3,cand_255_d3_w87,21138,0.1353203060058605
3,cand_256_d3_w87,21235,0.1379022604042305
3,cand_257_d3_w88,21379,0.1345238735937575
3,cand_258_d3_w88,21557,0.1348889559015973
3,cand_259_d3_w88,21655,0.1353635233722023
3,cand_260_d3_w89,21800,0.1364329322249021
3,cand_261_d3_w89,21980,0.1330308824099496
3,cand_262_d3_w89,22079,0.1340851711627959
3,cand_263_d3_w90,22225,0.1336192832929977
3,cand_264_d3_w90,22407,0.1331424360080782
3,cand_265_d3_w90,22507,0.1328027873363957
3,cand_266_d3_w91,22654,0.1314974160489317
4,cand_000_d4_w1,83,1.0939378436609988
4,cand_001_d4_w2,141,1.0521917947731676
4,cand_002_d4_w2,147,0.9345154288280804
4,cand_003_d4_w2,153,0.9545458696792976
4,cand_004_d4_w2,165,1.0107545220739669
4,cand_005_d4_w3,224,0.8135514451783179
4,cand_006_d4_w3,232,0.7623220865120094
4,cand_007_d4_w3,240,0.7576410601669284
4,cand_008_d4_w3,253,0.7561670598997142
4,cand_009_d4_w4,313,0.7510002667299739
4,cand_010_d4_w4,323,0.7383016816435233
4,cand_011_d4_w4,333,0.7262677199752197
4,cand_012_d4_w4,347,0.7260631752601784
4,cand_013_d4_w5,408,0.6458308225303744
4,cand_014_d4_w5,420,0.6401718096994405
4,cand_015_d4_w5,432,0.6351560074711308
4,cand_016_d4_w5,447,0.6294669932519809
4,cand_017_d4_w6,509,0.6183576950716937
4,cand_018_d4_w6,523,0.6266220120710198
4,cand_019_d4_w6,537,0.6079879235885646
4,cand_020_d4_w6,553,0.6049048121684459
4,cand_021_d4_w7,616,0.592638053222461
4,cand_022_d4_w7,632,0.5893066678428233
4,cand_023_d4_w7,648,0.5805733993517913
4,cand_024_d4_w7,665,0.5768475805456812
4,cand_025_d4_w8,729,0.5697750280854238
4,cand_026_d4_w8,747,0.5672246638943667
4,cand_027_d4_w8,765,0.559601899341401
4,cand_028_d4_w8,783,0.5585342472312483
4,cand_029_d4_w9,848,0.5510748502352618
4,cand_030_d4_w9,868,0.549549445886665
4,cand_031_d4_w9,888,0.5419061112230701
4,cand_032_d4_w9,907,0.5422374021401514
4,cand_033_d4_w10,973,0.5350271035807447
4,cand_034_d4_w10,995,0.529558165330152
4,cand_035_d4_w10,1017,0.5238223003962781
4,cand_036_d4_w10,1037,0.5221044188341777
4,cand_037_d4_w11,1104,0.5163570101145296
4,cand_038_d4_w11,1128,0.5123091040272136
4,cand_039_d4_w11,1152,0.5073417507256803
4,cand_040_d4_w11,1173,0.5060890436744926
4,cand_041_d4_w12,1241,0.4986324298238387
4,cand_042_d4_w12,1267,0.4898831822206735
4,cand_043_d4_w12,1293,0.4859631205520803
4,cand_044_d4_w12,1315,0.4838521152381341
4,cand_045_d4_w13,1384,0.4806424207960139
4,cand_046_d4_w13,1412,0.4802916167953975
4,cand_047_d4_w13,1440,0.4751444269794373
4,cand_048_d4_w13,1463,0.4750819803340897
4,cand_049_d4_w14,1533,0.4746896284219227
4,cand_050_d4_w14,1563,0.4622377398498243
4,cand_051_d4_w14,1593,0.4507489198692587
4,cand_052_d4_w14,1617,0.4490910392031526
4,cand_053_d4_w15,1688,0.4464359198232556
4,cand_054_d4_w15,1720,0.4450412891388793
4,cand_055_d4_w15,1752,0.4379240989549642
4,cand_056_d4_w15,1777,0.43611010800645
4,cand_057_d4_w16,1849,0.431823433906892
4,cand_058_d4_w16,1883,0.4273913052906418
4,cand_059_d4_w16,1917,0.4165388408666371
4,cand_060_d4_w16,1943,0.4173924033987454
4,cand_061_d4_w17,2016,0.4175140937951113
4,cand_062_d4_w17,2052,0.4113128385585515
4,cand_063_d4_w17,2088,0.4068394763947017
4,cand_064_d4_w17,2115,0.4049970797914984
4,cand_065_d4_w18,2189,0.4022565528164898
4,cand_066_d4_w18,2227,0.397395453765588
4,cand_067_d4_w18,2265,0.3959653718048126
4,cand_068_d4_w18,2293,0.3945453207422371
4,cand_069_d4_w19,2368,0.393498884081662
4,cand_070_d4_w19,2408,0.3924412459806494
4,cand_071_d4_w19,2448,0.391327040065404
4,cand_072_d4_w19,2477,0.3900889075106469
4,cand_073_d4_w20,2553,0.382632265929948
4,cand_074_d4_w20,2595,0.3762883539515882
4,cand_075_d4_w20,2637,0.3726711114248666
4,cand_076_d4_w20,2667,0.3743077509600321
4,cand_077_d4_w21,2744,0.3705504516936959
4,cand_078_d4_w21,2788,0.3692990756605651
4,cand_079_d4_w21,2832,0.3698258875674121
4,cand_080_d4_w22,2941,0.3609556780205366
4,cand_081_d4_w22,2987,0.3603288394620305
4,cand_082_d4_w22,3033,0.3570796311362262
4,cand_083_d4_w22,3065,0.3538151979507964
4,cand_084_d4_w23,3144,0.3503857355754172
4,cand_085_d4_w23,3192,0.3479033058338966
4,cand_086_d4_w23,3240,0.3480452184460581
4,cand_087_d4_w23,3273,0.3459082175174376
4,cand_088_d4_w24,3353,0.3434800184758296
4,cand_089_d4_w24,3403,0.3407242484097719
4,cand_090_d4_w24,3453,0.3366505138979843
4,cand_091_d4_w24,3487,0.336109289736065
4,cand_092_d4_w25,3568,0.3319230121942775
4,cand_093_d4_w25,3620,0.3272996301078642
4,cand_094_d4_w25,3672,0.3241530006601671
4,cand_095_d4_w25,3707,0.3231105597938876
4,cand_096_d4_w26,3789,0.3235200422472581
4,cand_097_d4_w26,3843,0.3242149180007578
4,cand_098_d4_w26,3897,0.3165563012231834
4,cand_099_d4_w26,3933,0.3169574692738396
4,cand_100_d4_w27,4016,0.317561394735773
4,cand_101_d4_w27,4072,0.3112229649069526
4,cand_102_d4_w27,4128,0.3097783373005655
4,cand_103_d4_w27,4165,0.3057253889312362
4,cand_104_d4_w28,4249,0.3032087566255466
4,cand_105_d4_w28,4307,0.3026562515775159
4,cand_106_d4_w28,4365,0.3018046818339302
4,cand_107_d4_w28,4403,0.2979207830248235
4,cand_108_d4_w29,4488,0.2955055033830691
4,cand_109_d4_w29,4548,0.2956861697445248
4,cand_110_d4_w29,4608,0.2900688430716832
4,cand_111_d4_w29,4647,0.2883856866015466
4,cand_112_d4_w30,4733,0.284500247828306
4,cand_113_d4_w30,4795,0.2839159893949758
4,cand_114_d4_w30,4857,0.2822480269983236
4,cand_115_d4_w30,4897,0.2802217519141107
4,cand_116_d4_w31,4984,0.2791667599172978
4,cand_117_d4_w31,5048,0.2796509733911172
4,cand_118_d4_w31,5112,0.278471905073281
4,cand_119_d4_w31,5153,0.2769942075510127
4,cand_120_d4_w32,5241,0.2725786848415272
4,cand_121_d4_w32,5307,0.2742061279537784
4,cand_122_d4_w32,5373,0.2695075463963257
4,cand_123_d4_w32,5415,0.2694548527003709
4,cand_124_d4_w33,5504,0.2715518058779498
4,cand_125_d4_w33,5572,0.267736988081189
4,cand_126_d4_w33,5640,0.2676547723460432
4,cand_127_d4_w33,5683,0.2597271042829027
4,cand_128_d4_w34,5773,0.2606725506587737
4,cand_129_d4_w34,5843,0.2573877989756474
4,cand_130_d4_w34,5913,0.2560137093064091
4,cand_131_d4_w34,5957,0.2567769577950652
4,cand_132_d4_w35,6048,0.2552904886251776
4,cand_133_d4_w35,6120,0.2527193590010984
4,cand_134_d4_w35,6192,0.2474173809079196
4,cand_135_d4_w35,6237,0.2435916217230545
4,cand_136_d4_w36,6329,0.2422030738957504
4,cand_137_d4_w36,6403,0.2411013040316847
4,cand_138_d4_w36,6477,0.2402506471272682
4,cand_139_d4_w36,6523,0.2388786265874011
4,cand_140_d4_w37,6616,0.2374258918083361
4,cand_141_d4_w37,6692,0.2334055034036109
4,cand_142_d4_w37,6768,0.2317346615053487
4,cand_143_d4_w37,6815,0.2310177092210485
4,cand_144_d4_w38,6909,0.2321011415652421
4,cand_145_d4_w38,6987,0.2275914930518762
4,cand_146_d4_w38,7065,0.2256756594758795
4,cand_147_d4_w38,7113,0.2248520774768758
4,cand_148_d4_w39,7208,0.2231079012145786
4,cand_149_d4_w39,7288,0.2227297932139358
4,cand_150_d4_w39,7368,0.2203113320666773
4,cand_151_d4_w39,7417,0.2195650782681125
4,cand_152_d4_w40,7513,0.2164773780097444
4,cand_153_d4_w40,7595,0.2162766857492199
4,cand_154_d4_w40,7677,0.2150139634957939
4,cand_155_d4_w40,7727,0.2138404987403766
4,cand_156_d4_w41,7824,0.2138896570428037
4,cand_157_d4_w41,7908,0.2124488589496953
4,cand_158_d4_w41,7992,0.2124360941625011
4,cand_159_d4_w41,8043,0.2098930601568341
4,cand_160_d4_w42,8141,0.2090915709885793
4,cand_161_d4_w42,8227,0.2080034115011192
4,cand_162_d4_w42,8313,0.2063460731835757
4,cand_163_d4_w42,8365,0.2054157088230514
4,cand_164_d4_w43,8464,0.203982804390096
4,cand_165_d4_w43,8552,0.202309556212951
4,cand_166_d4_w43,8640,0.2049239097472031
4,cand_167_d4_w43,8693,0.2015234893392575
4,cand_168_d4_w44,8793,0.2001340807174639
4,cand_169_d4_w44,8883,0.2015240635580598
4,cand_170_d4_w44,8973,0.2015352482689618
4,cand_171_d4_w44,9027,0.1978434765713446
4,cand_172_d4_w45,9128,0.1959192278758541
4,cand_173_d4_w45,9220,0.1977802025046612
4,cand_174_d4_w45,9312,0.193782953920827
4,cand_175_d4_w45,9367,0.1944804278989188
4,cand_176_d4_w46,9469,0.1934529217639557
4,cand_177_d4_w46,9563,0.1916373876462025
4,cand_178_d4_w46,9657,0.1903155002228719
4,cand_179_d4_w46,9713,0.188075076800782
4,cand_180_d4_w47,9816,0.1896121380545633
4,cand_181_d4_w47,9912,0.1881585312604481
4,cand_182_d4_w47,10008,0.1877724935725474
4,cand_183_d4_w47,10065,0.1852233987518625
4,cand_184_d4_w48,10169,0.1845318565610595
4,cand_185_d4_w48,10267,0.1838715343570256
4,cand_186_d4_w48,10365,0.184823308509292
4,cand_187_d4_w48,10423,0.1840392981925558
4,cand_188_d4_w49,10528,0.1822699612019913
4,cand_189_d4_w49,10628,0.1812734230253832
4,cand_190_d4_w49,10728,0.1809124537329733
4,cand_191_d4_w49,10787,0.1791964765403507
4,cand_192_d4_w50,10893,0.1797252284383013
4,cand_193_d4_w50,10995,0.1769865599120804
4,cand_194_d4_w50,11097,0.1768527865277512
4,cand_195_d4_w50,11157,0.1749174585766772
4,cand_196_d4_w51,11264,0.1740192633841411
4,cand_197_d4_w51,11368,0.1736218750049045
4,cand_198_d4_w51,11472,0.1721317009548544
4,cand_199_d4_w51,11533,0.1715471063594219
4,cand_200_d4_w52,11641,0.1720114578297621
4,cand_201_d4_w52,11747,0.1734853670080792
4,cand_202_d4_w52,11853,0.1690446738721712
4,cand_203_d4_w52,11915,0.1693281171352686
4,cand_204_d4_w53,12024,0.1687852139799273
4,cand_205_d4_w53,12132,0.1693434044835436
4,cand_206_d4_w53,12240,0.1679861638489505
4,cand_207_d4_w53,12303,0.1681642123453444
4,cand_208_d4_w54,12413,0.1659492423855657
4,cand_209_d4_w54,12523,0.1648284657714769
4,cand_210_d4_w54,12633,0.1645194345975902
4,cand_211_d4_w54,12697,0.1645372225933831
4,cand_212_d4_w55,12808,0.1631248734976177
4,cand_213_d4_w55,12920,0.1625902155278519
4,cand_214_d4_w55,13032,0.1642428915408127
4,cand_215_d4_w55,13097,0.1624970546362886
4,cand_216_d4_w56,13209,0.1603826562373277
4,cand_217_d4_w56,13323,0.16009735778851
4,cand_218_d4_w56,13437,0.1608033608569862
4,cand_219_d4_w56,13503,0.15860662582294
4,cand_220_d4_w57,13616,0.1616125321925703
4,cand_221_d4_w57,13732,0.1602034475449508
4,cand_222_d4_w57,13848,0.1578897533461928
4,cand_223_d4_w57,13915,0.1585654438211861
4,cand_224_d4_w58,14029,0.1567358691033409
4,cand_225_d4_w58,14147,0.1535852498981382
4,cand_226_d4_w58,14265,0.1536296864718927
4,cand_227_d4_w58,14333,0.1531963805584847
4,cand_228_d4_w59,14448,0.1512037533795767
4,cand_229_d4_w59,14568,0.1504889423373324
4,cand_230_d4_w59,14688,0.1477894228601211
4,cand_231_d4_w59,14757,0.1515978295541655
4,cand_232_d4_w60,14873,0.149982600093372
5,cand_000_d5_w1,87,1.0449573356755102
5,cand_001_d5_w2,145,1.0152474038644133
5,cand_002_d5_w2,151,1.0081631116917458
5,cand_003_d5_w2,157,0.9976611664764188
5,cand_004_d5_w2,163,0.9457146740479222
5,cand_005_d5_w2,175,0.9437786744325408
5,cand_006_d5_w3,234,0.8088643467879123
5,cand_007_d5_w3,242,0.7854567788666602
