[2026-05-18 03:28:36] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:28:36] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_205_d1_w206/training_log.txt
[2026-05-18 03:28:36] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_205_d1_w206/training_stats.csv
[2026-05-18 03:28:36] [CANDIDATE] task=representation phase=ae_alt_width index=205 search_phase=width architecture=[206]
[2026-05-18 03:28:44] [representation][ae_alt_width][cand_205_d1_w206] epoch=1 architecture=[206] train_loss=0.323402 val_loss=0.296225 best=0.290810 es=0/5
[2026-05-18 03:28:46] [representation][ae_alt_width][cand_205_d1_w206] epoch=2 architecture=[206] train_loss=0.288624 val_loss=0.293127 best=0.290810 es=0/5
[2026-05-18 03:28:48] [representation][ae_alt_width][cand_205_d1_w206] epoch=3 architecture=[206] train_loss=0.284951 val_loss=0.293761 best=0.290810 es=1/5
[2026-05-18 03:28:51] [representation][ae_alt_width][cand_205_d1_w206] epoch=4 architecture=[206] train_loss=0.285821 val_loss=0.293262 best=0.290810 es=2/5
[2026-05-18 03:28:58] [representation][ae_alt_width][cand_205_d1_w206] epoch=5 architecture=[206] train_loss=0.284594 val_loss=0.294519 best=0.290810 es=3/5
[2026-05-18 03:29:00] [representation][ae_alt_width][cand_205_d1_w206] epoch=6 architecture=[206] train_loss=0.283937 val_loss=0.290212 best=0.290212 es=0/5
[2026-05-18 03:29:03] [representation][ae_alt_width][cand_205_d1_w206] epoch=7 architecture=[206] train_loss=0.283364 val_loss=0.292788 best=0.290212 es=1/5
[2026-05-18 03:29:05] [representation][ae_alt_width][cand_205_d1_w206] epoch=8 architecture=[206] train_loss=0.284680 val_loss=0.292035 best=0.290212 es=2/5
[2026-05-18 03:29:07] [representation][ae_alt_width][cand_205_d1_w206] epoch=9 architecture=[206] train_loss=0.285083 val_loss=0.292164 best=0.290212 es=3/5
[2026-05-18 03:29:15] [representation][ae_alt_width][cand_205_d1_w206] epoch=10 architecture=[206] train_loss=0.284435 val_loss=0.293991 best=0.290212 es=4/5
[2026-05-18 03:29:17] [representation][ae_alt_width][cand_205_d1_w206] epoch=11 architecture=[206] train_loss=0.284738 val_loss=0.290936 best=0.290212 es=5/5
