[2026-06-14 03:35:27] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:35:27] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_726_d6_w122/training_log.txt
[2026-06-14 03:35:27] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_726_d6_w122/training_stats.csv
[2026-06-14 03:35:27] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.006682 val_loss=0.002237 best=0.002237 es=0/10
[2026-06-14 03:35:27] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.004210 val_loss=0.005308 best=0.005308 es=0/10
[2026-06-14 03:35:28] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.005050 val_loss=0.003830 best=0.003830 es=0/10
[2026-06-14 03:35:28] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.003086 val_loss=0.000732 best=0.000732 es=0/10
[2026-06-14 03:35:28] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.001646 val_loss=0.001333 best=0.001333 es=0/10
[2026-06-14 03:35:29] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.001654 val_loss=0.000930 best=0.000930 es=0/10
[2026-06-14 03:35:29] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.002051 val_loss=0.000307 best=0.000307 es=0/10
[2026-06-14 03:35:29] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.001012 val_loss=0.000970 best=0.000970 es=0/10
[2026-06-14 03:35:29] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.000840 val_loss=0.001848 best=0.001848 es=0/10
[2026-06-14 03:35:30] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.001593 val_loss=0.001013 best=0.001013 es=0/10
[2026-06-14 03:35:30] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.002913 val_loss=0.000449 best=0.000449 es=0/10
[2026-06-14 03:35:31] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.001052 val_loss=0.001115 best=0.001115 es=0/10
[2026-06-14 03:35:31] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.001910 val_loss=0.001101 best=0.001101 es=0/10
[2026-06-14 03:35:31] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.001311 val_loss=0.000246 best=0.000246 es=0/10
[2026-06-14 03:35:32] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.001430 val_loss=0.000476 best=0.000476 es=0/10
[2026-06-14 03:35:32] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.002185 val_loss=0.000585 best=0.000585 es=0/10
[2026-06-14 03:35:32] Epoch 1 | architecture=[122, 121, 121, 121, 121, 121] train_loss=0.001098 val_loss=0.000283 best=0.000283 es=0/10
