task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail
generation,stl_from_ae_width_only,0,cand_000_d4_w69,"[69, 69, 68, 68]",1.0083133579172474,10,20,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d4/generation/stl_from_ae_width_only/cand_000_d4_w69/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d4/generation/stl_from_ae_width_only/cand_000_d4_w69/checkpoint_last.pt,True,stl_from_ae_width_only,0,0
