timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,best_val,es_counter,improved,train_acc,val_acc
2026-06-15 03:47:19,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.045957442030988026,0.10401792900901566,589,0.10401792900901566,0,True,0.9818657085690927,0.9660418925663931
2026-06-15 03:47:23,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.03651371601553764,0.10004331258994507,589,0.10004331258994507,0,True,0.9854370603042103,0.9681588957160806
2026-06-15 03:47:28,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.03921064810814511,0.09876351898486363,589,0.09876351898486363,0,True,0.984894903293819,0.9687612949863169
2026-06-15 03:47:33,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.03769929849517171,0.1098204761483485,589,0.1098204761483485,0,True,0.9851294077149804,0.9657320872274143
2026-06-15 03:47:37,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.039577253512572186,0.1023371462953191,589,0.1023371462953191,0,True,0.9842473268647405,0.9672294796991446
2026-06-15 03:47:42,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.03839740170888537,0.10612104279150952,589,0.10612104279150952,0,True,0.984828209375874,0.9663516979053717
2026-06-15 03:47:46,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.037290809539056696,0.10327949874299654,589,0.10327949874299654,0,True,0.9849723542953035,0.967866301784823
2026-06-15 03:47:51,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.038075769986139894,0.10349370777359214,589,0.10349370777359214,0,True,0.9848690862933241,0.9670745770296553
2026-06-15 03:47:56,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.03822760432149123,0.10373666307304126,589,0.10373666307304126,0,True,0.9847270927906027,0.9666442918366294
2026-06-15 03:48:01,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.039071706991793145,0.10723981176233564,589,0.10723981176233564,0,True,0.98443234870162,0.9659558355277879
2026-06-15 03:48:06,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.03861376479625848,0.10283181520385981,589,0.10283181520385981,0,True,0.9845937049547127,0.9677802447462178
2026-06-15 03:48:10,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.038871812864723534,0.10260839284500425,589,0.10260839284500425,0,True,0.9843936232008778,0.9677286105230547
2026-06-15 03:48:15,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.03960969436399429,0.1022638791884796,589,0.1022638791884796,0,True,0.9842752952819431,0.9670573656219342
