[2026-05-20 09:07:22] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 09:07:22] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_038_d1_w39/training_log.txt
[2026-05-20 09:07:22] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_038_d1_w39/training_stats.csv
[2026-05-20 09:07:22] [CANDIDATE] task=autoencoding phase=ae_alt_width index=38 search_phase=width architecture=[39]
[2026-05-20 09:08:11] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=23 architecture=[39] train_loss=0.116165 val_loss=0.099465 best=0.099434 es=1/5
[2026-05-20 09:08:13] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=24 architecture=[39] train_loss=0.116044 val_loss=0.099214 best=0.099214 es=0/5
[2026-05-20 09:08:16] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=25 architecture=[39] train_loss=0.115672 val_loss=0.098851 best=0.098851 es=0/5
[2026-05-20 09:08:18] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=26 architecture=[39] train_loss=0.115772 val_loss=0.098855 best=0.098851 es=1/5
[2026-05-20 09:08:20] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=27 architecture=[39] train_loss=0.115592 val_loss=0.098683 best=0.098683 es=0/5
[2026-05-20 09:08:22] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=28 architecture=[39] train_loss=0.115543 val_loss=0.098526 best=0.098526 es=0/5
[2026-05-20 09:08:24] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=29 architecture=[39] train_loss=0.115468 val_loss=0.098442 best=0.098526 es=1/5
[2026-05-20 09:08:26] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=30 architecture=[39] train_loss=0.115469 val_loss=0.098230 best=0.098230 es=0/5
[2026-05-20 09:08:28] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=31 architecture=[39] train_loss=0.115314 val_loss=0.097967 best=0.097967 es=0/5
[2026-05-20 09:08:30] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=32 architecture=[39] train_loss=0.115297 val_loss=0.097879 best=0.097967 es=1/5
[2026-05-20 09:08:33] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=33 architecture=[39] train_loss=0.115128 val_loss=0.097830 best=0.097830 es=0/5
[2026-05-20 09:08:35] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=34 architecture=[39] train_loss=0.115090 val_loss=0.097733 best=0.097830 es=1/5
[2026-05-20 09:08:37] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=35 architecture=[39] train_loss=0.115109 val_loss=0.097670 best=0.097670 es=0/5
[2026-05-20 09:08:39] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=36 architecture=[39] train_loss=0.114882 val_loss=0.097466 best=0.097466 es=0/5
[2026-05-20 09:08:41] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=37 architecture=[39] train_loss=0.115039 val_loss=0.097424 best=0.097466 es=1/5
[2026-05-20 09:08:43] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=38 architecture=[39] train_loss=0.115072 val_loss=0.097392 best=0.097466 es=2/5
[2026-05-20 09:08:45] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=39 architecture=[39] train_loss=0.114951 val_loss=0.097293 best=0.097293 es=0/5
[2026-05-20 09:08:48] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=40 architecture=[39] train_loss=0.115055 val_loss=0.097345 best=0.097293 es=1/5
[2026-05-20 09:08:50] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=41 architecture=[39] train_loss=0.114707 val_loss=0.097128 best=0.097128 es=0/5
[2026-05-20 09:08:52] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=42 architecture=[39] train_loss=0.115056 val_loss=0.097167 best=0.097128 es=1/5
[2026-05-20 09:08:54] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=43 architecture=[39] train_loss=0.114783 val_loss=0.097081 best=0.097128 es=2/5
[2026-05-20 09:08:56] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=44 architecture=[39] train_loss=0.114799 val_loss=0.097002 best=0.097002 es=0/5
[2026-05-20 09:08:58] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=45 architecture=[39] train_loss=0.114847 val_loss=0.096983 best=0.097002 es=1/5
[2026-05-20 09:09:00] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=46 architecture=[39] train_loss=0.114683 val_loss=0.096948 best=0.097002 es=2/5
[2026-05-20 09:09:03] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=47 architecture=[39] train_loss=0.114560 val_loss=0.096898 best=0.096898 es=0/5
[2026-05-20 09:09:05] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=48 architecture=[39] train_loss=0.114569 val_loss=0.096833 best=0.096898 es=1/5
[2026-05-20 09:09:07] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=49 architecture=[39] train_loss=0.114576 val_loss=0.096811 best=0.096898 es=2/5
[2026-05-20 09:09:09] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=50 architecture=[39] train_loss=0.114624 val_loss=0.096865 best=0.096898 es=3/5
[2026-05-20 09:09:11] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=51 architecture=[39] train_loss=0.114753 val_loss=0.096750 best=0.096750 es=0/5
[2026-05-20 09:09:13] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=52 architecture=[39] train_loss=0.114529 val_loss=0.096800 best=0.096750 es=1/5
[2026-05-20 09:09:15] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=53 architecture=[39] train_loss=0.114507 val_loss=0.096781 best=0.096750 es=2/5
[2026-05-20 09:09:17] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=54 architecture=[39] train_loss=0.114648 val_loss=0.096766 best=0.096750 es=3/5
[2026-05-20 09:09:19] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=55 architecture=[39] train_loss=0.114626 val_loss=0.096730 best=0.096750 es=4/5
[2026-05-20 09:09:21] [autoencoding][ae_alt_width][cand_038_d1_w39] epoch=56 architecture=[39] train_loss=0.114616 val_loss=0.096851 best=0.096750 es=5/5
