[2026-05-16 19:47:01] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 19:48:08] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=22 train_loss=0.020358 val_loss=0.019482 best=0.019348 es=1/5
[2026-05-16 19:48:11] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=23 train_loss=0.020413 val_loss=0.019237 best=0.019237 es=0/5
[2026-05-16 19:48:14] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=24 train_loss=0.020093 val_loss=0.019007 best=0.019007 es=0/5
[2026-05-16 19:48:17] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=25 train_loss=0.019996 val_loss=0.018894 best=0.018894 es=0/5
[2026-05-16 19:48:20] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=26 train_loss=0.019749 val_loss=0.018826 best=0.018894 es=1/5
[2026-05-16 19:48:23] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=27 train_loss=0.019686 val_loss=0.018753 best=0.018753 es=0/5
[2026-05-16 19:48:26] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=28 train_loss=0.020167 val_loss=0.018253 best=0.018253 es=0/5
[2026-05-16 19:48:29] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=29 train_loss=0.018903 val_loss=0.017630 best=0.017630 es=0/5
[2026-05-16 19:48:32] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=30 train_loss=0.017868 val_loss=0.016507 best=0.016507 es=0/5
[2026-05-16 19:48:35] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=31 train_loss=0.017331 val_loss=0.015892 best=0.015892 es=0/5
[2026-05-16 19:48:38] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=32 train_loss=0.016824 val_loss=0.015544 best=0.015544 es=0/5
[2026-05-16 19:48:41] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=33 train_loss=0.016327 val_loss=0.015245 best=0.015245 es=0/5
[2026-05-16 19:48:45] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=34 train_loss=0.015933 val_loss=0.015043 best=0.015043 es=0/5
[2026-05-16 19:48:48] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=35 train_loss=0.015785 val_loss=0.014410 best=0.014410 es=0/5
[2026-05-16 19:48:51] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=36 train_loss=0.015134 val_loss=0.013724 best=0.013724 es=0/5
[2026-05-16 19:48:54] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=37 train_loss=0.014891 val_loss=0.013526 best=0.013526 es=0/5
[2026-05-16 19:48:57] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=38 train_loss=0.014055 val_loss=0.012689 best=0.012689 es=0/5
[2026-05-16 19:49:00] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=39 train_loss=0.013567 val_loss=0.012457 best=0.012457 es=0/5
[2026-05-16 19:49:03] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=40 train_loss=0.012960 val_loss=0.012012 best=0.012012 es=0/5
[2026-05-16 19:49:06] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=41 train_loss=0.012833 val_loss=0.011722 best=0.011722 es=0/5
[2026-05-16 19:49:09] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=42 train_loss=0.012608 val_loss=0.011629 best=0.011722 es=1/5
[2026-05-16 19:49:12] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=43 train_loss=0.012485 val_loss=0.011612 best=0.011612 es=0/5
[2026-05-16 19:49:15] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=44 train_loss=0.012413 val_loss=0.011253 best=0.011253 es=0/5
[2026-05-16 19:49:18] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=45 train_loss=0.011931 val_loss=0.011031 best=0.011031 es=0/5
[2026-05-16 19:49:21] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=46 train_loss=0.012146 val_loss=0.011122 best=0.011031 es=1/5
[2026-05-16 19:49:24] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=47 train_loss=0.011884 val_loss=0.010861 best=0.010861 es=0/5
[2026-05-16 19:49:28] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=48 train_loss=0.011798 val_loss=0.011007 best=0.010861 es=1/5
[2026-05-16 19:49:31] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=49 train_loss=0.011851 val_loss=0.010777 best=0.010861 es=2/5
[2026-05-16 19:49:34] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=50 train_loss=0.011825 val_loss=0.010684 best=0.010684 es=0/5
[2026-05-16 19:49:37] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=51 train_loss=0.011642 val_loss=0.010580 best=0.010580 es=0/5
[2026-05-16 19:49:40] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=52 train_loss=0.011481 val_loss=0.010608 best=0.010580 es=1/5
[2026-05-16 19:49:43] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=53 train_loss=0.011620 val_loss=0.010698 best=0.010580 es=2/5
[2026-05-16 19:49:46] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=54 train_loss=0.011532 val_loss=0.010657 best=0.010580 es=3/5
[2026-05-16 19:49:49] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=55 train_loss=0.011469 val_loss=0.010738 best=0.010580 es=4/5
[2026-05-16 19:49:52] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=56 train_loss=0.011553 val_loss=0.010417 best=0.010417 es=0/5
[2026-05-16 19:49:55] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=57 train_loss=0.011448 val_loss=0.010814 best=0.010417 es=1/5
[2026-05-16 19:49:58] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=58 train_loss=0.011473 val_loss=0.010410 best=0.010417 es=2/5
[2026-05-16 19:50:01] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=59 train_loss=0.011335 val_loss=0.010297 best=0.010297 es=0/5
[2026-05-16 19:50:04] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=60 train_loss=0.011329 val_loss=0.010275 best=0.010297 es=1/5
[2026-05-16 19:50:07] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=61 train_loss=0.011392 val_loss=0.010326 best=0.010297 es=2/5
[2026-05-16 19:50:10] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=62 train_loss=0.012386 val_loss=0.010717 best=0.010297 es=3/5
[2026-05-16 19:50:13] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=63 train_loss=0.012819 val_loss=0.011128 best=0.010297 es=4/5
[2026-05-16 19:50:16] [autoencoding][ae_width_to_depth][cand_048_d2_w50] epoch=64 train_loss=0.012011 val_loss=0.010756 best=0.010297 es=5/5
