[2026-06-12 21:57:21] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 21:57:21] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_677_d6_w116/training_log.txt
[2026-06-12 21:57:21] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_677_d6_w116/training_stats.csv
[2026-06-12 21:57:21] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.006875 val_loss=0.006922 best=0.006922 es=0/10
[2026-06-12 21:57:22] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.004047 val_loss=0.001765 best=0.001765 es=0/10
[2026-06-12 21:57:22] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.003442 val_loss=0.004232 best=0.004232 es=0/10
[2026-06-12 21:57:22] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.003109 val_loss=0.001661 best=0.001661 es=0/10
[2026-06-12 21:57:22] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.001776 val_loss=0.000632 best=0.000632 es=0/10
[2026-06-12 21:57:23] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.000392 val_loss=0.000791 best=0.000791 es=0/10
[2026-06-12 21:57:23] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.001552 val_loss=0.000842 best=0.000842 es=0/10
[2026-06-12 21:57:23] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.000976 val_loss=0.000433 best=0.000433 es=0/10
[2026-06-12 21:57:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.001918 val_loss=0.001393 best=0.001393 es=0/10
[2026-06-12 21:57:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.002289 val_loss=0.001506 best=0.001506 es=0/10
[2026-06-12 21:57:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.000840 val_loss=0.000569 best=0.000569 es=0/10
[2026-06-12 21:57:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.001176 val_loss=0.000591 best=0.000591 es=0/10
[2026-06-12 21:57:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.001512 val_loss=0.000417 best=0.000417 es=0/10
[2026-06-12 21:57:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.000699 val_loss=0.000695 best=0.000695 es=0/10
[2026-06-12 21:57:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.003490 val_loss=0.000631 best=0.000631 es=0/10
[2026-06-12 21:57:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.000559 val_loss=0.000821 best=0.000821 es=0/10
[2026-06-12 21:57:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.003586 val_loss=0.000879 best=0.000879 es=0/10
[2026-06-12 21:57:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 98] train_loss=0.003089 val_loss=0.000356 best=0.000356 es=0/10
