[2026-06-13 21:37:10] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:37:10] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_728_d6_w122/training_log.txt
[2026-06-13 21:37:10] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_728_d6_w122/training_stats.csv
[2026-06-13 21:37:10] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.007668 val_loss=0.001467 best=0.001467 es=0/10
[2026-06-13 21:37:10] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.002202 val_loss=0.005911 best=0.005911 es=0/10
[2026-06-13 21:37:11] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.005456 val_loss=0.003127 best=0.003127 es=0/10
[2026-06-13 21:37:11] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.001878 val_loss=0.000873 best=0.000873 es=0/10
[2026-06-13 21:37:11] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.001176 val_loss=0.001040 best=0.001040 es=0/10
[2026-06-13 21:37:11] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.001553 val_loss=0.000807 best=0.000807 es=0/10
[2026-06-13 21:37:11] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.001015 val_loss=0.001109 best=0.001109 es=0/10
[2026-06-13 21:37:11] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.003422 val_loss=0.001205 best=0.001205 es=0/10
[2026-06-13 21:37:12] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.001522 val_loss=0.000337 best=0.000337 es=0/10
[2026-06-13 21:37:12] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.000452 val_loss=0.000428 best=0.000428 es=0/10
[2026-06-13 21:37:12] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.001358 val_loss=0.000828 best=0.000828 es=0/10
[2026-06-13 21:37:12] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.002433 val_loss=0.000611 best=0.000611 es=0/10
[2026-06-13 21:37:12] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.001097 val_loss=0.000336 best=0.000336 es=0/10
[2026-06-13 21:37:13] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.001496 val_loss=0.000385 best=0.000385 es=0/10
[2026-06-13 21:37:13] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.003982 val_loss=0.000635 best=0.000635 es=0/10
[2026-06-13 21:37:13] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.000688 val_loss=0.000192 best=0.000192 es=0/10
[2026-06-13 21:37:13] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.002074 val_loss=0.000668 best=0.000668 es=0/10
[2026-06-13 21:37:13] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.000653 val_loss=0.000592 best=0.000592 es=0/10
[2026-06-13 21:37:14] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.001797 val_loss=0.000503 best=0.000503 es=0/10
[2026-06-13 21:37:14] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.000739 val_loss=0.000308 best=0.000308 es=0/10
[2026-06-13 21:37:14] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.000854 val_loss=0.000501 best=0.000501 es=0/10
[2026-06-13 21:37:14] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.001527 val_loss=0.000424 best=0.000424 es=0/10
[2026-06-13 21:37:14] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.000914 val_loss=0.000246 best=0.000246 es=0/10
[2026-06-13 21:37:15] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.001865 val_loss=0.000430 best=0.000430 es=0/10
[2026-06-13 21:37:15] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.001922 val_loss=0.000244 best=0.000244 es=0/10
[2026-06-13 21:37:15] Epoch 1 | architecture=[122, 122, 122, 121, 121, 121] train_loss=0.002214 val_loss=0.000596 best=0.000596 es=0/10
