[2026-06-13 20:49:12] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 20:49:12] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_236_d3_w81/training_log.txt
[2026-06-13 20:49:12] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_236_d3_w81/training_stats.csv
[2026-06-13 20:49:12] Epoch 1 | architecture=[81, 81, 75] train_loss=0.006818 val_loss=0.004752 best=0.004752 es=0/10
[2026-06-13 20:49:12] Epoch 1 | architecture=[81, 81, 75] train_loss=0.004956 val_loss=0.005878 best=0.005878 es=0/10
[2026-06-13 20:49:12] Epoch 1 | architecture=[81, 81, 75] train_loss=0.007783 val_loss=0.002181 best=0.002181 es=0/10
[2026-06-13 20:49:12] Epoch 1 | architecture=[81, 81, 75] train_loss=0.002498 val_loss=0.003900 best=0.003900 es=0/10
[2026-06-13 20:49:13] Epoch 1 | architecture=[81, 81, 75] train_loss=0.003226 val_loss=0.005039 best=0.005039 es=0/10
[2026-06-13 20:49:13] Epoch 1 | architecture=[81, 81, 75] train_loss=0.003128 val_loss=0.002278 best=0.002278 es=0/10
[2026-06-13 20:49:13] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001624 val_loss=0.001260 best=0.001260 es=0/10
[2026-06-13 20:49:13] Epoch 1 | architecture=[81, 81, 75] train_loss=0.002692 val_loss=0.001134 best=0.001134 es=0/10
[2026-06-13 20:49:14] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001552 val_loss=0.001018 best=0.001018 es=0/10
[2026-06-13 20:49:14] Epoch 1 | architecture=[81, 81, 75] train_loss=0.002052 val_loss=0.001057 best=0.001057 es=0/10
[2026-06-13 20:49:14] Epoch 1 | architecture=[81, 81, 75] train_loss=0.002052 val_loss=0.001095 best=0.001095 es=0/10
[2026-06-13 20:49:14] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001914 val_loss=0.001176 best=0.001176 es=0/10
[2026-06-13 20:49:14] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001118 val_loss=0.000931 best=0.000931 es=0/10
[2026-06-13 20:49:15] Epoch 1 | architecture=[81, 81, 75] train_loss=0.000957 val_loss=0.000711 best=0.000711 es=0/10
[2026-06-13 20:49:15] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001330 val_loss=0.000937 best=0.000937 es=0/10
[2026-06-13 20:49:15] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001311 val_loss=0.000624 best=0.000624 es=0/10
[2026-06-13 20:49:15] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001195 val_loss=0.000755 best=0.000755 es=0/10
[2026-06-13 20:49:15] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001550 val_loss=0.000780 best=0.000780 es=0/10
[2026-06-13 20:49:16] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001000 val_loss=0.000505 best=0.000505 es=0/10
[2026-06-13 20:49:16] Epoch 1 | architecture=[81, 81, 75] train_loss=0.000937 val_loss=0.000756 best=0.000756 es=0/10
[2026-06-13 20:49:16] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001126 val_loss=0.000763 best=0.000763 es=0/10
[2026-06-13 20:49:16] Epoch 1 | architecture=[81, 81, 75] train_loss=0.002272 val_loss=0.000663 best=0.000663 es=0/10
[2026-06-13 20:49:16] Epoch 1 | architecture=[81, 81, 75] train_loss=0.000756 val_loss=0.000743 best=0.000743 es=0/10
[2026-06-13 20:49:16] Epoch 1 | architecture=[81, 81, 75] train_loss=0.000743 val_loss=0.000658 best=0.000658 es=0/10
[2026-06-13 20:49:17] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001331 val_loss=0.000823 best=0.000823 es=0/10
[2026-06-13 20:49:17] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001041 val_loss=0.000560 best=0.000560 es=0/10
[2026-06-13 20:49:17] Epoch 1 | architecture=[81, 81, 75] train_loss=0.000916 val_loss=0.000654 best=0.000654 es=0/10
[2026-06-13 20:49:17] Epoch 1 | architecture=[81, 81, 75] train_loss=0.001455 val_loss=0.000637 best=0.000637 es=0/10
[2026-06-13 20:49:18] Epoch 1 | architecture=[81, 81, 75] train_loss=0.000804 val_loss=0.000726 best=0.000726 es=0/10
