[2026-05-18 02:51:51] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:51:51] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_157_d1_w158/training_log.txt
[2026-05-18 02:51:51] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_157_d1_w158/training_stats.csv
[2026-05-18 02:51:51] [CANDIDATE] task=representation phase=ae_alt_width index=157 search_phase=width architecture=[158]
[2026-05-18 02:51:58] [representation][ae_alt_width][cand_157_d1_w158] epoch=1 architecture=[158] train_loss=0.341508 val_loss=0.328827 best=0.318259 es=0/5
[2026-05-18 02:52:00] [representation][ae_alt_width][cand_157_d1_w158] epoch=2 architecture=[158] train_loss=0.316925 val_loss=0.319588 best=0.318259 es=0/5
[2026-05-18 02:52:02] [representation][ae_alt_width][cand_157_d1_w158] epoch=3 architecture=[158] train_loss=0.314712 val_loss=0.321890 best=0.318259 es=1/5
[2026-05-18 02:52:05] [representation][ae_alt_width][cand_157_d1_w158] epoch=4 architecture=[158] train_loss=0.314186 val_loss=0.321391 best=0.318259 es=2/5
[2026-05-18 02:52:11] [representation][ae_alt_width][cand_157_d1_w158] epoch=5 architecture=[158] train_loss=0.313739 val_loss=0.317822 best=0.317822 es=0/5
[2026-05-18 02:52:13] [representation][ae_alt_width][cand_157_d1_w158] epoch=6 architecture=[158] train_loss=0.313489 val_loss=0.320654 best=0.317822 es=1/5
[2026-05-18 02:52:16] [representation][ae_alt_width][cand_157_d1_w158] epoch=7 architecture=[158] train_loss=0.313846 val_loss=0.323622 best=0.317822 es=2/5
[2026-05-18 02:52:18] [representation][ae_alt_width][cand_157_d1_w158] epoch=8 architecture=[158] train_loss=0.314583 val_loss=0.320434 best=0.317822 es=3/5
[2026-05-18 02:52:20] [representation][ae_alt_width][cand_157_d1_w158] epoch=9 architecture=[158] train_loss=0.313196 val_loss=0.319487 best=0.317822 es=4/5
[2026-05-18 02:52:27] [representation][ae_alt_width][cand_157_d1_w158] epoch=10 architecture=[158] train_loss=0.312882 val_loss=0.319182 best=0.317822 es=5/5
