[2026-06-15 08:40:45] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:40:45] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_786_d7_w126/training_log.txt
[2026-06-15 08:40:45] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_786_d7_w126/training_stats.csv
[2026-06-15 08:40:45] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.015489 val_loss=0.006598 best=0.006598 es=0/10
[2026-06-15 08:40:46] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.007849 val_loss=0.002509 best=0.002509 es=0/10
[2026-06-15 08:40:46] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.009820 val_loss=0.001896 best=0.001896 es=0/10
[2026-06-15 08:40:46] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.003769 val_loss=0.001790 best=0.001790 es=0/10
[2026-06-15 08:40:46] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.003419 val_loss=0.004378 best=0.004378 es=0/10
[2026-06-15 08:40:47] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.002976 val_loss=0.004842 best=0.004842 es=0/10
[2026-06-15 08:40:47] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.003742 val_loss=0.003275 best=0.003275 es=0/10
[2026-06-15 08:40:47] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.004222 val_loss=0.002005 best=0.002005 es=0/10
[2026-06-15 08:40:47] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.002271 val_loss=0.001003 best=0.001003 es=0/10
[2026-06-15 08:40:48] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.001411 val_loss=0.000984 best=0.000984 es=0/10
[2026-06-15 08:40:48] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.002517 val_loss=0.000548 best=0.000548 es=0/10
[2026-06-15 08:40:48] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.001339 val_loss=0.000447 best=0.000447 es=0/10
[2026-06-15 08:40:48] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.002031 val_loss=0.000757 best=0.000757 es=0/10
[2026-06-15 08:40:49] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.001510 val_loss=0.001002 best=0.001002 es=0/10
[2026-06-15 08:40:49] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.001589 val_loss=0.001358 best=0.001358 es=0/10
[2026-06-15 08:40:49] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.002087 val_loss=0.000542 best=0.000542 es=0/10
[2026-06-15 08:40:50] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.000683 val_loss=0.000210 best=0.000210 es=0/10
[2026-06-15 08:40:50] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.001664 val_loss=0.000274 best=0.000274 es=0/10
[2026-06-15 08:40:50] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.000648 val_loss=0.000260 best=0.000260 es=0/10
[2026-06-15 08:40:50] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.000304 val_loss=0.000342 best=0.000342 es=0/10
[2026-06-15 08:40:51] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.000992 val_loss=0.000404 best=0.000404 es=0/10
[2026-06-15 08:40:51] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.001053 val_loss=0.000443 best=0.000443 es=0/10
[2026-06-15 08:40:51] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.000556 val_loss=0.000272 best=0.000272 es=0/10
[2026-06-15 08:40:52] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.000559 val_loss=0.000174 best=0.000174 es=0/10
[2026-06-15 08:40:52] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.001722 val_loss=0.000243 best=0.000243 es=0/10
[2026-06-15 08:40:52] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.002160 val_loss=0.000162 best=0.000162 es=0/10
[2026-06-15 08:40:52] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 31] train_loss=0.000354 val_loss=0.000239 best=0.000239 es=0/10
