[2026-06-11 00:53:09] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 00:53:09] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_130_d2_w66/training_log.txt
[2026-06-11 00:53:09] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_130_d2_w66/training_stats.csv
[2026-06-11 00:53:10] Epoch 1 | architecture=[66, 65] train_loss=0.007814 val_loss=0.005868 best=0.005868 es=0/10
[2026-06-11 00:53:10] Epoch 1 | architecture=[66, 65] train_loss=0.004386 val_loss=0.005457 best=0.005457 es=0/10
[2026-06-11 00:53:10] Epoch 1 | architecture=[66, 65] train_loss=0.006061 val_loss=0.003895 best=0.003895 es=0/10
[2026-06-11 00:53:11] Epoch 1 | architecture=[66, 65] train_loss=0.003426 val_loss=0.004240 best=0.004240 es=0/10
[2026-06-11 00:53:11] Epoch 1 | architecture=[66, 65] train_loss=0.003032 val_loss=0.004312 best=0.004312 es=0/10
[2026-06-11 00:53:11] Epoch 1 | architecture=[66, 65] train_loss=0.003186 val_loss=0.003680 best=0.003680 es=0/10
[2026-06-11 00:53:11] Epoch 1 | architecture=[66, 65] train_loss=0.005377 val_loss=0.003692 best=0.003692 es=0/10
[2026-06-11 00:53:11] Epoch 1 | architecture=[66, 65] train_loss=0.003054 val_loss=0.003295 best=0.003295 es=0/10
[2026-06-11 00:53:12] Epoch 1 | architecture=[66, 65] train_loss=0.003688 val_loss=0.002923 best=0.002923 es=0/10
[2026-06-11 00:53:12] Epoch 1 | architecture=[66, 65] train_loss=0.002119 val_loss=0.002983 best=0.002983 es=0/10
[2026-06-11 00:53:12] Epoch 1 | architecture=[66, 65] train_loss=0.002194 val_loss=0.003042 best=0.003042 es=0/10
[2026-06-11 00:53:12] Epoch 1 | architecture=[66, 65] train_loss=0.002279 val_loss=0.002566 best=0.002566 es=0/10
[2026-06-11 00:53:13] Epoch 1 | architecture=[66, 65] train_loss=0.003191 val_loss=0.002757 best=0.002757 es=0/10
[2026-06-11 00:53:13] Epoch 1 | architecture=[66, 65] train_loss=0.001957 val_loss=0.002659 best=0.002659 es=0/10
[2026-06-11 00:53:13] Epoch 1 | architecture=[66, 65] train_loss=0.002779 val_loss=0.002142 best=0.002142 es=0/10
[2026-06-11 00:53:13] Epoch 1 | architecture=[66, 65] train_loss=0.001772 val_loss=0.002149 best=0.002149 es=0/10
[2026-06-11 00:53:13] Epoch 1 | architecture=[66, 65] train_loss=0.001843 val_loss=0.002260 best=0.002260 es=0/10
[2026-06-11 00:53:14] Epoch 1 | architecture=[66, 65] train_loss=0.001531 val_loss=0.002128 best=0.002128 es=0/10
[2026-06-11 00:53:14] Epoch 1 | architecture=[66, 65] train_loss=0.001531 val_loss=0.002195 best=0.002195 es=0/10
[2026-06-11 00:53:14] Epoch 1 | architecture=[66, 65] train_loss=0.001628 val_loss=0.002314 best=0.002314 es=0/10
[2026-06-11 00:53:14] Epoch 1 | architecture=[66, 65] train_loss=0.002107 val_loss=0.002249 best=0.002249 es=0/10
[2026-06-11 00:53:15] Epoch 1 | architecture=[66, 65] train_loss=0.002511 val_loss=0.002155 best=0.002155 es=0/10
[2026-06-11 00:53:15] Epoch 1 | architecture=[66, 65] train_loss=0.001385 val_loss=0.002037 best=0.002037 es=0/10
[2026-06-11 00:53:15] Epoch 1 | architecture=[66, 65] train_loss=0.001281 val_loss=0.001950 best=0.001950 es=0/10
[2026-06-11 00:53:15] Epoch 1 | architecture=[66, 65] train_loss=0.002060 val_loss=0.001973 best=0.001973 es=0/10
[2026-06-11 00:53:16] Epoch 1 | architecture=[66, 65] train_loss=0.001475 val_loss=0.002083 best=0.002083 es=0/10
[2026-06-11 00:53:16] Epoch 1 | architecture=[66, 65] train_loss=0.001752 val_loss=0.002097 best=0.002097 es=0/10
[2026-06-11 00:53:16] Epoch 1 | architecture=[66, 65] train_loss=0.001506 val_loss=0.002064 best=0.002064 es=0/10
[2026-06-11 00:53:16] Epoch 1 | architecture=[66, 65] train_loss=0.001560 val_loss=0.002008 best=0.002008 es=0/10
[2026-06-11 00:53:17] Epoch 1 | architecture=[66, 65] train_loss=0.002496 val_loss=0.002046 best=0.002046 es=0/10
[2026-06-11 00:53:17] Epoch 1 | architecture=[66, 65] train_loss=0.001492 val_loss=0.002243 best=0.002243 es=0/10
[2026-06-11 00:53:17] Epoch 1 | architecture=[66, 65] train_loss=0.003182 val_loss=0.002125 best=0.002125 es=0/10
[2026-06-11 00:53:18] Epoch 1 | architecture=[66, 65] train_loss=0.002818 val_loss=0.001939 best=0.001939 es=0/10
