[2026-06-14 01:52:24] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 01:52:24] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_090_d2_w49/training_log.txt
[2026-06-14 01:52:24] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_090_d2_w49/training_stats.csv
[2026-06-14 01:52:25] Epoch 1 | architecture=[49, 42] train_loss=0.009190 val_loss=0.010519 best=0.010519 es=0/10
[2026-06-14 01:52:25] Epoch 1 | architecture=[49, 42] train_loss=0.005337 val_loss=0.004363 best=0.004363 es=0/10
[2026-06-14 01:52:26] Epoch 1 | architecture=[49, 42] train_loss=0.007494 val_loss=0.005865 best=0.005865 es=0/10
[2026-06-14 01:52:26] Epoch 1 | architecture=[49, 42] train_loss=0.004295 val_loss=0.007446 best=0.007446 es=0/10
[2026-06-14 01:52:26] Epoch 1 | architecture=[49, 42] train_loss=0.004182 val_loss=0.006192 best=0.006192 es=0/10
[2026-06-14 01:52:27] Epoch 1 | architecture=[49, 42] train_loss=0.005055 val_loss=0.004398 best=0.004398 es=0/10
[2026-06-14 01:52:27] Epoch 1 | architecture=[49, 42] train_loss=0.003104 val_loss=0.004281 best=0.004281 es=0/10
[2026-06-14 01:52:27] Epoch 1 | architecture=[49, 42] train_loss=0.003908 val_loss=0.004585 best=0.004585 es=0/10
[2026-06-14 01:52:27] Epoch 1 | architecture=[49, 42] train_loss=0.004517 val_loss=0.005209 best=0.005209 es=0/10
[2026-06-14 01:52:28] Epoch 1 | architecture=[49, 42] train_loss=0.003847 val_loss=0.005248 best=0.005248 es=0/10
[2026-06-14 01:52:28] Epoch 1 | architecture=[49, 42] train_loss=0.003755 val_loss=0.005364 best=0.005364 es=0/10
[2026-06-14 01:52:28] Epoch 1 | architecture=[49, 42] train_loss=0.003049 val_loss=0.004453 best=0.004453 es=0/10
