[2026-06-12 21:29:58] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 21:29:58] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_438_d5_w106/training_log.txt
[2026-06-12 21:29:58] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_438_d5_w106/training_stats.csv
[2026-06-12 21:29:58] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.016259 val_loss=0.018869 best=0.018869 es=0/10
[2026-06-12 21:29:58] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.011172 val_loss=0.015288 best=0.015288 es=0/10
[2026-06-12 21:29:58] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.007321 val_loss=0.006431 best=0.006431 es=0/10
[2026-06-12 21:29:59] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.005098 val_loss=0.003558 best=0.003558 es=0/10
[2026-06-12 21:29:59] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.004740 val_loss=0.005463 best=0.005463 es=0/10
[2026-06-12 21:29:59] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.005183 val_loss=0.003634 best=0.003634 es=0/10
[2026-06-12 21:29:59] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.002423 val_loss=0.003347 best=0.003347 es=0/10
[2026-06-12 21:29:59] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.003096 val_loss=0.003781 best=0.003781 es=0/10
[2026-06-12 21:30:00] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.004995 val_loss=0.001216 best=0.001216 es=0/10
[2026-06-12 21:30:00] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.001583 val_loss=0.002056 best=0.002056 es=0/10
[2026-06-12 21:30:00] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.002494 val_loss=0.001405 best=0.001405 es=0/10
[2026-06-12 21:30:00] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.004087 val_loss=0.000653 best=0.000653 es=0/10
[2026-06-12 21:30:01] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.001037 val_loss=0.001141 best=0.001141 es=0/10
[2026-06-12 21:30:01] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.002006 val_loss=0.000992 best=0.000992 es=0/10
[2026-06-12 21:30:01] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.002456 val_loss=0.000526 best=0.000526 es=0/10
[2026-06-12 21:30:01] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.000643 val_loss=0.000839 best=0.000839 es=0/10
[2026-06-12 21:30:02] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.001889 val_loss=0.000625 best=0.000625 es=0/10
[2026-06-12 21:30:02] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.000842 val_loss=0.000692 best=0.000692 es=0/10
[2026-06-12 21:30:02] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.001125 val_loss=0.000687 best=0.000687 es=0/10
[2026-06-12 21:30:02] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.001246 val_loss=0.000482 best=0.000482 es=0/10
[2026-06-12 21:30:02] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.000600 val_loss=0.000550 best=0.000550 es=0/10
[2026-06-12 21:30:02] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.001786 val_loss=0.000437 best=0.000437 es=0/10
[2026-06-12 21:30:03] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.002575 val_loss=0.000470 best=0.000470 es=0/10
[2026-06-12 21:30:03] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.000939 val_loss=0.000724 best=0.000724 es=0/10
[2026-06-12 21:30:03] Epoch 1 | architecture=[106, 106, 106, 106, 15] train_loss=0.002831 val_loss=0.000799 best=0.000799 es=0/10
