[2026-06-13 20:32:28] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 20:32:28] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_119_d2_w60/training_log.txt
[2026-06-13 20:32:28] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_119_d2_w60/training_stats.csv
[2026-06-13 20:32:28] Epoch 1 | architecture=[60, 60] train_loss=0.007552 val_loss=0.015319 best=0.015319 es=0/10
[2026-06-13 20:32:29] Epoch 1 | architecture=[60, 60] train_loss=0.004291 val_loss=0.005977 best=0.005977 es=0/10
[2026-06-13 20:32:29] Epoch 1 | architecture=[60, 60] train_loss=0.004162 val_loss=0.005168 best=0.005168 es=0/10
[2026-06-13 20:32:29] Epoch 1 | architecture=[60, 60] train_loss=0.002543 val_loss=0.005772 best=0.005772 es=0/10
[2026-06-13 20:32:29] Epoch 1 | architecture=[60, 60] train_loss=0.003553 val_loss=0.006015 best=0.006015 es=0/10
[2026-06-13 20:32:29] Epoch 1 | architecture=[60, 60] train_loss=0.004826 val_loss=0.004513 best=0.004513 es=0/10
[2026-06-13 20:32:30] Epoch 1 | architecture=[60, 60] train_loss=0.002585 val_loss=0.003265 best=0.003265 es=0/10
[2026-06-13 20:32:30] Epoch 1 | architecture=[60, 60] train_loss=0.002404 val_loss=0.004133 best=0.004133 es=0/10
[2026-06-13 20:32:30] Epoch 1 | architecture=[60, 60] train_loss=0.003493 val_loss=0.005586 best=0.005586 es=0/10
[2026-06-13 20:32:30] Epoch 1 | architecture=[60, 60] train_loss=0.001718 val_loss=0.005073 best=0.005073 es=0/10
[2026-06-13 20:32:30] Epoch 1 | architecture=[60, 60] train_loss=0.001992 val_loss=0.004149 best=0.004149 es=0/10
[2026-06-13 20:32:31] Epoch 1 | architecture=[60, 60] train_loss=0.002047 val_loss=0.003302 best=0.003302 es=0/10
[2026-06-13 20:32:31] Epoch 1 | architecture=[60, 60] train_loss=0.002026 val_loss=0.003395 best=0.003395 es=0/10
[2026-06-13 20:32:31] Epoch 1 | architecture=[60, 60] train_loss=0.002080 val_loss=0.002461 best=0.002461 es=0/10
[2026-06-13 20:32:31] Epoch 1 | architecture=[60, 60] train_loss=0.002108 val_loss=0.002502 best=0.002502 es=0/10
[2026-06-13 20:32:31] Epoch 1 | architecture=[60, 60] train_loss=0.003293 val_loss=0.003342 best=0.003342 es=0/10
[2026-06-13 20:32:32] Epoch 1 | architecture=[60, 60] train_loss=0.001900 val_loss=0.003018 best=0.003018 es=0/10
[2026-06-13 20:32:32] Epoch 1 | architecture=[60, 60] train_loss=0.002009 val_loss=0.002690 best=0.002690 es=0/10
[2026-06-13 20:32:32] Epoch 1 | architecture=[60, 60] train_loss=0.004095 val_loss=0.002807 best=0.002807 es=0/10
[2026-06-13 20:32:32] Epoch 1 | architecture=[60, 60] train_loss=0.002105 val_loss=0.002433 best=0.002433 es=0/10
[2026-06-13 20:32:33] Epoch 1 | architecture=[60, 60] train_loss=0.001780 val_loss=0.002408 best=0.002408 es=0/10
[2026-06-13 20:32:33] Epoch 1 | architecture=[60, 60] train_loss=0.002433 val_loss=0.002098 best=0.002098 es=0/10
[2026-06-13 20:32:33] Epoch 1 | architecture=[60, 60] train_loss=0.002046 val_loss=0.002469 best=0.002469 es=0/10
[2026-06-13 20:32:33] Epoch 1 | architecture=[60, 60] train_loss=0.002473 val_loss=0.002432 best=0.002432 es=0/10
[2026-06-13 20:32:33] Epoch 1 | architecture=[60, 60] train_loss=0.002273 val_loss=0.002546 best=0.002546 es=0/10
[2026-06-13 20:32:34] Epoch 1 | architecture=[60, 60] train_loss=0.002424 val_loss=0.002330 best=0.002330 es=0/10
[2026-06-13 20:32:34] Epoch 1 | architecture=[60, 60] train_loss=0.002101 val_loss=0.002629 best=0.002629 es=0/10
[2026-06-13 20:32:34] Epoch 1 | architecture=[60, 60] train_loss=0.001654 val_loss=0.002512 best=0.002512 es=0/10
[2026-06-13 20:32:34] Epoch 1 | architecture=[60, 60] train_loss=0.001912 val_loss=0.002309 best=0.002309 es=0/10
[2026-06-13 20:32:34] Epoch 1 | architecture=[60, 60] train_loss=0.002582 val_loss=0.002314 best=0.002314 es=0/10
[2026-06-13 20:32:34] Epoch 1 | architecture=[60, 60] train_loss=0.001632 val_loss=0.002443 best=0.002443 es=0/10
[2026-06-13 20:32:35] Epoch 1 | architecture=[60, 60] train_loss=0.001679 val_loss=0.002283 best=0.002283 es=0/10
