[2026-06-11 01:14:16] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 01:14:16] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_277_d3_w93/training_log.txt
[2026-06-11 01:14:16] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_277_d3_w93/training_stats.csv
[2026-06-11 01:14:16] Epoch 1 | architecture=[93, 93, 92] train_loss=0.006267 val_loss=0.004224 best=0.004224 es=0/10
[2026-06-11 01:14:16] Epoch 1 | architecture=[93, 93, 92] train_loss=0.004046 val_loss=0.008074 best=0.008074 es=0/10
[2026-06-11 01:14:16] Epoch 1 | architecture=[93, 93, 92] train_loss=0.005168 val_loss=0.002227 best=0.002227 es=0/10
[2026-06-11 01:14:17] Epoch 1 | architecture=[93, 93, 92] train_loss=0.002030 val_loss=0.003626 best=0.003626 es=0/10
[2026-06-11 01:14:17] Epoch 1 | architecture=[93, 93, 92] train_loss=0.003069 val_loss=0.002520 best=0.002520 es=0/10
[2026-06-11 01:14:17] Epoch 1 | architecture=[93, 93, 92] train_loss=0.001872 val_loss=0.001658 best=0.001658 es=0/10
[2026-06-11 01:14:17] Epoch 1 | architecture=[93, 93, 92] train_loss=0.001505 val_loss=0.001877 best=0.001877 es=0/10
[2026-06-11 01:14:18] Epoch 1 | architecture=[93, 93, 92] train_loss=0.001721 val_loss=0.001479 best=0.001479 es=0/10
[2026-06-11 01:14:18] Epoch 1 | architecture=[93, 93, 92] train_loss=0.001424 val_loss=0.001116 best=0.001116 es=0/10
[2026-06-11 01:14:18] Epoch 1 | architecture=[93, 93, 92] train_loss=0.001084 val_loss=0.001376 best=0.001376 es=0/10
[2026-06-11 01:14:18] Epoch 1 | architecture=[93, 93, 92] train_loss=0.001620 val_loss=0.001560 best=0.001560 es=0/10
[2026-06-11 01:14:18] Epoch 1 | architecture=[93, 93, 92] train_loss=0.000986 val_loss=0.001577 best=0.001577 es=0/10
[2026-06-11 01:14:19] Epoch 1 | architecture=[93, 93, 92] train_loss=0.000820 val_loss=0.001315 best=0.001315 es=0/10
[2026-06-11 01:14:19] Epoch 1 | architecture=[93, 93, 92] train_loss=0.001604 val_loss=0.000817 best=0.000817 es=0/10
[2026-06-11 01:14:19] Epoch 1 | architecture=[93, 93, 92] train_loss=0.001569 val_loss=0.000668 best=0.000668 es=0/10
[2026-06-11 01:14:19] Epoch 1 | architecture=[93, 93, 92] train_loss=0.000811 val_loss=0.000663 best=0.000663 es=0/10
[2026-06-11 01:14:19] Epoch 1 | architecture=[93, 93, 92] train_loss=0.000702 val_loss=0.000823 best=0.000823 es=0/10
[2026-06-11 01:14:20] Epoch 1 | architecture=[93, 93, 92] train_loss=0.001371 val_loss=0.000607 best=0.000607 es=0/10
[2026-06-11 01:14:20] Epoch 1 | architecture=[93, 93, 92] train_loss=0.000618 val_loss=0.000471 best=0.000471 es=0/10
[2026-06-11 01:14:20] Epoch 1 | architecture=[93, 93, 92] train_loss=0.001124 val_loss=0.000538 best=0.000538 es=0/10
[2026-06-11 01:14:20] Epoch 1 | architecture=[93, 93, 92] train_loss=0.001526 val_loss=0.000672 best=0.000672 es=0/10
[2026-06-11 01:14:21] Epoch 1 | architecture=[93, 93, 92] train_loss=0.000808 val_loss=0.000870 best=0.000870 es=0/10
[2026-06-11 01:14:21] Epoch 1 | architecture=[93, 93, 92] train_loss=0.001097 val_loss=0.000585 best=0.000585 es=0/10
[2026-06-11 01:14:21] Epoch 1 | architecture=[93, 93, 92] train_loss=0.000683 val_loss=0.000639 best=0.000639 es=0/10
[2026-06-11 01:14:21] Epoch 1 | architecture=[93, 93, 92] train_loss=0.000979 val_loss=0.000551 best=0.000551 es=0/10
[2026-06-11 01:14:22] Epoch 1 | architecture=[93, 93, 92] train_loss=0.000665 val_loss=0.000448 best=0.000448 es=0/10
[2026-06-11 01:14:22] Epoch 1 | architecture=[93, 93, 92] train_loss=0.000705 val_loss=0.000438 best=0.000438 es=0/10
[2026-06-11 01:14:22] Epoch 1 | architecture=[93, 93, 92] train_loss=0.000588 val_loss=0.000471 best=0.000471 es=0/10
[2026-06-11 01:14:22] Epoch 1 | architecture=[93, 93, 92] train_loss=0.000421 val_loss=0.000415 best=0.000415 es=0/10
