timestamp,model,mode,epoch,width,depth,train_loss,val_loss,task,phase,candidate_dir,neurons,best_val,best_epoch,es_counter,improved,train_acc,val_acc,throughput
2026-06-15 14:55:46,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,2,29,8,0.6205137480939851,0.6271904819199664,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.6271904819199664,2,0,True,,,
2026-06-15 15:03:55,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,3,29,8,0.546610281334298,0.513222608151114,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.513222608151114,3,0,True,,,
2026-06-15 15:58:59,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,4,29,8,0.45179279079063467,0.4238017996264937,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.4238017996264937,4,0,True,,,
2026-06-15 15:59:32,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,5,29,8,0.36284547996488903,0.3420914803894149,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.3420914803894149,5,0,True,,,
2026-06-15 17:37:29,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,6,29,8,0.3791054813416612,0.3696785596575983,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.3420914803894149,5,1,False,,,
2026-06-15 17:59:49,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,7,29,8,0.31434940167637315,0.30418260054904767,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.30418260054904767,7,0,True,,,
2026-06-15 18:00:13,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,8,29,8,0.2562917966453282,0.25211276777481667,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.25211276777481667,8,0,True,,,
2026-06-15 18:01:15,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,9,29,8,0.22271595244476314,0.22486352049959565,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.22486352049959565,9,0,True,,,
2026-06-15 18:15:33,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,10,29,8,0.3015176126348964,0.28556195212505925,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.22486352049959565,9,1,False,,,,0.6838722075470076
2026-06-15 18:15:55,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,11,29,8,0.21795018368140445,0.21032232379142493,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.21032232379142493,11,0,True,,,,
2026-06-15 18:16:27,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,12,29,8,0.1866201451098069,0.19147841078749583,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.19147841078749583,12,0,True,,,,
2026-06-15 18:16:51,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,13,29,8,0.17248706803206645,0.17944856753791522,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.17944856753791522,13,0,True,,,,
2026-06-15 18:17:19,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,14,29,8,0.16275097270981165,0.1701577372988448,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.1701577372988448,14,0,True,,,,
2026-06-15 18:18:19,anomaly_stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,15,29,8,0.15495347447113,0.1622973675593962,anomaly,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,cand_000_d8_w29,286,0.1622973675593962,15,0,True,,,,0.7198568195426241
