[2026-05-18 00:06:43] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 00:06:43] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_002_d1_w3/training_log.txt
[2026-05-18 00:06:43] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_002_d1_w3/training_stats.csv
[2026-05-18 00:06:43] [CANDIDATE] task=representation phase=ae_alt_width index=2 search_phase=width architecture=[3]
[2026-05-18 00:06:46] [representation][ae_alt_width][cand_002_d1_w3] epoch=1 architecture=[3] train_loss=0.698399 val_loss=0.696975 best=0.693489 es=0/5
[2026-05-18 00:06:48] [representation][ae_alt_width][cand_002_d1_w3] epoch=2 architecture=[3] train_loss=0.695613 val_loss=0.695412 best=0.693489 es=0/5
[2026-05-18 00:06:50] [representation][ae_alt_width][cand_002_d1_w3] epoch=3 architecture=[3] train_loss=0.693887 val_loss=0.694024 best=0.693489 es=0/5
[2026-05-18 00:06:52] [representation][ae_alt_width][cand_002_d1_w3] epoch=4 architecture=[3] train_loss=0.692910 val_loss=0.693237 best=0.693237 es=0/5
[2026-05-18 00:06:54] [representation][ae_alt_width][cand_002_d1_w3] epoch=5 architecture=[3] train_loss=0.692078 val_loss=0.692624 best=0.692624 es=0/5
[2026-05-18 00:06:57] [representation][ae_alt_width][cand_002_d1_w3] epoch=6 architecture=[3] train_loss=0.691456 val_loss=0.692014 best=0.692014 es=0/5
[2026-05-18 00:06:59] [representation][ae_alt_width][cand_002_d1_w3] epoch=7 architecture=[3] train_loss=0.690941 val_loss=0.691675 best=0.691675 es=0/5
[2026-05-18 00:07:01] [representation][ae_alt_width][cand_002_d1_w3] epoch=8 architecture=[3] train_loss=0.690267 val_loss=0.691033 best=0.691033 es=0/5
[2026-05-18 00:07:03] [representation][ae_alt_width][cand_002_d1_w3] epoch=9 architecture=[3] train_loss=0.689728 val_loss=0.690552 best=0.690552 es=0/5
[2026-05-18 00:07:05] [representation][ae_alt_width][cand_002_d1_w3] epoch=10 architecture=[3] train_loss=0.689186 val_loss=0.690101 best=0.690101 es=0/5
[2026-05-18 00:07:07] [representation][ae_alt_width][cand_002_d1_w3] epoch=11 architecture=[3] train_loss=0.688686 val_loss=0.689617 best=0.689617 es=0/5
[2026-05-18 00:07:09] [representation][ae_alt_width][cand_002_d1_w3] epoch=12 architecture=[3] train_loss=0.688192 val_loss=0.689220 best=0.689220 es=0/5
[2026-05-18 00:07:12] [representation][ae_alt_width][cand_002_d1_w3] epoch=13 architecture=[3] train_loss=0.687620 val_loss=0.688685 best=0.688685 es=0/5
[2026-05-18 00:07:14] [representation][ae_alt_width][cand_002_d1_w3] epoch=14 architecture=[3] train_loss=0.686994 val_loss=0.688120 best=0.688120 es=0/5
[2026-05-18 00:07:16] [representation][ae_alt_width][cand_002_d1_w3] epoch=15 architecture=[3] train_loss=0.686394 val_loss=0.687501 best=0.687501 es=0/5
[2026-05-18 00:07:18] [representation][ae_alt_width][cand_002_d1_w3] epoch=16 architecture=[3] train_loss=0.685654 val_loss=0.686839 best=0.686839 es=0/5
