[2026-05-30 03:30:59] Initialized ContinuousLogger for denoising_ae_width_only (Mode: ae_width_only)
[2026-05-30 03:30:59] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d1/denoising/ae_width_only/cand_013_d1_w14/training_log.txt
[2026-05-30 03:30:59] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d1/denoising/ae_width_only/cand_013_d1_w14/training_stats.csv
[2026-05-30 03:30:59] [CANDIDATE] task=denoising phase=ae_width_only index=13 search_phase=width architecture=[14]
[2026-05-30 03:31:04] [denoising][ae_width_only][cand_013_d1_w14] epoch=1 architecture=[14] train_loss=0.651781 val_loss=0.653100 candidate_best=0.653100 global_best=0.652369 es=0/10
[2026-05-30 03:31:09] [denoising][ae_width_only][cand_013_d1_w14] epoch=2 architecture=[14] train_loss=0.646463 val_loss=0.649734 candidate_best=0.649734 global_best=0.649734 es=0/10
[2026-05-30 03:31:14] [denoising][ae_width_only][cand_013_d1_w14] epoch=3 architecture=[14] train_loss=0.643171 val_loss=0.646949 candidate_best=0.646949 global_best=0.646949 es=0/10
[2026-05-30 03:31:20] [denoising][ae_width_only][cand_013_d1_w14] epoch=4 architecture=[14] train_loss=0.640606 val_loss=0.644624 candidate_best=0.644624 global_best=0.644624 es=0/10
[2026-05-30 03:31:25] [denoising][ae_width_only][cand_013_d1_w14] epoch=5 architecture=[14] train_loss=0.638378 val_loss=0.642550 candidate_best=0.642550 global_best=0.642550 es=0/10
[2026-05-30 03:31:30] [denoising][ae_width_only][cand_013_d1_w14] epoch=6 architecture=[14] train_loss=0.636422 val_loss=0.640670 candidate_best=0.640670 global_best=0.640670 es=0/10
[2026-05-30 03:31:35] [denoising][ae_width_only][cand_013_d1_w14] epoch=7 architecture=[14] train_loss=0.634683 val_loss=0.638998 candidate_best=0.638998 global_best=0.638998 es=0/10
[2026-05-30 03:31:40] [denoising][ae_width_only][cand_013_d1_w14] epoch=8 architecture=[14] train_loss=0.633117 val_loss=0.637621 candidate_best=0.637621 global_best=0.637621 es=0/10
[2026-05-30 03:31:45] [denoising][ae_width_only][cand_013_d1_w14] epoch=9 architecture=[14] train_loss=0.631768 val_loss=0.636514 candidate_best=0.636514 global_best=0.636514 es=0/10
[2026-05-30 03:31:50] [denoising][ae_width_only][cand_013_d1_w14] epoch=10 architecture=[14] train_loss=0.630758 val_loss=0.635658 candidate_best=0.635658 global_best=0.635658 es=0/10
[2026-05-30 03:31:56] [denoising][ae_width_only][cand_013_d1_w14] epoch=11 architecture=[14] train_loss=0.629952 val_loss=0.634974 candidate_best=0.634974 global_best=0.634974 es=0/10
[2026-05-30 03:32:01] [denoising][ae_width_only][cand_013_d1_w14] epoch=12 architecture=[14] train_loss=0.629370 val_loss=0.634427 candidate_best=0.634427 global_best=0.634427 es=0/10
[2026-05-30 03:32:06] [denoising][ae_width_only][cand_013_d1_w14] epoch=13 architecture=[14] train_loss=0.628877 val_loss=0.634060 candidate_best=0.634060 global_best=0.634060 es=0/10
[2026-05-30 03:32:11] [denoising][ae_width_only][cand_013_d1_w14] epoch=14 architecture=[14] train_loss=0.628518 val_loss=0.633782 candidate_best=0.633782 global_best=0.633782 es=0/10
[2026-05-30 03:32:17] [denoising][ae_width_only][cand_013_d1_w14] epoch=15 architecture=[14] train_loss=0.628243 val_loss=0.633545 candidate_best=0.633545 global_best=0.633545 es=0/10
[2026-05-30 03:32:22] [denoising][ae_width_only][cand_013_d1_w14] epoch=16 architecture=[14] train_loss=0.628016 val_loss=0.633363 candidate_best=0.633363 global_best=0.633363 es=0/10
[2026-05-30 03:32:27] [denoising][ae_width_only][cand_013_d1_w14] epoch=17 architecture=[14] train_loss=0.627847 val_loss=0.633187 candidate_best=0.633187 global_best=0.633187 es=0/10
[2026-05-30 03:32:32] [denoising][ae_width_only][cand_013_d1_w14] epoch=18 architecture=[14] train_loss=0.627688 val_loss=0.633080 candidate_best=0.633080 global_best=0.633080 es=0/10
[2026-05-30 03:32:38] [denoising][ae_width_only][cand_013_d1_w14] epoch=19 architecture=[14] train_loss=0.627564 val_loss=0.632964 candidate_best=0.632964 global_best=0.632964 es=0/10
[2026-05-30 03:32:43] [denoising][ae_width_only][cand_013_d1_w14] epoch=20 architecture=[14] train_loss=0.627465 val_loss=0.632846 candidate_best=0.632846 global_best=0.632846 es=0/10
[2026-05-30 03:32:48] [denoising][ae_width_only][cand_013_d1_w14] epoch=21 architecture=[14] train_loss=0.627365 val_loss=0.632783 candidate_best=0.632846 global_best=0.632846 es=1/10
[2026-05-30 03:32:53] [denoising][ae_width_only][cand_013_d1_w14] epoch=22 architecture=[14] train_loss=0.627268 val_loss=0.632721 candidate_best=0.632721 global_best=0.632721 es=0/10
[2026-05-30 03:32:58] [denoising][ae_width_only][cand_013_d1_w14] epoch=23 architecture=[14] train_loss=0.627211 val_loss=0.632677 candidate_best=0.632721 global_best=0.632721 es=1/10
[2026-05-30 03:33:04] [denoising][ae_width_only][cand_013_d1_w14] epoch=24 architecture=[14] train_loss=0.627153 val_loss=0.632612 candidate_best=0.632612 global_best=0.632612 es=0/10
[2026-05-30 03:33:09] [denoising][ae_width_only][cand_013_d1_w14] epoch=25 architecture=[14] train_loss=0.627071 val_loss=0.632564 candidate_best=0.632612 global_best=0.632612 es=1/10
[2026-05-30 03:33:14] [denoising][ae_width_only][cand_013_d1_w14] epoch=26 architecture=[14] train_loss=0.627027 val_loss=0.632536 candidate_best=0.632612 global_best=0.632612 es=2/10
[2026-05-30 03:33:19] [denoising][ae_width_only][cand_013_d1_w14] epoch=27 architecture=[14] train_loss=0.626956 val_loss=0.632498 candidate_best=0.632498 global_best=0.632498 es=0/10
[2026-05-30 03:33:25] [denoising][ae_width_only][cand_013_d1_w14] epoch=28 architecture=[14] train_loss=0.626909 val_loss=0.632451 candidate_best=0.632498 global_best=0.632498 es=1/10
[2026-05-30 03:33:30] [denoising][ae_width_only][cand_013_d1_w14] epoch=29 architecture=[14] train_loss=0.626871 val_loss=0.632406 candidate_best=0.632498 global_best=0.632498 es=2/10
[2026-05-30 03:33:35] [denoising][ae_width_only][cand_013_d1_w14] epoch=30 architecture=[14] train_loss=0.626823 val_loss=0.632366 candidate_best=0.632366 global_best=0.632366 es=0/10
[2026-05-30 03:33:41] [denoising][ae_width_only][cand_013_d1_w14] epoch=31 architecture=[14] train_loss=0.626779 val_loss=0.632335 candidate_best=0.632366 global_best=0.632366 es=1/10
[2026-05-30 03:33:46] [denoising][ae_width_only][cand_013_d1_w14] epoch=32 architecture=[14] train_loss=0.626747 val_loss=0.632374 candidate_best=0.632366 global_best=0.632366 es=2/10
[2026-05-30 03:33:51] [denoising][ae_width_only][cand_013_d1_w14] epoch=33 architecture=[14] train_loss=0.626702 val_loss=0.632359 candidate_best=0.632366 global_best=0.632366 es=3/10
[2026-05-30 03:33:56] [denoising][ae_width_only][cand_013_d1_w14] epoch=34 architecture=[14] train_loss=0.626655 val_loss=0.632302 candidate_best=0.632366 global_best=0.632366 es=4/10
[2026-05-30 03:34:01] [denoising][ae_width_only][cand_013_d1_w14] epoch=35 architecture=[14] train_loss=0.626606 val_loss=0.632264 candidate_best=0.632264 global_best=0.632264 es=0/10
[2026-05-30 03:34:07] [denoising][ae_width_only][cand_013_d1_w14] epoch=36 architecture=[14] train_loss=0.626568 val_loss=0.632230 candidate_best=0.632264 global_best=0.632264 es=1/10
[2026-05-30 03:34:12] [denoising][ae_width_only][cand_013_d1_w14] epoch=37 architecture=[14] train_loss=0.626524 val_loss=0.632192 candidate_best=0.632264 global_best=0.632264 es=2/10
