task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
simulation,ae_width_only,width_only,0.013851350173354149,15,15,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_010_d1_w11/checkpoint_best.pt,cand_010_d1_w11
simulation,stl_from_ae_width_only,stl_refit,1.2674146890640259,1,11,1.7536901235580444,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/stl_from_ae_width_only/cand_000_d1_w11/checkpoint_best.pt,cand_000_d1_w11
