depth,candidate_dir,architecture,params,best_val,family
3,cand_076_d3_w27,"[27, 26, 26]",4531,0.366219414576994,ADP
3,cand_077_d3_w27,"[27, 27, 26]",4587,0.3661320546314914,ADP
3,cand_078_d3_w27,"[27, 27, 27]",4671,0.3472198640303456,ADP
3,cand_079_d3_w28,"[28, 27, 27]",4755,0.3472377800595335,ADP
3,cand_080_d3_w28,"[28, 28, 27]",4813,0.3468599923906411,ADP
3,cand_081_d3_w28,"[28, 28, 28]",4898,0.3269297426673205,ADP
3,cand_082_d3_w29,"[29, 28, 28]",4983,0.3268720051084717,ADP
3,cand_083_d3_w29,"[29, 29, 28]",5043,0.3269705068246237,ADP
3,cand_084_d3_w29,"[29, 29, 29]",5129,0.3062069084004743,ADP
3,cand_085_d3_w30,"[30, 29, 29]",5215,0.3059582242305893,ADP
3,cand_086_d3_w30,"[30, 30, 29]",5277,0.3059022833771805,ADP
3,cand_087_d3_w30,"[30, 30, 30]",5364,0.2869856494724339,ADP
3,cand_088_d3_w31,"[31, 30, 30]",5451,0.2867378361432233,ADP
3,cand_089_d3_w31,"[31, 31, 30]",5515,0.2866930748795243,ADP
3,cand_090_d3_w31,"[31, 31, 31]",5603,0.2680105068452145,ADP
3,cand_091_d3_w32,"[32, 31, 31]",5691,0.2677179286319748,ADP
3,cand_092_d3_w32,"[32, 32, 31]",5757,0.2674768949979529,ADP
3,cand_093_d3_w32,"[32, 32, 32]",5846,0.24723220591227,ADP
3,cand_094_d3_w33,"[33, 32, 32]",5935,0.2468068593368684,ADP
3,cand_095_d3_w33,"[33, 33, 32]",6003,0.2468090229577237,ADP
3,cand_096_d3_w33,"[33, 33, 33]",6093,0.2278623019381379,ADP
3,cand_097_d3_w34,"[34, 33, 33]",6183,0.2276028208922516,ADP
3,cand_098_d3_w34,"[34, 34, 33]",6253,0.2277445523553197,ADP
3,cand_099_d3_w34,"[34, 34, 34]",6344,0.2084503436430282,ADP
3,cand_100_d3_w35,"[35, 34, 34]",6435,0.2081699244398083,ADP
3,cand_101_d3_w35,"[35, 35, 34]",6507,0.2083095812032342,ADP
3,cand_102_d3_w35,"[35, 35, 35]",6599,0.1882988801521762,ADP
3,cand_103_d3_w36,"[36, 35, 35]",6691,0.1883214377970279,ADP
3,cand_104_d3_w36,"[36, 36, 35]",6765,0.1883406975072205,ADP
3,cand_105_d3_w36,"[36, 36, 36]",6858,0.1678494974372986,ADP
3,cand_106_d3_w37,"[37, 36, 36]",6951,0.1675805984487246,ADP
3,cand_107_d3_w37,"[37, 37, 36]",7027,0.167744848798904,ADP
3,cand_108_d3_w37,"[37, 37, 37]",7121,0.1488806043356942,ADP
3,cand_109_d3_w38,"[38, 37, 37]",7215,0.1487059879395512,ADP
3,cand_110_d3_w38,"[38, 38, 37]",7293,0.1488298391935651,ADP
3,cand_111_d3_w38,"[38, 38, 38]",7388,0.1262417516671329,ADP
3,cand_112_d3_w39,"[39, 38, 38]",7483,0.126089980032424,ADP
3,cand_113_d3_w39,"[39, 39, 38]",7563,0.1262519858636849,ADP
3,cand_114_d3_w39,"[39, 39, 39]",7659,0.097723300892697,ADP
3,cand_115_d3_w40,"[40, 39, 39]",7755,0.0973433516367561,ADP
3,cand_116_d3_w40,"[40, 40, 39]",7837,0.0973455189320565,ADP
3,cand_117_d3_w40,"[40, 40, 40]",7934,0.0832902512697711,ADP
3,cand_118_d3_w41,"[41, 40, 40]",8031,0.0829574231139339,ADP
3,cand_119_d3_w41,"[41, 41, 40]",8115,0.0831947617845891,ADP
3,cand_120_d3_w41,"[41, 41, 41]",8213,0.0681832182977204,ADP
3,cand_121_d3_w42,"[42, 41, 41]",8311,0.0677627860054321,ADP
3,cand_122_d3_w42,"[42, 42, 41]",8397,0.0680566195619325,ADP
3,cand_123_d3_w42,"[42, 42, 42]",8496,0.0575516842784233,ADP
3,cand_124_d3_w43,"[43, 42, 42]",8595,0.0570577736070359,ADP
3,cand_125_d3_w43,"[43, 43, 42]",8683,0.0571261908967309,ADP
3,cand_126_d3_w43,"[43, 43, 43]",8783,0.0499401913995528,ADP
3,cand_127_d3_w44,"[44, 43, 43]",8883,0.0496587613962821,ADP
3,cand_128_d3_w44,"[44, 44, 43]",8973,0.0498165168983525,ADP
3,cand_129_d3_w44,"[44, 44, 44]",9074,0.0501572451510975,ADP
3,cand_130_d3_w45,"[45, 44, 44]",9175,0.0466906357916857,ADP
3,cand_131_d3_w45,"[45, 45, 44]",9267,0.0465356954145722,ADP
3,cand_132_d3_w45,"[45, 45, 45]",9369,0.0362849805560314,ADP
3,cand_133_d3_w46,"[46, 45, 45]",9471,0.0360076456120876,ADP
3,cand_134_d3_w46,"[46, 46, 45]",9565,0.0355940864128843,ADP
3,cand_135_d3_w46,"[46, 46, 46]",9668,0.0295317024974818,ADP
3,cand_136_d3_w47,"[47, 46, 46]",9771,0.0295606855877798,ADP
3,cand_137_d3_w47,"[47, 47, 46]",9867,0.0291797787328588,ADP
3,cand_138_d3_w47,"[47, 47, 47]",9971,0.0230072545763923,ADP
3,cand_139_d3_w48,"[48, 47, 47]",10075,0.0221294977940188,ADP
3,cand_140_d3_w48,"[48, 48, 47]",10173,0.0220735142520826,ADP
3,cand_141_d3_w48,"[48, 48, 48]",10278,0.0197051210239075,ADP
3,cand_142_d3_w49,"[49, 48, 48]",10383,0.019210331572722,ADP
3,cand_143_d3_w49,"[49, 49, 48]",10483,0.019118204763777,ADP
3,cand_144_d3_w49,"[49, 49, 49]",10589,0.0190484169065619,ADP
3,cand_145_d3_w50,"[50, 49, 49]",10695,0.0186024791519406,ADP
3,cand_146_d3_w50,"[50, 50, 49]",10797,0.0131820502882249,ADP
3,cand_147_d3_w50,"[50, 50, 50]",10904,0.0131307189501066,ADP
3,cand_148_d3_w51,"[51, 50, 50]",11011,0.0132325679829103,ADP
3,cand_149_d3_w51,"[51, 51, 50]",11115,0.0129798894421541,ADP
3,cand_150_d3_w51,"[51, 51, 51]",11223,0.0060147432800757,ADP
3,cand_151_d3_w52,"[52, 51, 51]",11331,0.0059470623301529,ADP
3,cand_152_d3_w52,"[52, 52, 51]",11437,0.0057366175106309,ADP
3,cand_153_d3_w52,"[52, 52, 52]",11546,0.0054553192298993,ADP
3,cand_154_d3_w53,"[53, 52, 52]",11655,0.0055476576835545,ADP
3,cand_155_d3_w53,"[53, 53, 52]",11763,0.0052329712146451,ADP
3,cand_156_d3_w53,"[53, 53, 53]",11873,0.0055228039150866,ADP
3,cand_157_d3_w54,"[54, 53, 53]",11983,0.0049466838328141,ADP
3,cand_158_d3_w54,"[54, 54, 53]",12093,0.0048427627554254,ADP
3,cand_159_d3_w54,"[54, 54, 54]",12204,0.0048678599066728,ADP
3,cand_160_d3_w55,"[55, 54, 54]",12315,0.0045686580390168,ADP
3,cand_161_d3_w55,"[55, 55, 54]",12427,0.0045912059762401,ADP
3,cand_162_d3_w55,"[55, 55, 55]",12539,0.0044402008583844,ADP
3,cand_163_d3_w56,"[56, 55, 55]",12651,0.0045046618067262,ADP
3,cand_164_d3_w56,"[56, 56, 55]",12765,0.0043700400891017,ADP
3,cand_165_d3_w56,"[56, 56, 56]",12878,0.0042454409930868,ADP
3,cand_166_d3_w57,"[57, 56, 56]",12991,0.0045905663769532,ADP
3,cand_167_d3_w57,"[57, 57, 56]",13107,0.0042429964711827,ADP
3,cand_168_d3_w57,"[57, 57, 57]",13221,0.0040154604718237,ADP
3,cand_169_d3_w58,"[58, 57, 57]",13335,0.0040845866631486,ADP
3,cand_170_d3_w58,"[58, 58, 57]",13453,0.0039081560933445,ADP
3,cand_171_d3_w58,"[58, 58, 58]",13568,0.0037338163034686,ADP
3,cand_172_d3_w59,"[59, 58, 58]",13683,0.0040019884680633,ADP
3,cand_173_d3_w59,"[59, 59, 58]",13803,0.0036800520496776,ADP
3,cand_174_d3_w59,"[59, 59, 59]",13919,0.0037165274513528,ADP
3,cand_175_d3_w60,"[60, 59, 59]",14035,0.0038467502348882,ADP
3,cand_176_d3_w60,"[60, 60, 59]",14157,0.0039345483323454,ADP
3,cand_177_d3_w60,"[60, 60, 60]",14274,0.0039479072850407,ADP
3,cand_178_d3_w61,"[61, 60, 60]",14391,0.0037637066548023,ADP
3,cand_179_d3_w61,"[61, 61, 60]",14515,0.0035722717273932,ADP
3,cand_180_d3_w61,"[61, 61, 61]",14633,0.003721770873335,ADP
3,cand_181_d3_w62,"[62, 61, 61]",14751,0.0037084366562978,ADP
3,cand_182_d3_w62,"[62, 62, 61]",14877,0.0032933160262405,ADP
3,cand_183_d3_w62,"[62, 62, 62]",14996,0.0032356604036694,ADP
3,cand_184_d3_w63,"[63, 62, 62]",15115,0.0031418171246494,ADP
3,cand_185_d3_w63,"[63, 63, 62]",15243,0.0033865954632008,ADP
3,cand_186_d3_w63,"[63, 63, 63]",15363,0.003229168795902,ADP
3,cand_187_d3_w64,"[64, 63, 63]",15483,0.0032153439433983,ADP
3,cand_188_d3_w64,"[64, 64, 63]",15613,0.0032048701265051,ADP
3,cand_189_d3_w64,"[64, 64, 64]",15734,0.003012303077457,ADP
3,cand_190_d3_w65,"[65, 64, 64]",15855,0.0031920221380071,ADP
3,cand_191_d3_w65,"[65, 65, 64]",15987,0.0030859472085475,ADP
3,cand_192_d3_w65,"[65, 65, 65]",16109,0.0031455677143149,ADP
3,cand_193_d3_w66,"[66, 65, 65]",16231,0.0030468639494488,ADP
3,cand_194_d3_w66,"[66, 66, 65]",16365,0.0029069502016474,ADP
3,cand_195_d3_w66,"[66, 66, 66]",16488,0.0030138950986774,ADP
3,cand_196_d3_w67,"[67, 66, 66]",16611,0.0030892762730337,ADP
3,cand_197_d3_w67,"[67, 67, 66]",16747,0.0028994557096423,ADP
3,cand_198_d3_w67,"[67, 67, 67]",16871,0.0030307995937174,ADP
3,cand_199_d3_w68,"[68, 67, 67]",16995,0.0028750601301534,ADP
3,cand_200_d3_w68,"[68, 68, 67]",17133,0.0030217304939006,ADP
3,cand_201_d3_w68,"[68, 68, 68]",17258,0.0026898498028654,ADP
3,cand_202_d3_w69,"[69, 68, 68]",17383,0.0026659261901059,ADP
3,cand_203_d3_w69,"[69, 69, 68]",17523,0.0026371076868727,ADP
3,cand_204_d3_w69,"[69, 69, 69]",17649,0.0026833293684153,ADP
3,cand_205_d3_w70,"[70, 69, 69]",17775,0.0024969331264489,ADP
3,cand_206_d3_w70,"[70, 70, 69]",17917,0.0027438108869843,ADP
3,cand_207_d3_w70,"[70, 70, 70]",18044,0.0025076301672822,ADP
3,cand_208_d3_w71,"[71, 70, 70]",18171,0.0024012154996234,ADP
3,cand_209_d3_w71,"[71, 71, 70]",18315,0.0023153327170726,ADP
3,cand_210_d3_w71,"[71, 71, 71]",18443,0.0024197131302738,ADP
3,cand_211_d3_w72,"[72, 71, 71]",18571,0.0024118315713353,ADP
3,cand_212_d3_w72,"[72, 72, 71]",18717,0.0023092269547523,ADP
3,cand_213_d3_w72,"[72, 72, 72]",18846,0.0023029346945455,ADP
3,cand_214_d3_w73,"[73, 72, 72]",18975,0.0022837209480938,ADP
3,cand_215_d3_w73,"[73, 73, 72]",19123,0.0022458071655239,ADP
3,cand_216_d3_w73,"[73, 73, 73]",19253,0.0022302662795452,ADP
3,cand_217_d3_w74,"[74, 73, 73]",19383,0.0022413251723916,ADP
3,cand_218_d3_w74,"[74, 74, 73]",19533,0.0022636211163693,ADP
3,cand_219_d3_w74,"[74, 74, 74]",19664,0.0022425075007383,ADP
3,cand_220_d3_w75,"[75, 74, 74]",19795,0.0022947556985492,ADP
3,cand_221_d3_w75,"[75, 75, 74]",19947,0.0021693989228626,ADP
3,cand_222_d3_w75,"[75, 75, 75]",20079,0.0021068308701456,ADP
3,cand_223_d3_w76,"[76, 75, 75]",20211,0.0020212336304133,ADP
3,cand_224_d3_w76,"[76, 76, 75]",20365,0.0019569255076522,ADP
3,cand_225_d3_w76,"[76, 76, 76]",20498,0.0019562637402841,ADP
3,cand_226_d3_w77,"[77, 76, 76]",20631,0.0019529349806446,ADP
3,cand_227_d3_w77,"[77, 77, 76]",20787,0.0018534061066836,ADP
3,cand_228_d3_w77,"[77, 77, 77]",20921,0.0020694469154992,ADP
3,cand_229_d3_w78,"[78, 77, 77]",21055,0.0019821910923226,ADP
3,cand_230_d3_w78,"[78, 78, 77]",21213,0.001878902224169,ADP
3,cand_231_d3_w78,"[78, 78, 78]",21348,0.0019641296629223,ADP
3,cand_232_d3_w79,"[79, 78, 78]",21483,0.0019561640477354,ADP
3,cand_233_d3_w79,"[79, 79, 78]",21643,0.0019759106710676,ADP
3,cand_234_d3_w79,"[79, 79, 79]",21779,0.0017408579552892,ADP
3,cand_235_d3_w80,"[80, 79, 79]",21915,0.0016579709732267,ADP
3,cand_236_d3_w80,"[80, 80, 79]",22077,0.0018855284687797,ADP
3,cand_237_d3_w80,"[80, 80, 80]",22214,0.001818903278783,ADP
3,cand_238_d3_w81,"[81, 80, 80]",22351,0.0017870046027378,ADP
3,cand_239_d3_w81,"[81, 81, 80]",22515,0.0017554238654421,ADP
3,cand_240_d3_w81,"[81, 81, 81]",22653,0.0017294337873331,ADP
3,cand_241_d3_w82,"[82, 81, 81]",22791,0.0018228769854087,ADP
3,cand_242_d3_w82,"[82, 82, 81]",22957,0.001862327698684,ADP
3,cand_243_d3_w82,"[82, 82, 82]",23096,0.0017298575178597,ADP
3,cand_244_d3_w83,"[83, 82, 82]",23235,0.0016925516557897,ADP
3,cand_245_d3_w83,"[83, 83, 82]",23403,0.0017666972161756,ADP
3,cand_246_d3_w83,"[83, 83, 83]",23543,0.0016944958500613,ADP
3,cand_247_d3_w84,"[84, 83, 83]",23683,0.0016145867568956,ADP
3,cand_248_d3_w84,"[84, 84, 83]",23853,0.001627531326056,ADP
3,cand_249_d3_w84,"[84, 84, 84]",23994,0.0015496152660111,ADP
3,cand_250_d3_w85,"[85, 84, 84]",24135,0.0017028972177219,ADP
3,cand_251_d3_w85,"[85, 85, 84]",24307,0.001596067684541,ADP
3,cand_252_d3_w85,"[85, 85, 85]",24449,0.0016079500586654,ADP
3,cand_253_d3_w86,"[86, 85, 85]",24591,0.001543052670897,ADP
3,cand_254_d3_w86,"[86, 86, 85]",24765,0.0014379896502239,ADP
3,cand_255_d3_w86,"[86, 86, 86]",24908,0.001588797887716,ADP
3,cand_256_d3_w87,"[87, 86, 86]",25051,0.0016793798317628,ADP
3,cand_257_d3_w87,"[87, 87, 86]",25227,0.001465138589542,ADP
3,cand_258_d3_w87,"[87, 87, 87]",25371,0.0015936908217428,ADP
3,cand_259_d3_w88,"[88, 87, 87]",25515,0.0015595680507082,ADP
3,cand_260_d3_w88,"[88, 88, 87]",25693,0.001527160638825,ADP
3,cand_261_d3_w88,"[88, 88, 88]",25838,0.0013916134146092,ADP
3,cand_262_d3_w89,"[89, 88, 88]",25983,0.0015627584089382,ADP
3,cand_263_d3_w89,"[89, 89, 88]",26163,0.0015303118661006,ADP
3,cand_264_d3_w89,"[89, 89, 89]",26309,0.0014251053850498,ADP
3,cand_265_d3_w90,"[90, 89, 89]",26455,0.0014385848725055,ADP
3,cand_266_d3_w90,"[90, 90, 89]",26637,0.0015656720570148,ADP
3,cand_267_d3_w90,"[90, 90, 90]",26784,0.0015732851733896,ADP
3,cand_268_d3_w91,"[91, 90, 90]",26931,0.0014030472238862,ADP
3,cand_269_d3_w91,"[91, 91, 90]",27115,0.0013934140086447,ADP
3,cand_270_d3_w91,"[91, 91, 91]",27263,0.0014504276816302,ADP
3,cand_271_d3_w92,"[92, 91, 91]",27411,0.001403940389417,ADP
3,cand_272_d3_w92,"[92, 92, 91]",27597,0.0014428070426147,ADP
3,cand_273_d3_w92,"[92, 92, 92]",27746,0.0014581899451873,ADP
3,cand_274_d3_w93,"[93, 92, 92]",27895,0.0013009287874537,ADP
3,cand_275_d3_w93,"[93, 93, 92]",28083,0.0013194222717181,ADP
3,cand_276_d3_w93,"[93, 93, 93]",28233,0.0013384216375143,ADP
3,cand_277_d3_w94,"[94, 93, 93]",28383,0.0012790767837152,ADP
3,cand_278_d3_w94,"[94, 94, 93]",28573,0.0013792712071487,ADP
3,cand_279_d3_w94,"[94, 94, 94]",28724,0.0012742208882065,ADP
3,cand_280_d3_w95,"[95, 94, 94]",28875,0.0011602705739361,ADP
3,cand_281_d3_w95,"[95, 95, 94]",29067,0.0012729930015378,ADP
3,cand_282_d3_w95,"[95, 95, 95]",29219,0.0012605989022857,ADP
3,cand_283_d3_w96,"[96, 95, 95]",29371,0.0014062813012219,ADP
3,cand_284_d3_w96,"[96, 96, 95]",29565,0.0012529116271629,ADP
3,cand_285_d3_w96,"[96, 96, 96]",29718,0.0012521664513454,ADP
3,cand_286_d3_w97,"[97, 96, 96]",29871,0.0012199929116564,ADP
3,cand_287_d3_w97,"[97, 97, 96]",30067,0.0012006126924747,ADP
3,cand_288_d3_w97,"[97, 97, 97]",30221,0.0011640173154001,ADP
3,cand_289_d3_w98,"[98, 97, 97]",30375,0.0011350278234656,ADP
3,cand_290_d3_w98,"[98, 98, 97]",30573,0.0012012362209271,ADP
3,cand_291_d3_w98,"[98, 98, 98]",30728,0.0011205778463547,ADP
3,cand_292_d3_w99,"[99, 98, 98]",30883,0.0010934507353133,ADP
3,cand_293_d3_w99,"[99, 99, 98]",31083,0.001109934284307,ADP
3,cand_294_d3_w99,"[99, 99, 99]",31239,0.0010468110525225,ADP
3,cand_295_d3_w100,"[100, 99, 99]",31395,0.001153691380008,ADP
3,cand_296_d3_w100,"[100, 100, 99]",31597,0.0012171132036483,ADP
3,cand_297_d3_w100,"[100, 100, 100]",31754,0.0011332170835085,ADP
3,cand_298_d3_w101,"[101, 100, 100]",31911,0.0012468932063109,ADP
3,cand_299_d3_w101,"[101, 101, 100]",32115,0.0011663724042272,ADP
3,cand_300_d3_w101,"[101, 101, 101]",32273,0.0010661996966583,ADP
3,cand_301_d3_w102,"[102, 101, 101]",32431,0.001077052954024,ADP
3,cand_302_d3_w102,"[102, 102, 101]",32637,0.0011365617846436,ADP
3,cand_303_d3_w102,"[102, 102, 102]",32796,0.0010418411867584,ADP
3,cand_304_d3_w103,"[103, 102, 102]",32955,0.0010265054256568,ADP
3,cand_305_d3_w103,"[103, 103, 102]",33163,0.0010322868736128,ADP
3,cand_306_d3_w103,"[103, 103, 103]",33323,0.0010823444717298,ADP
3,cand_307_d3_w104,"[104, 103, 103]",33483,0.0010743274806346,ADP
3,cand_308_d3_w104,"[104, 104, 103]",33693,0.0012013180494714,ADP
3,cand_309_d3_w104,"[104, 104, 104]",33854,0.0010929375454917,ADP
3,cand_310_d3_w105,"[105, 104, 104]",34015,0.0010346732869756,ADP
3,cand_311_d3_w105,"[105, 105, 104]",34227,0.0009943942313998,ADP
3,cand_312_d3_w105,"[105, 105, 105]",34389,0.0010709105738905,ADP
3,cand_313_d3_w106,"[106, 105, 105]",34551,0.0010172434480588,ADP
3,cand_314_d3_w106,"[106, 106, 105]",34765,0.0010626838350473,ADP
3,cand_315_d3_w106,"[106, 106, 106]",34928,0.0010755514043215,ADP
3,cand_316_d3_w107,"[107, 106, 106]",35091,0.0009892137404879,ADP
3,cand_317_d3_w107,"[107, 107, 106]",35307,0.0010275237412993,ADP
3,cand_318_d3_w107,"[107, 107, 107]",35471,0.0009704945222308,ADP
3,cand_319_d3_w108,"[108, 107, 107]",35635,0.0009424582465674,ADP
3,cand_320_d3_w108,"[108, 108, 107]",35853,0.0010166581119288,ADP
3,cand_321_d3_w108,"[108, 108, 108]",36018,0.0009999395714749,ADP
3,cand_322_d3_w109,"[109, 108, 108]",36183,0.0010068431849791,ADP
3,cand_323_d3_w109,"[109, 109, 108]",36403,0.000993085765473,ADP
3,cand_324_d3_w109,"[109, 109, 109]",36569,0.0010074795619653,ADP
3,cand_325_d3_w110,"[110, 109, 109]",36735,0.0010516519491129,ADP
3,cand_326_d3_w110,"[110, 110, 109]",36957,0.0010373170275121,ADP
3,cand_327_d3_w110,"[110, 110, 110]",37124,0.0010163083207523,ADP
3,cand_328_d3_w111,"[111, 110, 110]",37291,0.0010590339820456,ADP
3,cand_329_d3_w111,"[111, 111, 110]",37515,0.0008231215555506,ADP
3,cand_330_d3_w111,"[111, 111, 111]",37683,0.0009086445460751,ADP
3,cand_331_d3_w112,"[112, 111, 111]",37851,0.000995593046914,ADP
3,cand_332_d3_w112,"[112, 112, 111]",38077,0.0009266896687496,ADP
3,cand_333_d3_w112,"[112, 112, 112]",38246,0.0009879640201577,ADP
3,cand_334_d3_w113,"[113, 112, 112]",38415,0.0011166335067438,ADP
3,cand_335_d3_w113,"[113, 113, 112]",38643,0.0010203394326445,ADP
3,cand_336_d3_w113,"[113, 113, 113]",38813,0.0010130858671141,ADP
3,cand_337_d3_w114,"[114, 113, 113]",38983,0.0009150660161017,ADP
3,cand_338_d3_w114,"[114, 114, 113]",39213,0.000902822618825,ADP
3,cand_339_d3_w114,"[114, 114, 114]",39384,0.0008868563405247,ADP
3,cand_340_d3_w115,"[115, 114, 114]",39555,0.0008518216319852,ADP
3,cand_341_d3_w115,"[115, 115, 114]",39787,0.0009233300104176,ADP
3,cand_342_d3_w115,"[115, 115, 115]",39959,0.0008965540575857,ADP
3,cand_343_d3_w116,"[116, 115, 115]",40131,0.0009523722572382,ADP
3,cand_344_d3_w116,"[116, 116, 115]",40365,0.0009032543127849,ADP
3,cand_345_d3_w116,"[116, 116, 116]",40538,0.0009057593305629,ADP
3,cand_346_d3_w117,"[117, 116, 116]",40711,0.0008083507464015,ADP
3,cand_347_d3_w117,"[117, 117, 116]",40947,0.0008629396894981,ADP
3,cand_348_d3_w117,"[117, 117, 117]",41121,0.0008688875611914,ADP
3,cand_349_d3_w118,"[118, 117, 117]",41295,0.0009036765089298,ADP
3,cand_350_d3_w118,"[118, 118, 117]",41533,0.0007952353116234,ADP
3,cand_351_d3_w118,"[118, 118, 118]",41708,0.0008610692493321,ADP
3,cand_352_d3_w119,"[119, 118, 118]",41883,0.0008603351511676,ADP
3,cand_353_d3_w119,"[119, 119, 118]",42123,0.0009158658557252,ADP
3,cand_354_d3_w119,"[119, 119, 119]",42299,0.0007912695622568,ADP
3,cand_355_d3_w120,"[120, 119, 119]",42475,0.000849084420691,ADP
3,cand_356_d3_w120,"[120, 120, 119]",42717,0.0007917009090065,ADP
3,cand_357_d3_w120,"[120, 120, 120]",42894,0.0008775731658638,ADP
3,cand_358_d3_w121,"[121, 120, 120]",43071,0.0008225123908898,ADP
3,cand_359_d3_w121,"[121, 121, 120]",43315,0.0008260343468793,ADP
3,cand_360_d3_w121,"[121, 121, 121]",43493,0.0007738870424395,ADP
4,cand_000_d4_w1,"[1, 1, 1, 1]",177,0.987159529425138,ADP
4,cand_001_d4_w2,"[2, 1, 1, 1]",235,0.9870435958981618,ADP
4,cand_002_d4_w2,"[2, 2, 1, 1]",241,0.9552531010942372,ADP
4,cand_003_d4_w2,"[2, 2, 2, 1]",247,0.95437941842702,ADP
4,cand_004_d4_w3,"[3, 2, 2, 2]",365,0.924411357621708,ADP
4,cand_005_d4_w3,"[3, 2, 2, 2]",365,0.922803541452318,ADP
4,cand_006_d4_w3,"[3, 3, 2, 2]",373,0.9248620988577833,ADP
4,cand_007_d4_w3,"[3, 3, 3, 2]",381,0.923033098438246,ADP
4,cand_008_d4_w3,"[3, 3, 3, 3]",441,0.8930440963907798,ADP
4,cand_009_d4_w4,"[4, 3, 3, 3]",501,0.8930001097653598,ADP
4,cand_010_d4_w4,"[4, 4, 3, 3]",511,0.8874370791266144,ADP
4,cand_011_d4_w4,"[4, 4, 4, 3]",521,0.885298272014963,ADP
4,cand_012_d4_w4,"[4, 4, 4, 4]",582,0.8622311468151145,ADP
4,cand_013_d4_w5,"[5, 4, 4, 4]",643,0.8597476613591131,ADP
4,cand_014_d4_w5,"[5, 5, 4, 4]",655,0.8531672240926531,ADP
4,cand_015_d4_w5,"[5, 5, 5, 4]",667,0.8532262411196095,ADP
4,cand_016_d4_w5,"[5, 5, 5, 5]",729,0.8315594807846555,ADP
4,cand_017_d4_w6,"[6, 5, 5, 5]",791,0.8287568184418908,ADP
4,cand_018_d4_w6,"[6, 6, 5, 5]",805,0.8146899860370295,ADP
4,cand_019_d4_w6,"[6, 6, 6, 5]",819,0.8156163858236031,ADP
4,cand_020_d4_w6,"[6, 6, 6, 6]",882,0.795344476478157,ADP
4,cand_021_d4_w7,"[7, 6, 6, 6]",945,0.7955971513288395,ADP
4,cand_022_d4_w7,"[7, 7, 6, 6]",961,0.7948857821311658,ADP
4,cand_023_d4_w7,"[7, 7, 7, 6]",977,0.790558830468606,ADP
4,cand_024_d4_w7,"[7, 7, 7, 7]",1041,0.7697583398382601,ADP
4,cand_025_d4_w8,"[8, 7, 7, 7]",1105,0.7683669948259447,ADP
4,cand_026_d4_w8,"[8, 8, 7, 7]",1123,0.7674819766111733,ADP
4,cand_027_d4_w8,"[8, 8, 8, 7]",1141,0.766275400615896,ADP
4,cand_028_d4_w8,"[8, 8, 8, 8]",1206,0.7475358448121551,ADP
4,cand_029_d4_w9,"[9, 8, 8, 8]",1271,0.7452016532994579,ADP
4,cand_030_d4_w9,"[9, 9, 8, 8]",1291,0.7416575161383337,ADP
4,cand_031_d4_w9,"[9, 9, 9, 8]",1311,0.7405417837677403,ADP
4,cand_032_d4_w9,"[9, 9, 9, 9]",1377,0.7208606773047674,ADP
4,cand_033_d4_w10,"[10, 9, 9, 9]",1443,0.7188382074397164,ADP
4,cand_034_d4_w10,"[10, 10, 9, 9]",1465,0.7166135971044436,ADP
4,cand_035_d4_w10,"[10, 10, 10, 9]",1487,0.7159565051031475,ADP
4,cand_036_d4_w10,"[10, 10, 10, 10]",1554,0.6951771967474769,ADP
4,cand_037_d4_w11,"[11, 10, 10, 10]",1621,0.6939569641022577,ADP
4,cand_038_d4_w11,"[11, 11, 10, 10]",1645,0.6911414872440557,ADP
4,cand_039_d4_w11,"[11, 11, 11, 10]",1669,0.6905262187471841,ADP
4,cand_040_d4_w11,"[11, 11, 11, 11]",1737,0.6682257991612991,ADP
4,cand_041_d4_w12,"[12, 11, 11, 11]",1805,0.6685184253852025,ADP
4,cand_042_d4_w12,"[12, 12, 11, 11]",1831,0.6678531623073778,ADP
4,cand_043_d4_w12,"[12, 12, 12, 11]",1857,0.6681055087503271,ADP
4,cand_044_d4_w12,"[12, 12, 12, 12]",1926,0.6475632442044907,ADP
4,cand_045_d4_w13,"[13, 12, 12, 12]",1995,0.6479182322975962,ADP
4,cand_046_d4_w13,"[13, 13, 12, 12]",2023,0.6467734649360649,ADP
4,cand_047_d4_w13,"[13, 13, 13, 12]",2051,0.6470037504156839,ADP
4,cand_048_d4_w13,"[13, 13, 13, 13]",2121,0.6255830979503573,ADP
4,cand_049_d4_w14,"[14, 13, 13, 13]",2191,0.625727615312989,ADP
4,cand_050_d4_w14,"[14, 14, 13, 13]",2221,0.6256043365468618,ADP
4,cand_051_d4_w14,"[14, 14, 14, 13]",2251,0.6255209716385555,ADP
4,cand_052_d4_w14,"[14, 14, 14, 14]",2322,0.6054263997339746,ADP
4,cand_053_d4_w15,"[15, 14, 14, 14]",2393,0.6049054330894023,ADP
4,cand_054_d4_w15,"[15, 15, 14, 14]",2425,0.6044340973677925,ADP
4,cand_055_d4_w15,"[15, 15, 15, 14]",2457,0.6041169187431338,ADP
4,cand_056_d4_w15,"[15, 15, 15, 15]",2529,0.584776719515854,ADP
4,cand_057_d4_w16,"[16, 15, 15, 15]",2601,0.5842499187469844,ADP
4,cand_058_d4_w16,"[16, 16, 15, 15]",2635,0.5830772325589659,ADP
4,cand_059_d4_w16,"[16, 16, 16, 15]",2669,0.5824370924270235,ADP
4,cand_060_d4_w16,"[16, 16, 16, 16]",2742,0.5628798240121696,ADP
