task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
generation,1,ablation_stl,stl_ablation_r01_d04_w0041_41_41_41_41,"[41, 41, 41, 41]",10017,1.008231238750223,5,15,1.0674213817801972,
generation,2,ablation_stl,stl_ablation_r02_d04_w0041_41_41_41_41,"[41, 41, 41, 41]",10017,1.008198294397931,9,19,1.0674911864209988,
generation,3,ablation_stl,stl_ablation_r03_d04_w0041_41_41_41_41,"[41, 41, 41, 41]",10017,1.0082172115955688,9,19,1.0674751564247125,
generation,4,ablation_stl,stl_ablation_r04_d04_w0041_41_41_41_41,"[41, 41, 41, 41]",10017,1.0082612144668217,5,15,1.0674273879506995,
generation,5,ablation_stl,stl_ablation_r05_d04_w0041_41_41_41_41,"[41, 41, 41, 41]",10017,1.0083032032876795,3,13,1.067459645401547,
