[2026-05-18 03:26:19] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:26:19] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_202_d1_w203/training_log.txt
[2026-05-18 03:26:19] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_202_d1_w203/training_stats.csv
[2026-05-18 03:26:19] [CANDIDATE] task=representation phase=ae_alt_width index=202 search_phase=width architecture=[203]
[2026-05-18 03:26:27] [representation][ae_alt_width][cand_202_d1_w203] epoch=1 architecture=[203] train_loss=0.319741 val_loss=0.298150 best=0.291960 es=0/5
[2026-05-18 03:26:29] [representation][ae_alt_width][cand_202_d1_w203] epoch=2 architecture=[203] train_loss=0.289059 val_loss=0.295061 best=0.291960 es=0/5
[2026-05-18 03:26:31] [representation][ae_alt_width][cand_202_d1_w203] epoch=3 architecture=[203] train_loss=0.286618 val_loss=0.297240 best=0.291960 es=1/5
[2026-05-18 03:26:34] [representation][ae_alt_width][cand_202_d1_w203] epoch=4 architecture=[203] train_loss=0.289156 val_loss=0.293276 best=0.291960 es=0/5
[2026-05-18 03:26:41] [representation][ae_alt_width][cand_202_d1_w203] epoch=5 architecture=[203] train_loss=0.286176 val_loss=0.294661 best=0.291960 es=1/5
[2026-05-18 03:26:44] [representation][ae_alt_width][cand_202_d1_w203] epoch=6 architecture=[203] train_loss=0.287377 val_loss=0.295083 best=0.291960 es=2/5
[2026-05-18 03:26:46] [representation][ae_alt_width][cand_202_d1_w203] epoch=7 architecture=[203] train_loss=0.286942 val_loss=0.294132 best=0.291960 es=3/5
[2026-05-18 03:26:49] [representation][ae_alt_width][cand_202_d1_w203] epoch=8 architecture=[203] train_loss=0.285880 val_loss=0.291427 best=0.291427 es=0/5
[2026-05-18 03:26:51] [representation][ae_alt_width][cand_202_d1_w203] epoch=9 architecture=[203] train_loss=0.286761 val_loss=0.291525 best=0.291427 es=1/5
[2026-05-18 03:26:58] [representation][ae_alt_width][cand_202_d1_w203] epoch=10 architecture=[203] train_loss=0.285312 val_loss=0.294933 best=0.291427 es=2/5
[2026-05-18 03:27:01] [representation][ae_alt_width][cand_202_d1_w203] epoch=11 architecture=[203] train_loss=0.285603 val_loss=0.294395 best=0.291427 es=3/5
[2026-05-18 03:27:03] [representation][ae_alt_width][cand_202_d1_w203] epoch=12 architecture=[203] train_loss=0.285782 val_loss=0.291130 best=0.291130 es=0/5
[2026-05-18 03:27:05] [representation][ae_alt_width][cand_202_d1_w203] epoch=13 architecture=[203] train_loss=0.285336 val_loss=0.298467 best=0.291130 es=1/5
[2026-05-18 03:27:07] [representation][ae_alt_width][cand_202_d1_w203] epoch=14 architecture=[203] train_loss=0.286301 val_loss=0.295910 best=0.291130 es=2/5
[2026-05-18 03:27:14] [representation][ae_alt_width][cand_202_d1_w203] epoch=15 architecture=[203] train_loss=0.286069 val_loss=0.291522 best=0.291130 es=3/5
[2026-05-18 03:27:17] [representation][ae_alt_width][cand_202_d1_w203] epoch=16 architecture=[203] train_loss=0.285254 val_loss=0.294640 best=0.291130 es=4/5
[2026-05-18 03:27:19] [representation][ae_alt_width][cand_202_d1_w203] epoch=17 architecture=[203] train_loss=0.286851 val_loss=0.291413 best=0.291130 es=5/5
