[2026-05-18 03:31:44] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:31:44] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_210_d1_w211/training_log.txt
[2026-05-18 03:31:44] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_210_d1_w211/training_stats.csv
[2026-05-18 03:31:44] [CANDIDATE] task=representation phase=ae_alt_width index=210 search_phase=width architecture=[211]
[2026-05-18 03:31:51] [representation][ae_alt_width][cand_210_d1_w211] epoch=1 architecture=[211] train_loss=0.325633 val_loss=0.297809 best=0.288929 es=0/5
[2026-05-18 03:31:54] [representation][ae_alt_width][cand_210_d1_w211] epoch=2 architecture=[211] train_loss=0.287666 val_loss=0.292607 best=0.288929 es=0/5
[2026-05-18 03:31:56] [representation][ae_alt_width][cand_210_d1_w211] epoch=3 architecture=[211] train_loss=0.285309 val_loss=0.290719 best=0.288929 es=0/5
[2026-05-18 03:31:58] [representation][ae_alt_width][cand_210_d1_w211] epoch=4 architecture=[211] train_loss=0.283382 val_loss=0.291132 best=0.288929 es=1/5
[2026-05-18 03:32:06] [representation][ae_alt_width][cand_210_d1_w211] epoch=5 architecture=[211] train_loss=0.283020 val_loss=0.288868 best=0.288868 es=0/5
[2026-05-18 03:32:08] [representation][ae_alt_width][cand_210_d1_w211] epoch=6 architecture=[211] train_loss=0.282717 val_loss=0.289260 best=0.288868 es=1/5
[2026-05-18 03:32:11] [representation][ae_alt_width][cand_210_d1_w211] epoch=7 architecture=[211] train_loss=0.282323 val_loss=0.292498 best=0.288868 es=2/5
[2026-05-18 03:32:13] [representation][ae_alt_width][cand_210_d1_w211] epoch=8 architecture=[211] train_loss=0.284083 val_loss=0.290716 best=0.288868 es=3/5
[2026-05-18 03:32:15] [representation][ae_alt_width][cand_210_d1_w211] epoch=9 architecture=[211] train_loss=0.282928 val_loss=0.289987 best=0.288868 es=4/5
[2026-05-18 03:32:23] [representation][ae_alt_width][cand_210_d1_w211] epoch=10 architecture=[211] train_loss=0.283108 val_loss=0.290498 best=0.288868 es=5/5
