[2026-05-18 02:42:11] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:42:11] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_142_d1_w143/training_log.txt
[2026-05-18 02:42:11] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_142_d1_w143/training_stats.csv
[2026-05-18 02:42:11] [CANDIDATE] task=representation phase=ae_alt_width index=142 search_phase=width architecture=[143]
[2026-05-18 02:42:18] [representation][ae_alt_width][cand_142_d1_w143] epoch=1 architecture=[143] train_loss=0.335995 val_loss=0.332167 best=0.325537 es=0/5
[2026-05-18 02:42:20] [representation][ae_alt_width][cand_142_d1_w143] epoch=2 architecture=[143] train_loss=0.324803 val_loss=0.331309 best=0.325537 es=0/5
[2026-05-18 02:42:23] [representation][ae_alt_width][cand_142_d1_w143] epoch=3 architecture=[143] train_loss=0.323771 val_loss=0.328041 best=0.325537 es=0/5
[2026-05-18 02:42:25] [representation][ae_alt_width][cand_142_d1_w143] epoch=4 architecture=[143] train_loss=0.322442 val_loss=0.327026 best=0.325537 es=0/5
[2026-05-18 02:42:31] [representation][ae_alt_width][cand_142_d1_w143] epoch=5 architecture=[143] train_loss=0.321067 val_loss=0.326475 best=0.325537 es=0/5
[2026-05-18 02:42:34] [representation][ae_alt_width][cand_142_d1_w143] epoch=6 architecture=[143] train_loss=0.321458 val_loss=0.326696 best=0.325537 es=1/5
[2026-05-18 02:42:36] [representation][ae_alt_width][cand_142_d1_w143] epoch=7 architecture=[143] train_loss=0.320817 val_loss=0.326126 best=0.325537 es=0/5
[2026-05-18 02:42:38] [representation][ae_alt_width][cand_142_d1_w143] epoch=8 architecture=[143] train_loss=0.320530 val_loss=0.324113 best=0.324113 es=0/5
[2026-05-18 02:42:41] [representation][ae_alt_width][cand_142_d1_w143] epoch=9 architecture=[143] train_loss=0.320202 val_loss=0.326296 best=0.324113 es=1/5
[2026-05-18 02:42:47] [representation][ae_alt_width][cand_142_d1_w143] epoch=10 architecture=[143] train_loss=0.320442 val_loss=0.326176 best=0.324113 es=2/5
[2026-05-18 02:42:49] [representation][ae_alt_width][cand_142_d1_w143] epoch=11 architecture=[143] train_loss=0.321020 val_loss=0.330284 best=0.324113 es=3/5
[2026-05-18 02:42:52] [representation][ae_alt_width][cand_142_d1_w143] epoch=12 architecture=[143] train_loss=0.321552 val_loss=0.325791 best=0.324113 es=4/5
[2026-05-18 02:42:54] [representation][ae_alt_width][cand_142_d1_w143] epoch=13 architecture=[143] train_loss=0.320321 val_loss=0.324925 best=0.324113 es=5/5
