[2026-06-14 01:36:02] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 01:36:02] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_019_d1_w20/training_log.txt
[2026-06-14 01:36:02] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_019_d1_w20/training_stats.csv
[2026-06-14 01:36:02] Epoch 1 | architecture=[20] train_loss=0.029000 val_loss=0.021770 best=0.021770 es=0/10
[2026-06-14 01:36:02] Epoch 1 | architecture=[20] train_loss=0.025080 val_loss=0.024703 best=0.024703 es=0/10
[2026-06-14 01:36:02] Epoch 1 | architecture=[20] train_loss=0.023260 val_loss=0.026649 best=0.026649 es=0/10
[2026-06-14 01:36:03] Epoch 1 | architecture=[20] train_loss=0.022090 val_loss=0.026574 best=0.026574 es=0/10
[2026-06-14 01:36:03] Epoch 1 | architecture=[20] train_loss=0.021530 val_loss=0.024423 best=0.024423 es=0/10
[2026-06-14 01:36:03] Epoch 1 | architecture=[20] train_loss=0.021372 val_loss=0.024264 best=0.024264 es=0/10
[2026-06-14 01:36:03] Epoch 1 | architecture=[20] train_loss=0.021793 val_loss=0.023836 best=0.023836 es=0/10
[2026-06-14 01:36:04] Epoch 1 | architecture=[20] train_loss=0.021362 val_loss=0.022673 best=0.022673 es=0/10
[2026-06-14 01:36:04] Epoch 1 | architecture=[20] train_loss=0.021642 val_loss=0.021650 best=0.021650 es=0/10
[2026-06-14 01:36:04] Epoch 1 | architecture=[20] train_loss=0.021782 val_loss=0.020976 best=0.020976 es=0/10
[2026-06-14 01:36:04] Epoch 1 | architecture=[20] train_loss=0.020908 val_loss=0.020521 best=0.020521 es=0/10
[2026-06-14 01:36:05] Epoch 1 | architecture=[20] train_loss=0.020677 val_loss=0.020225 best=0.020225 es=0/10
[2026-06-14 01:36:05] Epoch 1 | architecture=[20] train_loss=0.021648 val_loss=0.020382 best=0.020382 es=0/10
[2026-06-14 01:36:05] Epoch 1 | architecture=[20] train_loss=0.020255 val_loss=0.020873 best=0.020873 es=0/10
[2026-06-14 01:36:06] Epoch 1 | architecture=[20] train_loss=0.020359 val_loss=0.021094 best=0.021094 es=0/10
[2026-06-14 01:36:06] Epoch 1 | architecture=[20] train_loss=0.020452 val_loss=0.020949 best=0.020949 es=0/10
[2026-06-14 01:36:06] Epoch 1 | architecture=[20] train_loss=0.020324 val_loss=0.020304 best=0.020304 es=0/10
[2026-06-14 01:36:07] Epoch 1 | architecture=[20] train_loss=0.020549 val_loss=0.020330 best=0.020330 es=0/10
[2026-06-14 01:36:07] Epoch 1 | architecture=[20] train_loss=0.020935 val_loss=0.020455 best=0.020455 es=0/10
[2026-06-14 01:36:07] Epoch 1 | architecture=[20] train_loss=0.020547 val_loss=0.020814 best=0.020814 es=0/10
[2026-06-14 01:36:07] Epoch 1 | architecture=[20] train_loss=0.020028 val_loss=0.021178 best=0.021178 es=0/10
[2026-06-14 01:36:08] Epoch 1 | architecture=[20] train_loss=0.019941 val_loss=0.020841 best=0.020841 es=0/10
