[2026-06-14 01:37:44] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 01:37:44] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_028_d1_w29/training_log.txt
[2026-06-14 01:37:44] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_028_d1_w29/training_stats.csv
[2026-06-14 01:37:44] Epoch 1 | architecture=[29] train_loss=0.015790 val_loss=0.019086 best=0.019086 es=0/10
[2026-06-14 01:37:45] Epoch 1 | architecture=[29] train_loss=0.015725 val_loss=0.016941 best=0.016941 es=0/10
[2026-06-14 01:37:45] Epoch 1 | architecture=[29] train_loss=0.015522 val_loss=0.016003 best=0.016003 es=0/10
[2026-06-14 01:37:45] Epoch 1 | architecture=[29] train_loss=0.015338 val_loss=0.015293 best=0.015293 es=0/10
[2026-06-14 01:37:45] Epoch 1 | architecture=[29] train_loss=0.014717 val_loss=0.015128 best=0.015128 es=0/10
[2026-06-14 01:37:46] Epoch 1 | architecture=[29] train_loss=0.014509 val_loss=0.016415 best=0.016415 es=0/10
[2026-06-14 01:37:46] Epoch 1 | architecture=[29] train_loss=0.014956 val_loss=0.016874 best=0.016874 es=0/10
[2026-06-14 01:37:46] Epoch 1 | architecture=[29] train_loss=0.015320 val_loss=0.015307 best=0.015307 es=0/10
[2026-06-14 01:37:47] Epoch 1 | architecture=[29] train_loss=0.014313 val_loss=0.014858 best=0.014858 es=0/10
[2026-06-14 01:37:47] Epoch 1 | architecture=[29] train_loss=0.014406 val_loss=0.014808 best=0.014808 es=0/10
[2026-06-14 01:37:47] Epoch 1 | architecture=[29] train_loss=0.014587 val_loss=0.014743 best=0.014743 es=0/10
[2026-06-14 01:37:47] Epoch 1 | architecture=[29] train_loss=0.014265 val_loss=0.014981 best=0.014981 es=0/10
[2026-06-14 01:37:47] Epoch 1 | architecture=[29] train_loss=0.015688 val_loss=0.015635 best=0.015635 es=0/10
[2026-06-14 01:37:48] Epoch 1 | architecture=[29] train_loss=0.014259 val_loss=0.015629 best=0.015629 es=0/10
[2026-06-14 01:37:48] Epoch 1 | architecture=[29] train_loss=0.014561 val_loss=0.014931 best=0.014931 es=0/10
[2026-06-14 01:37:49] Epoch 1 | architecture=[29] train_loss=0.014096 val_loss=0.014677 best=0.014677 es=0/10
[2026-06-14 01:37:49] Epoch 1 | architecture=[29] train_loss=0.014456 val_loss=0.014722 best=0.014722 es=0/10
[2026-06-14 01:37:49] Epoch 1 | architecture=[29] train_loss=0.014111 val_loss=0.014894 best=0.014894 es=0/10
[2026-06-14 01:37:49] Epoch 1 | architecture=[29] train_loss=0.014161 val_loss=0.014942 best=0.014942 es=0/10
[2026-06-14 01:37:50] Epoch 1 | architecture=[29] train_loss=0.013914 val_loss=0.014929 best=0.014929 es=0/10
[2026-06-14 01:37:50] Epoch 1 | architecture=[29] train_loss=0.014260 val_loss=0.014805 best=0.014805 es=0/10
