[2026-05-20 09:20:05] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 09:20:05] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_047_d1_w48/training_log.txt
[2026-05-20 09:20:05] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_047_d1_w48/training_stats.csv
[2026-05-20 09:20:05] [CANDIDATE] task=autoencoding phase=ae_alt_width index=47 search_phase=width architecture=[48]
[2026-05-20 09:20:07] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=1 architecture=[48] train_loss=0.021521 val_loss=0.019976 best=0.019525 es=0/5
[2026-05-20 09:20:10] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=2 architecture=[48] train_loss=0.020787 val_loss=0.019598 best=0.019525 es=0/5
[2026-05-20 09:20:12] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=3 architecture=[48] train_loss=0.020411 val_loss=0.019256 best=0.019256 es=0/5
[2026-05-20 09:20:14] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=4 architecture=[48] train_loss=0.020031 val_loss=0.019055 best=0.019055 es=0/5
[2026-05-20 09:20:16] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=5 architecture=[48] train_loss=0.019857 val_loss=0.018908 best=0.018908 es=0/5
[2026-05-20 09:20:18] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=6 architecture=[48] train_loss=0.020283 val_loss=0.018661 best=0.018661 es=0/5
[2026-05-20 09:20:20] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=7 architecture=[48] train_loss=0.019351 val_loss=0.018170 best=0.018170 es=0/5
[2026-05-20 09:20:22] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=8 architecture=[48] train_loss=0.018724 val_loss=0.017657 best=0.017657 es=0/5
[2026-05-20 09:20:25] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=9 architecture=[48] train_loss=0.018332 val_loss=0.017161 best=0.017161 es=0/5
[2026-05-20 09:20:27] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=10 architecture=[48] train_loss=0.017752 val_loss=0.016700 best=0.016700 es=0/5
[2026-05-20 09:20:29] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=11 architecture=[48] train_loss=0.017135 val_loss=0.016240 best=0.016240 es=0/5
[2026-05-20 09:20:31] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=12 architecture=[48] train_loss=0.016811 val_loss=0.015772 best=0.015772 es=0/5
[2026-05-20 09:20:33] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=13 architecture=[48] train_loss=0.016403 val_loss=0.015410 best=0.015410 es=0/5
[2026-05-20 09:20:35] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=14 architecture=[48] train_loss=0.016056 val_loss=0.015105 best=0.015105 es=0/5
[2026-05-20 09:20:37] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=15 architecture=[48] train_loss=0.015777 val_loss=0.014913 best=0.014913 es=0/5
[2026-05-20 09:20:39] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=16 architecture=[48] train_loss=0.016375 val_loss=0.014864 best=0.014913 es=1/5
[2026-05-20 09:20:41] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=17 architecture=[48] train_loss=0.015810 val_loss=0.014707 best=0.014707 es=0/5
[2026-05-20 09:20:44] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=18 architecture=[48] train_loss=0.015329 val_loss=0.014553 best=0.014553 es=0/5
[2026-05-20 09:20:46] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=19 architecture=[48] train_loss=0.015231 val_loss=0.014496 best=0.014553 es=1/5
[2026-05-20 09:20:48] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=20 architecture=[48] train_loss=0.015926 val_loss=0.014391 best=0.014391 es=0/5
[2026-05-20 09:20:50] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=21 architecture=[48] train_loss=0.015164 val_loss=0.014333 best=0.014391 es=1/5
[2026-05-20 09:20:52] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=22 architecture=[48] train_loss=0.015023 val_loss=0.014177 best=0.014177 es=0/5
[2026-05-20 09:20:54] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=23 architecture=[48] train_loss=0.014871 val_loss=0.014156 best=0.014177 es=1/5
[2026-05-20 09:20:56] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=24 architecture=[48] train_loss=0.015008 val_loss=0.014205 best=0.014177 es=2/5
[2026-05-20 09:20:58] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=25 architecture=[48] train_loss=0.014977 val_loss=0.014150 best=0.014177 es=3/5
[2026-05-20 09:21:01] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=26 architecture=[48] train_loss=0.014867 val_loss=0.013990 best=0.013990 es=0/5
[2026-05-20 09:21:03] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=27 architecture=[48] train_loss=0.014683 val_loss=0.013946 best=0.013990 es=1/5
[2026-05-20 09:21:05] [autoencoding][ae_alt_width][cand_047_d1_w48] epoch=28 architecture=[48] train_loss=0.015854 val_loss=0.014850 best=0.013990 es=2/5
