[2026-05-16 11:17:47] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 11:18:18] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=12 train_loss=0.383239 val_loss=0.382477 best=0.382477 es=0/5
[2026-05-16 11:18:20] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=13 train_loss=0.382411 val_loss=0.381801 best=0.381801 es=0/5
[2026-05-16 11:18:23] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=14 train_loss=0.381759 val_loss=0.381332 best=0.381332 es=0/5
[2026-05-16 11:18:25] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=15 train_loss=0.381388 val_loss=0.381006 best=0.381006 es=0/5
[2026-05-16 11:18:28] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=16 train_loss=0.381029 val_loss=0.380702 best=0.380702 es=0/5
[2026-05-16 11:18:30] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=17 train_loss=0.380741 val_loss=0.380505 best=0.380505 es=0/5
[2026-05-16 11:18:33] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=18 train_loss=0.380686 val_loss=0.380266 best=0.380266 es=0/5
[2026-05-16 11:18:35] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=19 train_loss=0.380514 val_loss=0.380190 best=0.380266 es=1/5
[2026-05-16 11:18:38] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=20 train_loss=0.380431 val_loss=0.379996 best=0.379996 es=0/5
[2026-05-16 11:18:40] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=21 train_loss=0.380283 val_loss=0.380195 best=0.379996 es=1/5
[2026-05-16 11:18:43] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=22 train_loss=0.380242 val_loss=0.379977 best=0.379996 es=2/5
[2026-05-16 11:18:45] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=23 train_loss=0.380131 val_loss=0.379932 best=0.379996 es=3/5
[2026-05-16 11:18:48] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=24 train_loss=0.380048 val_loss=0.379883 best=0.379883 es=0/5
[2026-05-16 11:18:50] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=25 train_loss=0.379949 val_loss=0.379932 best=0.379883 es=1/5
[2026-05-16 11:18:53] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=26 train_loss=0.379991 val_loss=0.379873 best=0.379883 es=2/5
[2026-05-16 11:18:55] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=27 train_loss=0.379945 val_loss=0.379899 best=0.379883 es=3/5
[2026-05-16 11:18:58] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=28 train_loss=0.380049 val_loss=0.379887 best=0.379883 es=4/5
[2026-05-16 11:19:00] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=29 train_loss=0.380131 val_loss=0.379666 best=0.379666 es=0/5
[2026-05-16 11:19:03] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=30 train_loss=0.379847 val_loss=0.379667 best=0.379666 es=1/5
[2026-05-16 11:19:05] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=31 train_loss=0.379711 val_loss=0.379693 best=0.379666 es=2/5
[2026-05-16 11:19:08] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=32 train_loss=0.379771 val_loss=0.379665 best=0.379666 es=3/5
[2026-05-16 11:19:10] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=33 train_loss=0.379718 val_loss=0.379681 best=0.379666 es=4/5
[2026-05-16 11:19:13] [representation][ae_width_to_depth][cand_023_d2_w25] epoch=34 train_loss=0.379702 val_loss=0.379660 best=0.379666 es=5/5
