[2026-06-11 01:29:28] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 01:29:28] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_413_d4_w104/training_log.txt
[2026-06-11 01:29:28] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_413_d4_w104/training_stats.csv
[2026-06-11 01:29:28] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.004719 val_loss=0.001379 best=0.001379 es=0/10
[2026-06-11 01:29:28] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.002389 val_loss=0.003758 best=0.003758 es=0/10
[2026-06-11 01:29:28] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.004373 val_loss=0.002212 best=0.002212 es=0/10
[2026-06-11 01:29:29] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.002155 val_loss=0.001337 best=0.001337 es=0/10
[2026-06-11 01:29:29] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.002345 val_loss=0.001030 best=0.001030 es=0/10
[2026-06-11 01:29:29] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.003239 val_loss=0.001594 best=0.001594 es=0/10
[2026-06-11 01:29:29] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.001508 val_loss=0.001823 best=0.001823 es=0/10
[2026-06-11 01:29:30] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.001646 val_loss=0.001288 best=0.001288 es=0/10
[2026-06-11 01:29:30] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.000887 val_loss=0.000800 best=0.000800 es=0/10
[2026-06-11 01:29:30] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.000874 val_loss=0.000801 best=0.000801 es=0/10
[2026-06-11 01:29:30] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.001468 val_loss=0.000639 best=0.000639 es=0/10
[2026-06-11 01:29:31] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.001116 val_loss=0.000865 best=0.000865 es=0/10
[2026-06-11 01:29:31] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.000789 val_loss=0.001301 best=0.001301 es=0/10
[2026-06-11 01:29:31] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.001303 val_loss=0.000810 best=0.000810 es=0/10
[2026-06-11 01:29:31] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.000458 val_loss=0.000402 best=0.000402 es=0/10
[2026-06-11 01:29:31] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.001719 val_loss=0.000679 best=0.000679 es=0/10
[2026-06-11 01:29:32] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.001277 val_loss=0.000695 best=0.000695 es=0/10
[2026-06-11 01:29:32] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.000623 val_loss=0.000567 best=0.000567 es=0/10
[2026-06-11 01:29:32] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.001284 val_loss=0.000658 best=0.000658 es=0/10
[2026-06-11 01:29:32] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.000713 val_loss=0.000496 best=0.000496 es=0/10
[2026-06-11 01:29:33] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.000905 val_loss=0.000655 best=0.000655 es=0/10
[2026-06-11 01:29:33] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.000757 val_loss=0.000473 best=0.000473 es=0/10
[2026-06-11 01:29:33] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.000528 val_loss=0.000451 best=0.000451 es=0/10
[2026-06-11 01:29:33] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.001349 val_loss=0.000560 best=0.000560 es=0/10
[2026-06-11 01:29:33] Epoch 1 | architecture=[104, 104, 103, 103] train_loss=0.000602 val_loss=0.000352 best=0.000352 es=0/10
