[2026-05-18 03:04:43] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:04:43] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_175_d1_w176/training_log.txt
[2026-05-18 03:04:43] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_175_d1_w176/training_stats.csv
[2026-05-18 03:04:43] [CANDIDATE] task=representation phase=ae_alt_width index=175 search_phase=width architecture=[176]
[2026-05-18 03:04:50] [representation][ae_alt_width][cand_175_d1_w176] epoch=1 architecture=[176] train_loss=0.330376 val_loss=0.314852 best=0.307524 es=0/5
[2026-05-18 03:04:53] [representation][ae_alt_width][cand_175_d1_w176] epoch=2 architecture=[176] train_loss=0.307240 val_loss=0.311426 best=0.307524 es=0/5
[2026-05-18 03:04:55] [representation][ae_alt_width][cand_175_d1_w176] epoch=3 architecture=[176] train_loss=0.304515 val_loss=0.309447 best=0.307524 es=0/5
[2026-05-18 03:04:58] [representation][ae_alt_width][cand_175_d1_w176] epoch=4 architecture=[176] train_loss=0.304030 val_loss=0.310985 best=0.307524 es=1/5
[2026-05-18 03:05:05] [representation][ae_alt_width][cand_175_d1_w176] epoch=5 architecture=[176] train_loss=0.303231 val_loss=0.308511 best=0.307524 es=0/5
[2026-05-18 03:05:07] [representation][ae_alt_width][cand_175_d1_w176] epoch=6 architecture=[176] train_loss=0.302986 val_loss=0.310608 best=0.307524 es=1/5
[2026-05-18 03:05:09] [representation][ae_alt_width][cand_175_d1_w176] epoch=7 architecture=[176] train_loss=0.303835 val_loss=0.312261 best=0.307524 es=2/5
[2026-05-18 03:05:12] [representation][ae_alt_width][cand_175_d1_w176] epoch=8 architecture=[176] train_loss=0.303620 val_loss=0.312838 best=0.307524 es=3/5
[2026-05-18 03:05:14] [representation][ae_alt_width][cand_175_d1_w176] epoch=9 architecture=[176] train_loss=0.305309 val_loss=0.310096 best=0.307524 es=4/5
[2026-05-18 03:05:21] [representation][ae_alt_width][cand_175_d1_w176] epoch=10 architecture=[176] train_loss=0.302330 val_loss=0.309526 best=0.307524 es=5/5
