[2026-06-12 21:54:47] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 21:54:47] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_653_d6_w116/training_log.txt
[2026-06-12 21:54:47] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_653_d6_w116/training_stats.csv
[2026-06-12 21:54:47] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.007955 val_loss=0.003932 best=0.003932 es=0/10
[2026-06-12 21:54:47] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.003522 val_loss=0.002418 best=0.002418 es=0/10
[2026-06-12 21:54:48] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.003077 val_loss=0.004549 best=0.004549 es=0/10
[2026-06-12 21:54:48] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.003008 val_loss=0.001665 best=0.001665 es=0/10
[2026-06-12 21:54:48] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.001265 val_loss=0.000747 best=0.000747 es=0/10
[2026-06-12 21:54:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.001815 val_loss=0.002689 best=0.002689 es=0/10
[2026-06-12 21:54:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.001866 val_loss=0.002308 best=0.002308 es=0/10
[2026-06-12 21:54:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.002079 val_loss=0.000624 best=0.000624 es=0/10
[2026-06-12 21:54:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.000749 val_loss=0.000579 best=0.000579 es=0/10
[2026-06-12 21:54:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.001129 val_loss=0.000781 best=0.000781 es=0/10
[2026-06-12 21:54:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.000537 val_loss=0.000350 best=0.000350 es=0/10
[2026-06-12 21:54:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.001632 val_loss=0.000431 best=0.000431 es=0/10
[2026-06-12 21:54:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.000847 val_loss=0.000547 best=0.000547 es=0/10
[2026-06-12 21:54:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.002246 val_loss=0.000437 best=0.000437 es=0/10
[2026-06-12 21:54:51] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.001935 val_loss=0.000304 best=0.000304 es=0/10
[2026-06-12 21:54:51] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.001165 val_loss=0.000321 best=0.000321 es=0/10
[2026-06-12 21:54:51] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.003285 val_loss=0.000210 best=0.000210 es=0/10
[2026-06-12 21:54:51] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.001688 val_loss=0.000351 best=0.000351 es=0/10
[2026-06-12 21:54:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.001078 val_loss=0.000272 best=0.000272 es=0/10
[2026-06-12 21:54:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.002820 val_loss=0.000303 best=0.000303 es=0/10
[2026-06-12 21:54:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.000469 val_loss=0.000306 best=0.000306 es=0/10
[2026-06-12 21:54:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.000474 val_loss=0.000402 best=0.000402 es=0/10
[2026-06-12 21:54:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.001561 val_loss=0.000452 best=0.000452 es=0/10
[2026-06-12 21:54:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.001473 val_loss=0.000335 best=0.000335 es=0/10
[2026-06-12 21:54:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.002687 val_loss=0.000284 best=0.000284 es=0/10
[2026-06-12 21:54:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.004291 val_loss=0.000406 best=0.000406 es=0/10
[2026-06-12 21:54:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 74] train_loss=0.001382 val_loss=0.000288 best=0.000288 es=0/10
