[2026-05-18 02:27:46] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:27:46] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_122_d1_w123/training_log.txt
[2026-05-18 02:27:46] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_122_d1_w123/training_stats.csv
[2026-05-18 02:27:46] [CANDIDATE] task=representation phase=ae_alt_width index=122 search_phase=width architecture=[123]
[2026-05-18 02:27:52] [representation][ae_alt_width][cand_122_d1_w123] epoch=1 architecture=[123] train_loss=0.348376 val_loss=0.343416 best=0.338948 es=0/5
[2026-05-18 02:27:54] [representation][ae_alt_width][cand_122_d1_w123] epoch=2 architecture=[123] train_loss=0.337995 val_loss=0.340775 best=0.338948 es=0/5
[2026-05-18 02:27:56] [representation][ae_alt_width][cand_122_d1_w123] epoch=3 architecture=[123] train_loss=0.335539 val_loss=0.341548 best=0.338948 es=1/5
[2026-05-18 02:27:59] [representation][ae_alt_width][cand_122_d1_w123] epoch=4 architecture=[123] train_loss=0.336915 val_loss=0.339795 best=0.338948 es=0/5
[2026-05-18 02:28:04] [representation][ae_alt_width][cand_122_d1_w123] epoch=5 architecture=[123] train_loss=0.334769 val_loss=0.339152 best=0.338948 es=0/5
[2026-05-18 02:28:07] [representation][ae_alt_width][cand_122_d1_w123] epoch=6 architecture=[123] train_loss=0.334461 val_loss=0.340268 best=0.338948 es=1/5
[2026-05-18 02:28:09] [representation][ae_alt_width][cand_122_d1_w123] epoch=7 architecture=[123] train_loss=0.335137 val_loss=0.340004 best=0.338948 es=2/5
[2026-05-18 02:28:11] [representation][ae_alt_width][cand_122_d1_w123] epoch=8 architecture=[123] train_loss=0.335567 val_loss=0.341139 best=0.338948 es=3/5
[2026-05-18 02:28:14] [representation][ae_alt_width][cand_122_d1_w123] epoch=9 architecture=[123] train_loss=0.336109 val_loss=0.341085 best=0.338948 es=4/5
[2026-05-18 02:28:20] [representation][ae_alt_width][cand_122_d1_w123] epoch=10 architecture=[123] train_loss=0.335435 val_loss=0.337563 best=0.337563 es=0/5
[2026-05-18 02:28:22] [representation][ae_alt_width][cand_122_d1_w123] epoch=11 architecture=[123] train_loss=0.334371 val_loss=0.339110 best=0.337563 es=1/5
[2026-05-18 02:28:25] [representation][ae_alt_width][cand_122_d1_w123] epoch=12 architecture=[123] train_loss=0.334022 val_loss=0.340359 best=0.337563 es=2/5
[2026-05-18 02:28:27] [representation][ae_alt_width][cand_122_d1_w123] epoch=13 architecture=[123] train_loss=0.334302 val_loss=0.337977 best=0.337563 es=3/5
[2026-05-18 02:28:29] [representation][ae_alt_width][cand_122_d1_w123] epoch=14 architecture=[123] train_loss=0.333778 val_loss=0.337814 best=0.337563 es=4/5
[2026-05-18 02:28:35] [representation][ae_alt_width][cand_122_d1_w123] epoch=15 architecture=[123] train_loss=0.333981 val_loss=0.338994 best=0.337563 es=5/5
