[2026-06-12 21:53:50] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 21:53:50] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_644_d6_w116/training_log.txt
[2026-06-12 21:53:50] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_644_d6_w116/training_stats.csv
[2026-06-12 21:53:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.004263 val_loss=0.004763 best=0.004763 es=0/10
[2026-06-12 21:53:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.004851 val_loss=0.009333 best=0.009333 es=0/10
[2026-06-12 21:53:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.004226 val_loss=0.002491 best=0.002491 es=0/10
[2026-06-12 21:53:51] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.004721 val_loss=0.000975 best=0.000975 es=0/10
[2026-06-12 21:53:51] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.002115 val_loss=0.002657 best=0.002657 es=0/10
[2026-06-12 21:53:51] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.002086 val_loss=0.002582 best=0.002582 es=0/10
[2026-06-12 21:53:51] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.003262 val_loss=0.001325 best=0.001325 es=0/10
[2026-06-12 21:53:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.003252 val_loss=0.000902 best=0.000902 es=0/10
[2026-06-12 21:53:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.001199 val_loss=0.001383 best=0.001383 es=0/10
[2026-06-12 21:53:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.002411 val_loss=0.000797 best=0.000797 es=0/10
[2026-06-12 21:53:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.001264 val_loss=0.000434 best=0.000434 es=0/10
[2026-06-12 21:53:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.000540 val_loss=0.000480 best=0.000480 es=0/10
[2026-06-12 21:53:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.000775 val_loss=0.000454 best=0.000454 es=0/10
[2026-06-12 21:53:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.001512 val_loss=0.000473 best=0.000473 es=0/10
[2026-06-12 21:53:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.002947 val_loss=0.000379 best=0.000379 es=0/10
[2026-06-12 21:53:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.000858 val_loss=0.000512 best=0.000512 es=0/10
[2026-06-12 21:53:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.000667 val_loss=0.000653 best=0.000653 es=0/10
[2026-06-12 21:53:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.002850 val_loss=0.000516 best=0.000516 es=0/10
[2026-06-12 21:53:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.000702 val_loss=0.000441 best=0.000441 es=0/10
[2026-06-12 21:53:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.002766 val_loss=0.000321 best=0.000321 es=0/10
[2026-06-12 21:53:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.002222 val_loss=0.000335 best=0.000335 es=0/10
[2026-06-12 21:53:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.002200 val_loss=0.000314 best=0.000314 es=0/10
[2026-06-12 21:53:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.000329 val_loss=0.000427 best=0.000427 es=0/10
[2026-06-12 21:53:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.000948 val_loss=0.000454 best=0.000454 es=0/10
[2026-06-12 21:53:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.000547 val_loss=0.000383 best=0.000383 es=0/10
[2026-06-12 21:53:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.000934 val_loss=0.000323 best=0.000323 es=0/10
[2026-06-12 21:53:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.000936 val_loss=0.000346 best=0.000346 es=0/10
[2026-06-12 21:53:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.003725 val_loss=0.000626 best=0.000626 es=0/10
[2026-06-12 21:53:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.002758 val_loss=0.000498 best=0.000498 es=0/10
[2026-06-12 21:53:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 65] train_loss=0.000643 val_loss=0.000520 best=0.000520 es=0/10
