[2026-05-24 07:55:27] Initialized ContinuousLogger for denoising_ae_alt_width (Mode: ae_alt_width)
[2026-05-24 07:55:27] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/denoising/ae_alt_width/cand_036_d1_w37/training_log.txt
[2026-05-24 07:55:27] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/denoising/ae_alt_width/cand_036_d1_w37/training_stats.csv
[2026-05-24 07:55:27] [CANDIDATE] task=denoising phase=ae_alt_width index=36 search_phase=width architecture=[37]
[2026-05-24 07:55:30] [denoising][ae_alt_width][cand_036_d1_w37] epoch=1 architecture=[37] train_loss=0.180818 val_loss=0.168154 candidate_best=0.168154 global_best=0.168154 es=0/5
[2026-05-24 07:55:33] [denoising][ae_alt_width][cand_036_d1_w37] epoch=2 architecture=[37] train_loss=0.174771 val_loss=0.166511 candidate_best=0.166511 global_best=0.166511 es=0/5
[2026-05-24 07:55:36] [denoising][ae_alt_width][cand_036_d1_w37] epoch=3 architecture=[37] train_loss=0.173612 val_loss=0.165910 candidate_best=0.165910 global_best=0.165910 es=0/5
[2026-05-24 07:55:39] [denoising][ae_alt_width][cand_036_d1_w37] epoch=4 architecture=[37] train_loss=0.173206 val_loss=0.165874 candidate_best=0.165910 global_best=0.165910 es=1/5
[2026-05-24 07:55:42] [denoising][ae_alt_width][cand_036_d1_w37] epoch=5 architecture=[37] train_loss=0.173093 val_loss=0.165543 candidate_best=0.165543 global_best=0.165543 es=0/5
[2026-05-24 07:55:45] [denoising][ae_alt_width][cand_036_d1_w37] epoch=6 architecture=[37] train_loss=0.172960 val_loss=0.165676 candidate_best=0.165543 global_best=0.165543 es=1/5
[2026-05-24 07:55:48] [denoising][ae_alt_width][cand_036_d1_w37] epoch=7 architecture=[37] train_loss=0.172664 val_loss=0.165120 candidate_best=0.165120 global_best=0.165120 es=0/5
[2026-05-24 07:55:50] [denoising][ae_alt_width][cand_036_d1_w37] epoch=8 architecture=[37] train_loss=0.172595 val_loss=0.165318 candidate_best=0.165120 global_best=0.165120 es=1/5
[2026-05-24 07:55:53] [denoising][ae_alt_width][cand_036_d1_w37] epoch=9 architecture=[37] train_loss=0.172387 val_loss=0.164848 candidate_best=0.164848 global_best=0.164848 es=0/5
[2026-05-24 07:55:55] [denoising][ae_alt_width][cand_036_d1_w37] epoch=10 architecture=[37] train_loss=0.172117 val_loss=0.164631 candidate_best=0.164631 global_best=0.164631 es=0/5
[2026-05-24 07:55:58] [denoising][ae_alt_width][cand_036_d1_w37] epoch=11 architecture=[37] train_loss=0.171942 val_loss=0.164634 candidate_best=0.164631 global_best=0.164631 es=1/5
[2026-05-24 07:56:01] [denoising][ae_alt_width][cand_036_d1_w37] epoch=12 architecture=[37] train_loss=0.171631 val_loss=0.164134 candidate_best=0.164134 global_best=0.164134 es=0/5
[2026-05-24 07:56:04] [denoising][ae_alt_width][cand_036_d1_w37] epoch=13 architecture=[37] train_loss=0.171288 val_loss=0.163952 candidate_best=0.163952 global_best=0.163952 es=0/5
[2026-05-24 07:56:06] [denoising][ae_alt_width][cand_036_d1_w37] epoch=14 architecture=[37] train_loss=0.171088 val_loss=0.163698 candidate_best=0.163698 global_best=0.163698 es=0/5
[2026-05-24 07:56:10] [denoising][ae_alt_width][cand_036_d1_w37] epoch=15 architecture=[37] train_loss=0.170800 val_loss=0.163469 candidate_best=0.163469 global_best=0.163469 es=0/5
[2026-05-24 07:56:13] [denoising][ae_alt_width][cand_036_d1_w37] epoch=16 architecture=[37] train_loss=0.170604 val_loss=0.163389 candidate_best=0.163469 global_best=0.163469 es=1/5
[2026-05-24 07:56:15] [denoising][ae_alt_width][cand_036_d1_w37] epoch=17 architecture=[37] train_loss=0.170465 val_loss=0.163181 candidate_best=0.163181 global_best=0.163181 es=0/5
[2026-05-24 07:56:18] [denoising][ae_alt_width][cand_036_d1_w37] epoch=18 architecture=[37] train_loss=0.170321 val_loss=0.163206 candidate_best=0.163181 global_best=0.163181 es=1/5
[2026-05-24 07:56:21] [denoising][ae_alt_width][cand_036_d1_w37] epoch=19 architecture=[37] train_loss=0.170275 val_loss=0.163398 candidate_best=0.163181 global_best=0.163181 es=2/5
[2026-05-24 07:56:24] [denoising][ae_alt_width][cand_036_d1_w37] epoch=20 architecture=[37] train_loss=0.170184 val_loss=0.162969 candidate_best=0.162969 global_best=0.162969 es=0/5
[2026-05-24 07:56:26] [denoising][ae_alt_width][cand_036_d1_w37] epoch=21 architecture=[37] train_loss=0.170042 val_loss=0.163146 candidate_best=0.162969 global_best=0.162969 es=1/5
[2026-05-24 07:56:29] [denoising][ae_alt_width][cand_036_d1_w37] epoch=22 architecture=[37] train_loss=0.169941 val_loss=0.162863 candidate_best=0.162863 global_best=0.162863 es=0/5
