[2026-05-20 09:13:48] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 09:13:48] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_042_d1_w43/training_log.txt
[2026-05-20 09:13:48] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_042_d1_w43/training_stats.csv
[2026-05-20 09:13:48] [CANDIDATE] task=autoencoding phase=ae_alt_width index=42 search_phase=width architecture=[43]
[2026-05-20 09:14:33] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=21 architecture=[43] train_loss=0.062178 val_loss=0.045112 best=0.045112 es=0/5
[2026-05-20 09:14:35] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=22 architecture=[43] train_loss=0.061916 val_loss=0.044931 best=0.044931 es=0/5
[2026-05-20 09:14:37] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=23 architecture=[43] train_loss=0.061711 val_loss=0.044680 best=0.044680 es=0/5
[2026-05-20 09:14:39] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=24 architecture=[43] train_loss=0.061579 val_loss=0.044620 best=0.044680 es=1/5
[2026-05-20 09:14:41] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=25 architecture=[43] train_loss=0.061320 val_loss=0.044494 best=0.044494 es=0/5
[2026-05-20 09:14:44] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=26 architecture=[43] train_loss=0.061151 val_loss=0.044325 best=0.044325 es=0/5
[2026-05-20 09:14:46] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=27 architecture=[43] train_loss=0.060948 val_loss=0.044219 best=0.044219 es=0/5
[2026-05-20 09:14:48] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=28 architecture=[43] train_loss=0.060839 val_loss=0.044176 best=0.044219 es=1/5
[2026-05-20 09:14:50] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=29 architecture=[43] train_loss=0.060700 val_loss=0.044140 best=0.044219 es=2/5
[2026-05-20 09:14:52] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=30 architecture=[43] train_loss=0.060596 val_loss=0.044056 best=0.044056 es=0/5
[2026-05-20 09:14:54] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=31 architecture=[43] train_loss=0.060456 val_loss=0.043885 best=0.043885 es=0/5
[2026-05-20 09:14:56] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=32 architecture=[43] train_loss=0.060508 val_loss=0.043990 best=0.043885 es=1/5
[2026-05-20 09:14:58] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=33 architecture=[43] train_loss=0.060442 val_loss=0.043969 best=0.043885 es=2/5
[2026-05-20 09:15:01] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=34 architecture=[43] train_loss=0.060290 val_loss=0.043900 best=0.043885 es=3/5
[2026-05-20 09:15:03] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=35 architecture=[43] train_loss=0.060163 val_loss=0.043867 best=0.043885 es=4/5
[2026-05-20 09:15:05] [autoencoding][ae_alt_width][cand_042_d1_w43] epoch=36 architecture=[43] train_loss=0.060202 val_loss=0.043877 best=0.043885 es=5/5
