[2026-05-18 02:14:37] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:14:37] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_104_d1_w105/training_log.txt
[2026-05-18 02:14:37] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_104_d1_w105/training_stats.csv
[2026-05-18 02:14:37] [CANDIDATE] task=representation phase=ae_alt_width index=104 search_phase=width architecture=[105]
[2026-05-18 02:14:42] [representation][ae_alt_width][cand_104_d1_w105] epoch=1 architecture=[105] train_loss=0.362325 val_loss=0.356699 best=0.353124 es=0/5
[2026-05-18 02:14:45] [representation][ae_alt_width][cand_104_d1_w105] epoch=2 architecture=[105] train_loss=0.352793 val_loss=0.354455 best=0.353124 es=0/5
[2026-05-18 02:14:47] [representation][ae_alt_width][cand_104_d1_w105] epoch=3 architecture=[105] train_loss=0.352463 val_loss=0.353653 best=0.353124 es=0/5
[2026-05-18 02:14:49] [representation][ae_alt_width][cand_104_d1_w105] epoch=4 architecture=[105] train_loss=0.350945 val_loss=0.355683 best=0.353124 es=1/5
[2026-05-18 02:14:54] [representation][ae_alt_width][cand_104_d1_w105] epoch=5 architecture=[105] train_loss=0.351390 val_loss=0.357877 best=0.353124 es=2/5
[2026-05-18 02:14:57] [representation][ae_alt_width][cand_104_d1_w105] epoch=6 architecture=[105] train_loss=0.351857 val_loss=0.353433 best=0.353124 es=0/5
[2026-05-18 02:14:59] [representation][ae_alt_width][cand_104_d1_w105] epoch=7 architecture=[105] train_loss=0.350798 val_loss=0.353970 best=0.353124 es=1/5
[2026-05-18 02:15:01] [representation][ae_alt_width][cand_104_d1_w105] epoch=8 architecture=[105] train_loss=0.351164 val_loss=0.354684 best=0.353124 es=2/5
[2026-05-18 02:15:03] [representation][ae_alt_width][cand_104_d1_w105] epoch=9 architecture=[105] train_loss=0.350515 val_loss=0.352444 best=0.352444 es=0/5
[2026-05-18 02:15:08] [representation][ae_alt_width][cand_104_d1_w105] epoch=10 architecture=[105] train_loss=0.350217 val_loss=0.354035 best=0.352444 es=1/5
[2026-05-18 02:15:10] [representation][ae_alt_width][cand_104_d1_w105] epoch=11 architecture=[105] train_loss=0.351184 val_loss=0.353716 best=0.352444 es=2/5
[2026-05-18 02:15:12] [representation][ae_alt_width][cand_104_d1_w105] epoch=12 architecture=[105] train_loss=0.350313 val_loss=0.352607 best=0.352444 es=3/5
[2026-05-18 02:15:15] [representation][ae_alt_width][cand_104_d1_w105] epoch=13 architecture=[105] train_loss=0.350284 val_loss=0.353255 best=0.352444 es=4/5
[2026-05-18 02:15:17] [representation][ae_alt_width][cand_104_d1_w105] epoch=14 architecture=[105] train_loss=0.349440 val_loss=0.353077 best=0.352444 es=5/5
