timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,best_val,es_counter,improved,auroc
2026-06-14 22:02:05,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.0030545869721166703,0.002193346026105784,418,0.002193346026105784,0,True,0.6353758317486005
2026-06-14 22:02:08,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.002194707934186113,0.0017479788420206306,418,0.0017479788420206306,0,True,0.6567366149795686
2026-06-14 22:02:12,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.0017763473330736149,0.001414814470872025,418,0.001414814470872025,0,True,0.6570646356008282
2026-06-14 22:02:16,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.001744429227914146,0.0016522779600521506,418,0.0016522779600521506,0,True,0.6728989834118353
2026-06-14 22:02:19,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.0019292003864371044,0.001634512939746584,418,0.001634512939746584,0,True,0.6579634270935693
2026-06-14 22:02:23,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.0018236926954619908,0.0017589912889155513,418,0.0017589912889155513,0,True,0.6668586740027171
2026-06-14 22:02:27,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.0018073978522038783,0.0014154697313822353,418,0.0014154697313822353,0,True,0.6648015820373485
2026-06-14 22:02:30,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.0018199615040518553,0.001717210660997083,418,0.001717210660997083,0,True,0.6847613917305422
2026-06-14 22:02:35,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.0018401071065215055,0.0013661602804790158,418,0.0013661602804790158,0,True,0.6585935035320286
2026-06-14 22:02:38,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.0017757123597933514,0.001531530172425157,418,0.001531530172425157,0,True,0.6484486296213502
2026-06-14 22:02:41,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.0019841883513638504,0.0016041839663948287,418,0.0016041839663948287,0,True,0.6607558338386957
2026-06-14 22:02:45,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.0018927965517466288,0.001690588620310661,418,0.001690588620310661,0,True,0.6798667665427078
2026-06-14 22:02:49,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,104,4,0.0017579282725142832,0.0014759633625803122,418,0.0014759633625803122,0,True,0.6538140537854742
