task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
classification,1,ablation_stl,stl_ablation_r01_d09_w0030_30_30_30_30_30_30_30_30_30,"[30, 30, 30, 30, 30, 30, 30, 30, 30]",9847,0.26858417711882326,138,148,0.26802045332478797,0.8947522417858557
classification,2,ablation_stl,stl_ablation_r02_d09_w0030_30_30_30_30_30_30_30_30_30,"[30, 30, 30, 30, 30, 30, 30, 30, 30]",9847,0.29338884858832226,71,81,0.291381407234624,0.8853203903547271
classification,3,ablation_stl,stl_ablation_r03_d09_w0030_30_30_30_30_30_30_30_30_30,"[30, 30, 30, 30, 30, 30, 30, 30, 30]",9847,0.30689357756097246,48,58,0.3026814769503192,0.8796062029913426
classification,4,ablation_stl,stl_ablation_r04_d09_w0030_30_30_30_30_30_30_30_30_30,"[30, 30, 30, 30, 30, 30, 30, 30, 30]",9847,0.2743427811508156,94,104,0.27208570787378156,0.8943735908159929
classification,5,ablation_stl,stl_ablation_r05_d09_w0030_30_30_30_30_30_30_30_30_30,"[30, 30, 30, 30, 30, 30, 30, 30, 30]",9847,0.261053274998995,143,153,0.26247172161729787,0.895836560472281
