[2026-05-18 03:05:21] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:05:21] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_176_d1_w177/training_log.txt
[2026-05-18 03:05:21] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_176_d1_w177/training_stats.csv
[2026-05-18 03:05:21] [CANDIDATE] task=representation phase=ae_alt_width index=176 search_phase=width architecture=[177]
[2026-05-18 03:05:28] [representation][ae_alt_width][cand_176_d1_w177] epoch=1 architecture=[177] train_loss=0.327571 val_loss=0.314897 best=0.307524 es=0/5
[2026-05-18 03:05:30] [representation][ae_alt_width][cand_176_d1_w177] epoch=2 architecture=[177] train_loss=0.306024 val_loss=0.314652 best=0.307524 es=0/5
[2026-05-18 03:05:32] [representation][ae_alt_width][cand_176_d1_w177] epoch=3 architecture=[177] train_loss=0.304831 val_loss=0.318886 best=0.307524 es=1/5
[2026-05-18 03:05:35] [representation][ae_alt_width][cand_176_d1_w177] epoch=4 architecture=[177] train_loss=0.305624 val_loss=0.310465 best=0.307524 es=0/5
[2026-05-18 03:05:42] [representation][ae_alt_width][cand_176_d1_w177] epoch=5 architecture=[177] train_loss=0.302511 val_loss=0.311931 best=0.307524 es=1/5
[2026-05-18 03:05:44] [representation][ae_alt_width][cand_176_d1_w177] epoch=6 architecture=[177] train_loss=0.303568 val_loss=0.309904 best=0.307524 es=0/5
[2026-05-18 03:05:46] [representation][ae_alt_width][cand_176_d1_w177] epoch=7 architecture=[177] train_loss=0.302345 val_loss=0.307481 best=0.307481 es=0/5
[2026-05-18 03:05:49] [representation][ae_alt_width][cand_176_d1_w177] epoch=8 architecture=[177] train_loss=0.302235 val_loss=0.309359 best=0.307481 es=1/5
[2026-05-18 03:05:51] [representation][ae_alt_width][cand_176_d1_w177] epoch=9 architecture=[177] train_loss=0.302105 val_loss=0.308645 best=0.307481 es=2/5
[2026-05-18 03:05:58] [representation][ae_alt_width][cand_176_d1_w177] epoch=10 architecture=[177] train_loss=0.302125 val_loss=0.309091 best=0.307481 es=3/5
[2026-05-18 03:06:00] [representation][ae_alt_width][cand_176_d1_w177] epoch=11 architecture=[177] train_loss=0.302035 val_loss=0.307535 best=0.307481 es=4/5
[2026-05-18 03:06:03] [representation][ae_alt_width][cand_176_d1_w177] epoch=12 architecture=[177] train_loss=0.301693 val_loss=0.309213 best=0.307481 es=5/5
