[2026-06-12 20:31:46] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 20:31:46] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_007_d1_w8/training_log.txt
[2026-06-12 20:31:46] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_007_d1_w8/training_stats.csv
[2026-06-12 20:31:46] Epoch 1 | architecture=[8] train_loss=0.109108 val_loss=0.076700 best=0.076700 es=0/10
[2026-06-12 20:31:46] Epoch 1 | architecture=[8] train_loss=0.102864 val_loss=0.082458 best=0.082458 es=0/10
[2026-06-12 20:31:47] Epoch 1 | architecture=[8] train_loss=0.098475 val_loss=0.084254 best=0.084254 es=0/10
[2026-06-12 20:31:47] Epoch 1 | architecture=[8] train_loss=0.095850 val_loss=0.083366 best=0.083366 es=0/10
[2026-06-12 20:31:47] Epoch 1 | architecture=[8] train_loss=0.092659 val_loss=0.080384 best=0.080384 es=0/10
[2026-06-12 20:31:47] Epoch 1 | architecture=[8] train_loss=0.090306 val_loss=0.077073 best=0.077073 es=0/10
[2026-06-12 20:31:48] Epoch 1 | architecture=[8] train_loss=0.088433 val_loss=0.075153 best=0.075153 es=0/10
[2026-06-12 20:31:48] Epoch 1 | architecture=[8] train_loss=0.087047 val_loss=0.074298 best=0.074298 es=0/10
[2026-06-12 20:31:48] Epoch 1 | architecture=[8] train_loss=0.086564 val_loss=0.074157 best=0.074157 es=0/10
[2026-06-12 20:31:48] Epoch 1 | architecture=[8] train_loss=0.084651 val_loss=0.073993 best=0.073993 es=0/10
[2026-06-12 20:31:48] Epoch 1 | architecture=[8] train_loss=0.084202 val_loss=0.073499 best=0.073499 es=0/10
[2026-06-12 20:31:49] Epoch 1 | architecture=[8] train_loss=0.082916 val_loss=0.073032 best=0.073032 es=0/10
[2026-06-12 20:31:49] Epoch 1 | architecture=[8] train_loss=0.083454 val_loss=0.072726 best=0.072726 es=0/10
[2026-06-12 20:31:49] Epoch 1 | architecture=[8] train_loss=0.081755 val_loss=0.072434 best=0.072434 es=0/10
[2026-06-12 20:31:49] Epoch 1 | architecture=[8] train_loss=0.081641 val_loss=0.072201 best=0.072201 es=0/10
[2026-06-12 20:31:50] Epoch 1 | architecture=[8] train_loss=0.080282 val_loss=0.071939 best=0.071939 es=0/10
[2026-06-12 20:31:50] Epoch 1 | architecture=[8] train_loss=0.080605 val_loss=0.071794 best=0.071794 es=0/10
[2026-06-12 20:31:50] Epoch 1 | architecture=[8] train_loss=0.079688 val_loss=0.072002 best=0.072002 es=0/10
[2026-06-12 20:31:51] Epoch 1 | architecture=[8] train_loss=0.080146 val_loss=0.072351 best=0.072351 es=0/10
[2026-06-12 20:31:51] Epoch 1 | architecture=[8] train_loss=0.078466 val_loss=0.072393 best=0.072393 es=0/10
