[2026-06-14 02:18:48] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 02:18:48] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_220_d3_w81/training_log.txt
[2026-06-14 02:18:48] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_220_d3_w81/training_stats.csv
[2026-06-14 02:18:48] Epoch 1 | architecture=[81, 81, 59] train_loss=0.008525 val_loss=0.004486 best=0.004486 es=0/10
[2026-06-14 02:18:49] Epoch 1 | architecture=[81, 81, 59] train_loss=0.002448 val_loss=0.011084 best=0.011084 es=0/10
[2026-06-14 02:18:49] Epoch 1 | architecture=[81, 81, 59] train_loss=0.007615 val_loss=0.003012 best=0.003012 es=0/10
[2026-06-14 02:18:49] Epoch 1 | architecture=[81, 81, 59] train_loss=0.002482 val_loss=0.004492 best=0.004492 es=0/10
[2026-06-14 02:18:49] Epoch 1 | architecture=[81, 81, 59] train_loss=0.003916 val_loss=0.007274 best=0.007274 es=0/10
[2026-06-14 02:18:50] Epoch 1 | architecture=[81, 81, 59] train_loss=0.003366 val_loss=0.002049 best=0.002049 es=0/10
[2026-06-14 02:18:50] Epoch 1 | architecture=[81, 81, 59] train_loss=0.000867 val_loss=0.002119 best=0.002119 es=0/10
[2026-06-14 02:18:50] Epoch 1 | architecture=[81, 81, 59] train_loss=0.001854 val_loss=0.002854 best=0.002854 es=0/10
[2026-06-14 02:18:50] Epoch 1 | architecture=[81, 81, 59] train_loss=0.002967 val_loss=0.000895 best=0.000895 es=0/10
[2026-06-14 02:18:51] Epoch 1 | architecture=[81, 81, 59] train_loss=0.000731 val_loss=0.001834 best=0.001834 es=0/10
[2026-06-14 02:18:51] Epoch 1 | architecture=[81, 81, 59] train_loss=0.002108 val_loss=0.002424 best=0.002424 es=0/10
[2026-06-14 02:18:51] Epoch 1 | architecture=[81, 81, 59] train_loss=0.001663 val_loss=0.000941 best=0.000941 es=0/10
[2026-06-14 02:18:51] Epoch 1 | architecture=[81, 81, 59] train_loss=0.001583 val_loss=0.001067 best=0.001067 es=0/10
[2026-06-14 02:18:52] Epoch 1 | architecture=[81, 81, 59] train_loss=0.001581 val_loss=0.001779 best=0.001779 es=0/10
[2026-06-14 02:18:52] Epoch 1 | architecture=[81, 81, 59] train_loss=0.001072 val_loss=0.000608 best=0.000608 es=0/10
[2026-06-14 02:18:52] Epoch 1 | architecture=[81, 81, 59] train_loss=0.001096 val_loss=0.001136 best=0.001136 es=0/10
[2026-06-14 02:18:52] Epoch 1 | architecture=[81, 81, 59] train_loss=0.000930 val_loss=0.001008 best=0.001008 es=0/10
[2026-06-14 02:18:53] Epoch 1 | architecture=[81, 81, 59] train_loss=0.000988 val_loss=0.000713 best=0.000713 es=0/10
[2026-06-14 02:18:53] Epoch 1 | architecture=[81, 81, 59] train_loss=0.000611 val_loss=0.000998 best=0.000998 es=0/10
[2026-06-14 02:18:53] Epoch 1 | architecture=[81, 81, 59] train_loss=0.000700 val_loss=0.000976 best=0.000976 es=0/10
[2026-06-14 02:18:54] Epoch 1 | architecture=[81, 81, 59] train_loss=0.000694 val_loss=0.000679 best=0.000679 es=0/10
[2026-06-14 02:18:54] Epoch 1 | architecture=[81, 81, 59] train_loss=0.001359 val_loss=0.000764 best=0.000764 es=0/10
[2026-06-14 02:18:54] Epoch 1 | architecture=[81, 81, 59] train_loss=0.001310 val_loss=0.000879 best=0.000879 es=0/10
[2026-06-14 02:18:54] Epoch 1 | architecture=[81, 81, 59] train_loss=0.001770 val_loss=0.000640 best=0.000640 es=0/10
[2026-06-14 02:18:54] Epoch 1 | architecture=[81, 81, 59] train_loss=0.001860 val_loss=0.000746 best=0.000746 es=0/10
