timestamp,model,mode,epoch,width,depth,train_loss,val_loss,task,phase,candidate_dir,neurons,best_val,best_epoch,es_counter,improved,train_acc,val_acc,throughput,knn_acc,cluster_nmi
2026-06-01 21:34:37,representation_stl_from_ae_width_only,stl_from_ae_width_only,1,87,7,1.492739874469093,1.6833123359882725,representation,stl_from_ae_width_only,cand_000_d7_w87,611,1.6833123359882725,1,0,True,0.5309330694262172,0.5597838247190238,,0.8801569680384158,0.21594425299320555
2026-06-01 21:34:40,representation_stl_from_ae_width_only,stl_from_ae_width_only,2,87,7,0.9039484179809083,0.9442408914395826,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.9442408914395826,2,0,True,0.7080419956541383,0.7252715099567993,,,
2026-06-01 21:34:45,representation_stl_from_ae_width_only,stl_from_ae_width_only,3,87,7,0.6944715995755336,0.6782177428477327,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.6782177428477327,3,0,True,0.7512015662313634,0.760881912531626,,,
2026-06-01 21:34:49,representation_stl_from_ae_width_only,stl_from_ae_width_only,4,87,7,0.5978754878498078,0.5860167467988701,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.5860167467988701,4,0,True,0.771921860545169,0.7831190513072064,,,
2026-06-01 21:35:04,representation_stl_from_ae_width_only,stl_from_ae_width_only,5,87,7,0.5358167908618496,0.527789406830923,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.527789406830923,5,0,True,0.7916417460898001,0.7964923151064526,,0.9050102407875941,0.37606004571871954
2026-06-01 21:35:07,representation_stl_from_ae_width_only,stl_from_ae_width_only,6,87,7,0.49199346605829314,0.4785679294032789,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.4785679294032789,6,0,True,0.8068780792151632,0.8121374847248757,,,
2026-06-01 21:35:12,representation_stl_from_ae_width_only,stl_from_ae_width_only,7,87,7,0.4532791076608278,0.4523179993712798,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.4523179993712798,7,0,True,0.8213119339084788,0.8226020206192665,,,
2026-06-01 21:35:17,representation_stl_from_ae_width_only,stl_from_ae_width_only,8,87,7,0.4250958017156143,0.420171156324283,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.420171156324283,8,0,True,0.8322841591187797,0.8336689557838936,,,
2026-06-01 21:35:21,representation_stl_from_ae_width_only,stl_from_ae_width_only,9,87,7,0.3979259991105433,0.4002820440759405,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.4002820440759405,9,0,True,0.8443579096835266,0.8434794581848849,,,
2026-06-01 21:35:32,representation_stl_from_ae_width_only,stl_from_ae_width_only,10,87,7,0.37999558223534907,0.383153326459453,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.383153326459453,10,0,True,0.850526021385082,0.8497099877799005,,0.922910104817473,0.43552707557563747
2026-06-01 21:35:35,representation_stl_from_ae_width_only,stl_from_ae_width_only,11,87,7,0.36306851490922026,0.365048845285364,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.365048845285364,11,0,True,0.8569953314257438,0.8566461850914786,,,
2026-06-01 21:35:42,representation_stl_from_ae_width_only,stl_from_ae_width_only,12,87,7,0.34844545874363075,0.35701434145621946,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.35701434145621946,12,0,True,0.8634517329661582,0.8590385707647028,,,
2026-06-01 21:35:47,representation_stl_from_ae_width_only,stl_from_ae_width_only,13,87,7,0.3366378124982913,0.3410420788076974,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.3410420788076974,13,0,True,0.8678750457176051,0.865062563467066,,,
2026-06-01 21:35:50,representation_stl_from_ae_width_only,stl_from_ae_width_only,14,87,7,0.3261561668196658,0.3304859744368054,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.3304859744368054,14,0,True,0.8717562014586605,0.8712586702466395,,,
2026-06-01 21:36:06,representation_stl_from_ae_width_only,stl_from_ae_width_only,15,87,7,0.3146915143992291,0.3260207243588284,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.3260207243588284,15,0,True,0.8765861319679009,0.8729281767955801,,0.9282456412109946,0.4554537285983936
2026-06-01 21:36:12,representation_stl_from_ae_width_only,stl_from_ae_width_only,16,87,7,0.3077855428286016,0.31181777460218385,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.31181777460218385,16,0,True,0.8795034530238162,0.8786767869744067,,,
2026-06-01 21:36:17,representation_stl_from_ae_width_only,stl_from_ae_width_only,17,87,7,0.29675711949457745,0.3063947652763443,representation,stl_from_ae_width_only,cand_000_d7_w87,611,0.3063947652763443,17,0,True,0.884036488027366,0.8784358272663121,,,
