timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,train_acc,val_acc,best_val,es_counter,improved,grid
2025-12-19 21:01:47,mlp_cls_stl,grid,1,18,2,1.3665748149553936,0.8604013937314351,46,0.7348333333333333,0.8841666666666667,0.8604013937314351,0,True,True
2025-12-19 21:02:00,mlp_cls_stl,grid,2,18,2,0.6303717018498315,0.4529612599213918,46,0.9070925925925926,0.9201666666666667,0.4529612599213918,0,True,True
2025-12-19 21:02:13,mlp_cls_stl,grid,3,18,2,0.3728003904377973,0.3105261885325114,46,0.9295925925925926,0.9361666666666667,0.3105261885325114,0,True,True
2025-12-19 21:02:24,mlp_cls_stl,grid,4,18,2,0.2720952997516703,0.2464859951734543,46,0.9402222222222222,0.9421666666666667,0.2464859951734543,0,True,True
2025-12-19 21:02:32,mlp_cls_stl,grid,5,18,2,0.22098061558052345,0.2134292193253835,46,0.9481111111111111,0.9461666666666667,0.2134292193253835,0,True,True
2025-12-19 21:02:41,mlp_cls_stl,grid,6,18,2,0.19074856182822475,0.2018374567826589,46,0.9526481481481481,0.945,0.2018374567826589,0,True,True
2025-12-19 21:02:50,mlp_cls_stl,grid,7,18,2,0.17016021164258321,0.17946400038401286,46,0.9556481481481481,0.953,0.17946400038401286,0,True,True
2025-12-19 21:02:58,mlp_cls_stl,grid,8,18,2,0.15420595421172956,0.17253372410933177,46,0.9590740740740741,0.9525,0.17253372410933177,0,True,True
2025-12-19 21:03:07,mlp_cls_stl,grid,9,18,2,0.14290039656780384,0.16634861083825428,46,0.961925925925926,0.9531666666666667,0.16634861083825428,0,True,True
2025-12-19 21:03:19,mlp_cls_stl,grid,10,18,2,0.13508219463295407,0.16178088263670604,46,0.9622592592592593,0.954,0.16178088263670604,0,True,True
2025-12-19 21:03:29,mlp_cls_stl,grid,11,18,2,0.126002966037503,0.1648669536113739,46,0.9651851851851851,0.9491666666666667,0.16178088263670604,1,False,True
2025-12-19 21:03:38,mlp_cls_stl,grid,12,18,2,0.11900995742833173,0.1619736698071162,46,0.9665555555555555,0.9503333333333334,0.16178088263670604,2,False,True
2025-12-19 21:03:47,mlp_cls_stl,grid,13,18,2,0.11420997685414773,0.15630795319875082,46,0.9669629629629629,0.9533333333333334,0.15630795319875082,0,True,True
2025-12-19 21:03:55,mlp_cls_stl,grid,14,18,2,0.10906122286231429,0.1596628448565801,46,0.9688703703703704,0.9511666666666667,0.15630795319875082,1,False,True
2025-12-19 21:04:04,mlp_cls_stl,grid,15,18,2,0.10338276364847465,0.15732310390472412,46,0.9703518518518518,0.9523333333333334,0.15630795319875082,2,False,True
2025-12-19 21:04:12,mlp_cls_stl,grid,16,18,2,0.1001639865901735,0.1586037518978119,46,0.9712962962962963,0.951,0.15630795319875082,3,False,True
2025-12-19 21:04:21,mlp_cls_stl,grid,17,18,2,0.0961525557063244,0.15964604592323303,46,0.9728888888888889,0.9515,0.15630795319875082,4,False,True
2025-12-19 21:04:30,mlp_cls_stl,grid,18,18,2,0.09342585174463414,0.1550402592420578,46,0.9730740740740741,0.952,0.1550402592420578,0,True,True
2025-12-19 21:04:39,mlp_cls_stl,grid,19,18,2,0.08971583314736684,0.15616018533706666,46,0.9744074074074074,0.9516666666666667,0.1550402592420578,1,False,True
2025-12-19 21:04:50,mlp_cls_stl,grid,20,18,2,0.0878504810002115,0.1542263312737147,46,0.9744814814814815,0.9533333333333334,0.1542263312737147,0,True,True
2025-12-19 21:05:02,mlp_cls_stl,grid,21,18,2,0.08535002567812248,0.1579501106739044,46,0.9750185185185185,0.9523333333333334,0.1542263312737147,1,False,True
2025-12-19 21:05:12,mlp_cls_stl,grid,22,18,2,0.08223964976491752,0.15564955206712086,46,0.9752222222222222,0.955,0.1542263312737147,2,False,True
2025-12-19 21:05:21,mlp_cls_stl,grid,23,18,2,0.08022044127517276,0.15910980212688447,46,0.9765370370370371,0.9531666666666667,0.1542263312737147,3,False,True
2025-12-19 21:05:29,mlp_cls_stl,grid,24,18,2,0.07789938237711236,0.16162277984619142,46,0.9767962962962963,0.9523333333333334,0.1542263312737147,4,False,True
2025-12-19 21:05:38,mlp_cls_stl,grid,25,18,2,0.07509980831764362,0.16415236155192056,46,0.9778333333333333,0.9518333333333333,0.1542263312737147,5,False,True
2025-12-19 21:05:47,mlp_cls_stl,grid,26,18,2,0.07268956634402275,0.1592572603225708,46,0.9786666666666667,0.9521666666666667,0.1542263312737147,6,False,True
2025-12-19 21:05:55,mlp_cls_stl,grid,27,18,2,0.07157779209922861,0.16020997993151348,46,0.9786851851851852,0.9531666666666667,0.1542263312737147,7,False,True
2025-12-19 21:06:05,mlp_cls_stl,grid,28,18,2,0.06952284306067008,0.1635615484714508,46,0.9797222222222223,0.951,0.1542263312737147,8,False,True
2025-12-19 21:06:15,mlp_cls_stl,grid,29,18,2,0.06875072934450926,0.16319579795996347,46,0.9794444444444445,0.9518333333333333,0.1542263312737147,9,False,True
2025-12-19 21:06:26,mlp_cls_stl,grid,30,18,2,0.06759112653908907,0.16145106462637585,46,0.9797407407407407,0.9523333333333334,0.1542263312737147,10,False,True
