task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct,warmup_to_uniform
representation,ae_width_only,0,cand_000_d1_w1,[1],0.9413948607301961,412,422,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_000_d1_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_000_d1_w1/checkpoint_last.pt,True,width,0,0,0,False,0,0.9413948607301961,inf,False
representation,ae_width_only,1,cand_001_d1_w2,[2],0.6716740344237982,527,537,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_001_d1_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_001_d1_w2/checkpoint_last.pt,True,width,0,0,0,False,0,0.6716740344237982,28.651189586608535,False
representation,ae_width_only,2,cand_002_d1_w3,[3],0.6457417217052482,132,142,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_002_d1_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_002_d1_w3/checkpoint_last.pt,True,width,0,0,0,False,0,0.6457417217052482,3.8608478799982615,False
representation,ae_width_only,3,cand_003_d1_w4,[4],0.6255253939942028,213,223,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_003_d1_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_003_d1_w4/checkpoint_last.pt,True,width,0,0,0,False,0,0.6255253939942028,3.1307141898248383,False
representation,ae_width_only,4,cand_004_d1_w5,[5],0.6087505817782647,128,138,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_004_d1_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_004_d1_w5/checkpoint_last.pt,True,width,0,0,0,False,0,0.6087505817782647,2.6817156228982117,False
representation,ae_width_only,5,cand_005_d1_w6,[6],0.5980151965787157,66,76,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_005_d1_w6/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_005_d1_w6/checkpoint_last.pt,True,width,0,0,0,False,0,0.5980151965787157,1.763511283749262,False
representation,ae_width_only,6,cand_006_d1_w7,[7],0.5834773331211183,118,128,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_006_d1_w7/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_006_d1_w7/checkpoint_last.pt,True,width,0,0,0,False,0,0.5834773331211183,2.4310190678714383,False
representation,ae_width_only,7,cand_007_d1_w8,[8],0.5782630358732735,79,89,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_007_d1_w8/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_007_d1_w8/checkpoint_last.pt,True,width,0,0,0,False,1,0.5782630358732735,0.8936589224387812,False
representation,ae_width_only,8,cand_008_d1_w9,[9],0.5680206973951443,132,142,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_008_d1_w9/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_008_d1_w9/checkpoint_last.pt,True,width,0,0,0,False,0,0.5680206973951443,1.7712248306969227,False
representation,ae_width_only,9,cand_009_d1_w10,[10],0.5596459074323308,104,114,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_009_d1_w10/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_009_d1_w10/checkpoint_last.pt,True,width,0,0,0,False,0,0.5596459074323308,1.4743811275221115,False
representation,ae_width_only,10,cand_010_d1_w11,[11],0.5562064310006211,64,74,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_010_d1_w11/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_010_d1_w11/checkpoint_last.pt,True,width,0,0,0,False,1,0.5562064310006211,0.6145808244163034,False
representation,ae_width_only,11,cand_011_d1_w12,[12],0.545768378356474,124,134,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_011_d1_w12/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_011_d1_w12/checkpoint_last.pt,True,width,0,0,0,False,0,0.545768378356474,1.8766508372384219,False
representation,ae_width_only,12,cand_012_d1_w13,[13],0.537823677262009,86,96,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_012_d1_w13/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_012_d1_w13/checkpoint_last.pt,True,width,0,0,0,False,0,0.537823677262009,1.4556909871527643,False
representation,ae_width_only,13,cand_013_d1_w14,[14],0.5240643149571145,123,133,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_013_d1_w14/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_013_d1_w14/checkpoint_last.pt,True,width,0,0,0,False,0,0.5240643149571145,2.558340751181063,False
representation,ae_width_only,14,cand_014_d1_w15,[15],0.5145392642698506,150,160,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_014_d1_w15/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_014_d1_w15/checkpoint_last.pt,True,width,0,0,0,False,0,0.5145392642698506,1.8175346833228467,False
representation,ae_width_only,15,cand_015_d1_w16,[16],0.5091869362586399,75,85,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_015_d1_w16/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_015_d1_w16/checkpoint_last.pt,True,width,0,0,0,False,0,0.5091869362586399,1.0402176049297063,False
representation,ae_width_only,16,cand_016_d1_w17,[17],0.4984711124112985,105,115,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_016_d1_w17/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_016_d1_w17/checkpoint_last.pt,True,width,0,0,0,False,0,0.4984711124112985,2.104497009699068,False
representation,ae_width_only,17,cand_017_d1_w18,[18],0.49239734756848286,108,118,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_017_d1_w18/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_017_d1_w18/checkpoint_last.pt,True,width,0,0,0,False,0,0.49239734756848286,1.2184788028005216,False
representation,ae_width_only,18,cand_018_d1_w19,[19],0.4876292846793388,62,72,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_018_d1_w19/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_018_d1_w19/checkpoint_last.pt,True,width,0,0,0,False,1,0.4876292846793388,0.968336428433118,False
representation,ae_width_only,19,cand_019_d1_w20,[20],0.4871535827120668,8,18,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_019_d1_w20/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_019_d1_w20/checkpoint_last.pt,True,width,0,0,0,False,2,0.4871535827120668,0.09755401946066419,False
representation,ae_width_only,20,cand_020_d1_w21,[21],0.47939996805811247,92,102,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_020_d1_w21/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_020_d1_w21/checkpoint_last.pt,True,width,0,0,0,False,0,0.47939996805811247,1.5916160589004937,False
representation,ae_width_only,21,cand_021_d1_w22,[22],0.4757532319090715,42,52,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_021_d1_w22/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_021_d1_w22/checkpoint_last.pt,True,width,0,0,0,False,1,0.4757532319090715,0.7606876078470934,False
representation,ae_width_only,22,cand_022_d1_w23,[23],0.46795889173655236,99,109,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_022_d1_w23/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_022_d1_w23/checkpoint_last.pt,True,width,0,0,0,False,0,0.46795889173655236,1.638315759042246,False
