[2026-06-13 20:48:24] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 20:48:24] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_229_d3_w81/training_log.txt
[2026-06-13 20:48:24] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_229_d3_w81/training_stats.csv
[2026-06-13 20:48:24] Epoch 1 | architecture=[81, 81, 68] train_loss=0.006330 val_loss=0.016193 best=0.016193 es=0/10
[2026-06-13 20:48:25] Epoch 1 | architecture=[81, 81, 68] train_loss=0.003421 val_loss=0.004411 best=0.004411 es=0/10
[2026-06-13 20:48:25] Epoch 1 | architecture=[81, 81, 68] train_loss=0.004703 val_loss=0.001081 best=0.001081 es=0/10
[2026-06-13 20:48:25] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001838 val_loss=0.006167 best=0.006167 es=0/10
[2026-06-13 20:48:26] Epoch 1 | architecture=[81, 81, 68] train_loss=0.002531 val_loss=0.006495 best=0.006495 es=0/10
[2026-06-13 20:48:26] Epoch 1 | architecture=[81, 81, 68] train_loss=0.002890 val_loss=0.001821 best=0.001821 es=0/10
[2026-06-13 20:48:26] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001254 val_loss=0.000965 best=0.000965 es=0/10
[2026-06-13 20:48:26] Epoch 1 | architecture=[81, 81, 68] train_loss=0.002131 val_loss=0.001139 best=0.001139 es=0/10
[2026-06-13 20:48:26] Epoch 1 | architecture=[81, 81, 68] train_loss=0.002209 val_loss=0.001194 best=0.001194 es=0/10
[2026-06-13 20:48:27] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001435 val_loss=0.002904 best=0.002904 es=0/10
[2026-06-13 20:48:27] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001570 val_loss=0.002018 best=0.002018 es=0/10
[2026-06-13 20:48:27] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001667 val_loss=0.000903 best=0.000903 es=0/10
[2026-06-13 20:48:27] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001973 val_loss=0.001235 best=0.001235 es=0/10
[2026-06-13 20:48:28] Epoch 1 | architecture=[81, 81, 68] train_loss=0.000960 val_loss=0.000961 best=0.000961 es=0/10
[2026-06-13 20:48:28] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001623 val_loss=0.001299 best=0.001299 es=0/10
[2026-06-13 20:48:28] Epoch 1 | architecture=[81, 81, 68] train_loss=0.000806 val_loss=0.001016 best=0.001016 es=0/10
[2026-06-13 20:48:29] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001064 val_loss=0.000659 best=0.000659 es=0/10
[2026-06-13 20:48:29] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001741 val_loss=0.000705 best=0.000705 es=0/10
[2026-06-13 20:48:29] Epoch 1 | architecture=[81, 81, 68] train_loss=0.000647 val_loss=0.000569 best=0.000569 es=0/10
[2026-06-13 20:48:29] Epoch 1 | architecture=[81, 81, 68] train_loss=0.000583 val_loss=0.000799 best=0.000799 es=0/10
[2026-06-13 20:48:30] Epoch 1 | architecture=[81, 81, 68] train_loss=0.000917 val_loss=0.000729 best=0.000729 es=0/10
[2026-06-13 20:48:30] Epoch 1 | architecture=[81, 81, 68] train_loss=0.000700 val_loss=0.000648 best=0.000648 es=0/10
[2026-06-13 20:48:30] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001593 val_loss=0.000687 best=0.000687 es=0/10
[2026-06-13 20:48:30] Epoch 1 | architecture=[81, 81, 68] train_loss=0.000675 val_loss=0.000622 best=0.000622 es=0/10
[2026-06-13 20:48:31] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001504 val_loss=0.000657 best=0.000657 es=0/10
[2026-06-13 20:48:31] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001551 val_loss=0.000751 best=0.000751 es=0/10
[2026-06-13 20:48:31] Epoch 1 | architecture=[81, 81, 68] train_loss=0.001210 val_loss=0.000593 best=0.000593 es=0/10
