[2026-06-13 21:37:15] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:37:15] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_729_d6_w122/training_log.txt
[2026-06-13 21:37:15] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_729_d6_w122/training_stats.csv
[2026-06-13 21:37:15] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.005725 val_loss=0.000797 best=0.000797 es=0/10
[2026-06-13 21:37:15] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.001791 val_loss=0.006092 best=0.006092 es=0/10
[2026-06-13 21:37:16] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.004146 val_loss=0.003622 best=0.003622 es=0/10
[2026-06-13 21:37:16] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.002339 val_loss=0.000560 best=0.000560 es=0/10
[2026-06-13 21:37:16] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.001902 val_loss=0.002069 best=0.002069 es=0/10
[2026-06-13 21:37:16] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.003385 val_loss=0.000950 best=0.000950 es=0/10
[2026-06-13 21:37:17] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.001234 val_loss=0.000487 best=0.000487 es=0/10
[2026-06-13 21:37:17] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.001070 val_loss=0.001136 best=0.001136 es=0/10
[2026-06-13 21:37:17] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.001937 val_loss=0.000990 best=0.000990 es=0/10
[2026-06-13 21:37:17] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.001563 val_loss=0.000647 best=0.000647 es=0/10
[2026-06-13 21:37:17] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.000839 val_loss=0.000405 best=0.000405 es=0/10
[2026-06-13 21:37:18] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.000801 val_loss=0.000436 best=0.000436 es=0/10
[2026-06-13 21:37:18] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.000937 val_loss=0.000283 best=0.000283 es=0/10
[2026-06-13 21:37:18] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.000939 val_loss=0.000357 best=0.000357 es=0/10
[2026-06-13 21:37:18] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.001561 val_loss=0.000809 best=0.000809 es=0/10
[2026-06-13 21:37:19] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.000763 val_loss=0.000407 best=0.000407 es=0/10
[2026-06-13 21:37:19] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.000846 val_loss=0.000395 best=0.000395 es=0/10
[2026-06-13 21:37:19] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.000790 val_loss=0.000608 best=0.000608 es=0/10
[2026-06-13 21:37:19] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.003272 val_loss=0.000167 best=0.000167 es=0/10
[2026-06-13 21:37:19] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.000752 val_loss=0.000223 best=0.000223 es=0/10
[2026-06-13 21:37:20] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.000798 val_loss=0.000343 best=0.000343 es=0/10
[2026-06-13 21:37:20] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.002659 val_loss=0.000335 best=0.000335 es=0/10
[2026-06-13 21:37:20] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.001225 val_loss=0.000454 best=0.000454 es=0/10
[2026-06-13 21:37:20] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.000859 val_loss=0.000136 best=0.000136 es=0/10
[2026-06-13 21:37:20] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.001759 val_loss=0.000350 best=0.000350 es=0/10
[2026-06-13 21:37:21] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.003537 val_loss=0.000524 best=0.000524 es=0/10
[2026-06-13 21:37:21] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.002278 val_loss=0.000257 best=0.000257 es=0/10
[2026-06-13 21:37:21] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.000444 val_loss=0.000303 best=0.000303 es=0/10
[2026-06-13 21:37:21] Epoch 1 | architecture=[122, 122, 122, 122, 121, 121] train_loss=0.000585 val_loss=0.000180 best=0.000180 es=0/10
