[2026-05-16 16:39:41] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 16:40:55] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=25 train_loss=0.986245 val_loss=0.993477 best=0.993477 es=0/5
[2026-05-16 16:40:58] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=26 train_loss=0.984244 val_loss=0.991540 best=0.991540 es=0/5
[2026-05-16 16:41:01] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=27 train_loss=0.982340 val_loss=0.989704 best=0.989704 es=0/5
[2026-05-16 16:41:05] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=28 train_loss=0.980546 val_loss=0.987955 best=0.987955 es=0/5
[2026-05-16 16:41:08] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=29 train_loss=0.978845 val_loss=0.986285 best=0.986285 es=0/5
[2026-05-16 16:41:11] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=30 train_loss=0.977194 val_loss=0.984678 best=0.984678 es=0/5
[2026-05-16 16:41:14] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=31 train_loss=0.975596 val_loss=0.983119 best=0.983119 es=0/5
[2026-05-16 16:41:17] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=32 train_loss=0.974089 val_loss=0.981612 best=0.981612 es=0/5
[2026-05-16 16:41:20] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=33 train_loss=0.972601 val_loss=0.980151 best=0.980151 es=0/5
[2026-05-16 16:41:23] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=34 train_loss=0.971141 val_loss=0.978722 best=0.978722 es=0/5
[2026-05-16 16:41:26] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=35 train_loss=0.969734 val_loss=0.977335 best=0.977335 es=0/5
[2026-05-16 16:41:29] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=36 train_loss=0.968373 val_loss=0.975979 best=0.975979 es=0/5
[2026-05-16 16:41:32] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=37 train_loss=0.967007 val_loss=0.974640 best=0.974640 es=0/5
[2026-05-16 16:41:35] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=38 train_loss=0.965695 val_loss=0.973341 best=0.973341 es=0/5
[2026-05-16 16:41:38] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=39 train_loss=0.964399 val_loss=0.972049 best=0.972049 es=0/5
[2026-05-16 16:41:41] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=40 train_loss=0.963112 val_loss=0.970782 best=0.970782 es=0/5
[2026-05-16 16:41:44] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=41 train_loss=0.961856 val_loss=0.969543 best=0.969543 es=0/5
[2026-05-16 16:41:47] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=42 train_loss=0.960620 val_loss=0.968315 best=0.968315 es=0/5
[2026-05-16 16:41:50] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=43 train_loss=0.959412 val_loss=0.967099 best=0.967099 es=0/5
[2026-05-16 16:41:53] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=44 train_loss=0.958195 val_loss=0.965903 best=0.965903 es=0/5
[2026-05-16 16:41:56] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=45 train_loss=0.957006 val_loss=0.964702 best=0.964702 es=0/5
[2026-05-16 16:41:59] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=46 train_loss=0.955824 val_loss=0.963537 best=0.963537 es=0/5
[2026-05-16 16:42:02] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=47 train_loss=0.954641 val_loss=0.962379 best=0.962379 es=0/5
[2026-05-16 16:42:05] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=48 train_loss=0.953484 val_loss=0.961227 best=0.961227 es=0/5
[2026-05-16 16:42:08] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=49 train_loss=0.952336 val_loss=0.960102 best=0.960102 es=0/5
[2026-05-16 16:42:11] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=50 train_loss=0.951207 val_loss=0.958965 best=0.958965 es=0/5
[2026-05-16 16:42:14] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=51 train_loss=0.950087 val_loss=0.957856 best=0.957856 es=0/5
[2026-05-16 16:42:17] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=52 train_loss=0.948965 val_loss=0.956734 best=0.956734 es=0/5
[2026-05-16 16:42:20] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=53 train_loss=0.947862 val_loss=0.955656 best=0.955656 es=0/5
[2026-05-16 16:42:23] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=54 train_loss=0.946780 val_loss=0.954553 best=0.954553 es=0/5
[2026-05-16 16:42:27] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=55 train_loss=0.945688 val_loss=0.953482 best=0.953482 es=0/5
[2026-05-16 16:42:30] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=56 train_loss=0.944612 val_loss=0.952409 best=0.952409 es=0/5
[2026-05-16 16:42:33] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=57 train_loss=0.943555 val_loss=0.951371 best=0.951371 es=0/5
[2026-05-16 16:42:36] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=58 train_loss=0.942508 val_loss=0.950302 best=0.950302 es=0/5
[2026-05-16 16:42:39] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=59 train_loss=0.941475 val_loss=0.949269 best=0.949269 es=0/5
[2026-05-16 16:42:42] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=60 train_loss=0.940464 val_loss=0.948256 best=0.948256 es=0/5
[2026-05-16 16:42:45] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=61 train_loss=0.939441 val_loss=0.947252 best=0.947252 es=0/5
[2026-05-16 16:42:48] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=62 train_loss=0.938443 val_loss=0.946254 best=0.946254 es=0/5
[2026-05-16 16:42:51] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=63 train_loss=0.937472 val_loss=0.945277 best=0.945277 es=0/5
[2026-05-16 16:42:54] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=64 train_loss=0.936505 val_loss=0.944316 best=0.944316 es=0/5
[2026-05-16 16:42:57] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=65 train_loss=0.935544 val_loss=0.943363 best=0.943363 es=0/5
[2026-05-16 16:43:00] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=66 train_loss=0.934608 val_loss=0.942429 best=0.942429 es=0/5
[2026-05-16 16:43:02] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=67 train_loss=0.933682 val_loss=0.941511 best=0.941511 es=0/5
[2026-05-16 16:43:04] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=68 train_loss=0.932780 val_loss=0.940598 best=0.940598 es=0/5
[2026-05-16 16:43:07] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=69 train_loss=0.931879 val_loss=0.939717 best=0.939717 es=0/5
[2026-05-16 16:43:09] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=70 train_loss=0.930998 val_loss=0.938817 best=0.938817 es=0/5
[2026-05-16 16:43:12] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=71 train_loss=0.930113 val_loss=0.937905 best=0.937905 es=0/5
[2026-05-16 16:43:14] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=72 train_loss=0.929141 val_loss=0.936805 best=0.936805 es=0/5
[2026-05-16 16:43:17] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=73 train_loss=0.928097 val_loss=0.935876 best=0.935876 es=0/5
[2026-05-16 16:43:19] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=74 train_loss=0.927147 val_loss=0.934949 best=0.934949 es=0/5
[2026-05-16 16:43:21] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=75 train_loss=0.926252 val_loss=0.934069 best=0.934069 es=0/5
[2026-05-16 16:43:24] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=76 train_loss=0.925380 val_loss=0.933198 best=0.933198 es=0/5
[2026-05-16 16:43:26] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=77 train_loss=0.924561 val_loss=0.932366 best=0.932366 es=0/5
[2026-05-16 16:43:29] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=78 train_loss=0.923722 val_loss=0.931547 best=0.931547 es=0/5
[2026-05-16 16:43:31] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=79 train_loss=0.922928 val_loss=0.930774 best=0.930774 es=0/5
[2026-05-16 16:43:34] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=80 train_loss=0.922150 val_loss=0.929990 best=0.929990 es=0/5
[2026-05-16 16:43:36] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=81 train_loss=0.921408 val_loss=0.929252 best=0.929252 es=0/5
[2026-05-16 16:43:38] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=82 train_loss=0.920667 val_loss=0.928555 best=0.928555 es=0/5
[2026-05-16 16:43:41] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=83 train_loss=0.919983 val_loss=0.927831 best=0.927831 es=0/5
[2026-05-16 16:43:43] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=84 train_loss=0.919301 val_loss=0.927154 best=0.927154 es=0/5
[2026-05-16 16:43:46] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=85 train_loss=0.918637 val_loss=0.926520 best=0.926520 es=0/5
[2026-05-16 16:43:48] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=86 train_loss=0.918005 val_loss=0.925907 best=0.925907 es=0/5
[2026-05-16 16:43:50] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=87 train_loss=0.917401 val_loss=0.925315 best=0.925315 es=0/5
[2026-05-16 16:43:53] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=88 train_loss=0.916825 val_loss=0.924742 best=0.924742 es=0/5
[2026-05-16 16:43:55] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=89 train_loss=0.916277 val_loss=0.924197 best=0.924197 es=0/5
[2026-05-16 16:43:58] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=90 train_loss=0.915749 val_loss=0.923701 best=0.923701 es=0/5
[2026-05-16 16:44:00] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=91 train_loss=0.915251 val_loss=0.923194 best=0.923194 es=0/5
[2026-05-16 16:44:02] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=92 train_loss=0.914764 val_loss=0.922729 best=0.922729 es=0/5
[2026-05-16 16:44:05] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=93 train_loss=0.914305 val_loss=0.922262 best=0.922262 es=0/5
[2026-05-16 16:44:07] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=94 train_loss=0.913877 val_loss=0.921832 best=0.921832 es=0/5
[2026-05-16 16:44:10] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=95 train_loss=0.913482 val_loss=0.921422 best=0.921422 es=0/5
[2026-05-16 16:44:12] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=96 train_loss=0.913069 val_loss=0.921036 best=0.921036 es=0/5
[2026-05-16 16:44:15] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=97 train_loss=0.912670 val_loss=0.920651 best=0.920651 es=0/5
[2026-05-16 16:44:17] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=98 train_loss=0.912301 val_loss=0.920298 best=0.920298 es=0/5
[2026-05-16 16:44:20] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=99 train_loss=0.911949 val_loss=0.919897 best=0.919897 es=0/5
[2026-05-16 16:44:22] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=100 train_loss=0.911173 val_loss=0.918605 best=0.918605 es=0/5
[2026-05-16 16:44:25] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=101 train_loss=0.909826 val_loss=0.917803 best=0.917803 es=0/5
[2026-05-16 16:44:27] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=102 train_loss=0.909323 val_loss=0.917430 best=0.917430 es=0/5
[2026-05-16 16:44:29] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=103 train_loss=0.908930 val_loss=0.917063 best=0.917063 es=0/5
[2026-05-16 16:44:32] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=104 train_loss=0.908591 val_loss=0.916727 best=0.916727 es=0/5
[2026-05-16 16:44:34] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=105 train_loss=0.908282 val_loss=0.916414 best=0.916414 es=0/5
[2026-05-16 16:44:37] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=106 train_loss=0.907994 val_loss=0.916142 best=0.916142 es=0/5
[2026-05-16 16:44:39] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=107 train_loss=0.907721 val_loss=0.915876 best=0.915876 es=0/5
[2026-05-16 16:44:42] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=108 train_loss=0.907477 val_loss=0.915616 best=0.915616 es=0/5
[2026-05-16 16:44:44] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=109 train_loss=0.907249 val_loss=0.915395 best=0.915395 es=0/5
[2026-05-16 16:44:46] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=110 train_loss=0.907021 val_loss=0.915175 best=0.915175 es=0/5
[2026-05-16 16:44:49] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=111 train_loss=0.906803 val_loss=0.914967 best=0.914967 es=0/5
[2026-05-16 16:44:51] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=112 train_loss=0.906615 val_loss=0.914789 best=0.914789 es=0/5
[2026-05-16 16:44:54] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=113 train_loss=0.906428 val_loss=0.914593 best=0.914593 es=0/5
[2026-05-16 16:44:56] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=114 train_loss=0.906241 val_loss=0.914419 best=0.914419 es=0/5
[2026-05-16 16:44:58] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=115 train_loss=0.906066 val_loss=0.914256 best=0.914256 es=0/5
[2026-05-16 16:45:01] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=116 train_loss=0.905911 val_loss=0.914107 best=0.914107 es=0/5
[2026-05-16 16:45:03] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=117 train_loss=0.905752 val_loss=0.913963 best=0.913963 es=0/5
[2026-05-16 16:45:06] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=118 train_loss=0.905624 val_loss=0.913836 best=0.913836 es=0/5
[2026-05-16 16:45:08] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=119 train_loss=0.905498 val_loss=0.913717 best=0.913717 es=0/5
[2026-05-16 16:45:11] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=120 train_loss=0.905372 val_loss=0.913598 best=0.913598 es=0/5
[2026-05-16 16:45:13] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=121 train_loss=0.905257 val_loss=0.913488 best=0.913488 es=0/5
[2026-05-16 16:45:15] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=122 train_loss=0.905150 val_loss=0.913382 best=0.913382 es=0/5
[2026-05-16 16:45:18] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=123 train_loss=0.905052 val_loss=0.913290 best=0.913382 es=1/5
[2026-05-16 16:45:20] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=124 train_loss=0.904965 val_loss=0.913211 best=0.913211 es=0/5
[2026-05-16 16:45:23] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=125 train_loss=0.904896 val_loss=0.913131 best=0.913211 es=1/5
[2026-05-16 16:45:25] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=126 train_loss=0.904791 val_loss=0.913038 best=0.913038 es=0/5
[2026-05-16 16:45:28] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=127 train_loss=0.904710 val_loss=0.912984 best=0.913038 es=1/5
[2026-05-16 16:45:30] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=128 train_loss=0.904648 val_loss=0.912901 best=0.912901 es=0/5
[2026-05-16 16:45:32] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=129 train_loss=0.904589 val_loss=0.912834 best=0.912901 es=1/5
[2026-05-16 16:45:35] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=130 train_loss=0.904507 val_loss=0.912764 best=0.912764 es=0/5
[2026-05-16 16:45:37] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=131 train_loss=0.904445 val_loss=0.912710 best=0.912764 es=1/5
[2026-05-16 16:45:40] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=132 train_loss=0.904395 val_loss=0.912658 best=0.912658 es=0/5
[2026-05-16 16:45:42] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=133 train_loss=0.904341 val_loss=0.912610 best=0.912658 es=1/5
[2026-05-16 16:45:44] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=134 train_loss=0.904290 val_loss=0.912561 best=0.912658 es=2/5
[2026-05-16 16:45:47] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=135 train_loss=0.904233 val_loss=0.912513 best=0.912513 es=0/5
[2026-05-16 16:45:49] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=136 train_loss=0.904191 val_loss=0.912474 best=0.912513 es=1/5
[2026-05-16 16:45:52] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=137 train_loss=0.904148 val_loss=0.912436 best=0.912513 es=2/5
[2026-05-16 16:45:54] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=138 train_loss=0.904128 val_loss=0.912409 best=0.912409 es=0/5
[2026-05-16 16:45:56] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=139 train_loss=0.904077 val_loss=0.912366 best=0.912409 es=1/5
[2026-05-16 16:45:59] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=140 train_loss=0.904037 val_loss=0.912337 best=0.912409 es=2/5
[2026-05-16 16:46:01] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=141 train_loss=0.904008 val_loss=0.912307 best=0.912307 es=0/5
[2026-05-16 16:46:03] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=142 train_loss=0.903993 val_loss=0.912277 best=0.912307 es=1/5
[2026-05-16 16:46:06] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=143 train_loss=0.903957 val_loss=0.912253 best=0.912307 es=2/5
[2026-05-16 16:46:08] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=144 train_loss=0.903927 val_loss=0.912234 best=0.912307 es=3/5
[2026-05-16 16:46:11] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=145 train_loss=0.903913 val_loss=0.912206 best=0.912206 es=0/5
[2026-05-16 16:46:13] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=146 train_loss=0.903878 val_loss=0.912179 best=0.912206 es=1/5
[2026-05-16 16:46:15] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=147 train_loss=0.903855 val_loss=0.912157 best=0.912206 es=2/5
[2026-05-16 16:46:18] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=148 train_loss=0.903833 val_loss=0.912144 best=0.912206 es=3/5
[2026-05-16 16:46:20] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=149 train_loss=0.903816 val_loss=0.912122 best=0.912206 es=4/5
[2026-05-16 16:46:23] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=150 train_loss=0.903791 val_loss=0.912099 best=0.912099 es=0/5
[2026-05-16 16:46:25] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=151 train_loss=0.903783 val_loss=0.912081 best=0.912099 es=1/5
[2026-05-16 16:46:28] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=152 train_loss=0.903752 val_loss=0.912062 best=0.912099 es=2/5
[2026-05-16 16:46:30] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=153 train_loss=0.903734 val_loss=0.912054 best=0.912099 es=3/5
[2026-05-16 16:46:33] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=154 train_loss=0.903728 val_loss=0.912045 best=0.912099 es=4/5
[2026-05-16 16:46:35] [autoencoding][ae_width_to_depth][cand_000_d2_w2] epoch=155 train_loss=0.903708 val_loss=0.912025 best=0.912099 es=5/5
