[2026-05-16 17:24:31] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 17:25:10] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=16 train_loss=0.754858 val_loss=0.761655 best=0.761655 es=0/5
[2026-05-16 17:25:12] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=17 train_loss=0.753522 val_loss=0.760485 best=0.760485 es=0/5
[2026-05-16 17:25:15] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=18 train_loss=0.752510 val_loss=0.759601 best=0.759601 es=0/5
[2026-05-16 17:25:17] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=19 train_loss=0.751681 val_loss=0.758929 best=0.758929 es=0/5
[2026-05-16 17:25:19] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=20 train_loss=0.751086 val_loss=0.758414 best=0.758414 es=0/5
[2026-05-16 17:25:22] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=21 train_loss=0.750591 val_loss=0.758008 best=0.758008 es=0/5
[2026-05-16 17:25:24] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=22 train_loss=0.750198 val_loss=0.757691 best=0.757691 es=0/5
[2026-05-16 17:25:27] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=23 train_loss=0.749920 val_loss=0.757437 best=0.757437 es=0/5
[2026-05-16 17:25:29] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=24 train_loss=0.749659 val_loss=0.757212 best=0.757212 es=0/5
[2026-05-16 17:25:32] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=25 train_loss=0.749477 val_loss=0.757066 best=0.757066 es=0/5
[2026-05-16 17:25:34] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=26 train_loss=0.749296 val_loss=0.756900 best=0.756900 es=0/5
[2026-05-16 17:25:36] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=27 train_loss=0.749141 val_loss=0.756822 best=0.756900 es=1/5
[2026-05-16 17:25:39] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=28 train_loss=0.749054 val_loss=0.756674 best=0.756674 es=0/5
[2026-05-16 17:25:41] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=29 train_loss=0.748871 val_loss=0.756569 best=0.756569 es=0/5
[2026-05-16 17:25:43] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=30 train_loss=0.748775 val_loss=0.756503 best=0.756569 es=1/5
[2026-05-16 17:25:46] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=31 train_loss=0.748706 val_loss=0.756409 best=0.756409 es=0/5
[2026-05-16 17:25:48] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=32 train_loss=0.748609 val_loss=0.756306 best=0.756306 es=0/5
[2026-05-16 17:25:51] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=33 train_loss=0.748496 val_loss=0.756242 best=0.756306 es=1/5
[2026-05-16 17:25:53] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=34 train_loss=0.748395 val_loss=0.756148 best=0.756148 es=0/5
[2026-05-16 17:25:56] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=35 train_loss=0.748329 val_loss=0.756077 best=0.756148 es=1/5
[2026-05-16 17:25:58] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=36 train_loss=0.748230 val_loss=0.756021 best=0.756021 es=0/5
[2026-05-16 17:26:00] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=37 train_loss=0.748156 val_loss=0.755961 best=0.756021 es=1/5
[2026-05-16 17:26:03] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=38 train_loss=0.748107 val_loss=0.755879 best=0.755879 es=0/5
[2026-05-16 17:26:05] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=39 train_loss=0.747975 val_loss=0.755765 best=0.755765 es=0/5
[2026-05-16 17:26:07] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=40 train_loss=0.747906 val_loss=0.755723 best=0.755765 es=1/5
[2026-05-16 17:26:10] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=41 train_loss=0.747838 val_loss=0.755649 best=0.755649 es=0/5
[2026-05-16 17:26:12] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=42 train_loss=0.747755 val_loss=0.755598 best=0.755649 es=1/5
[2026-05-16 17:26:15] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=43 train_loss=0.747731 val_loss=0.755524 best=0.755524 es=0/5
[2026-05-16 17:26:17] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=44 train_loss=0.747649 val_loss=0.755523 best=0.755524 es=1/5
[2026-05-16 17:26:19] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=45 train_loss=0.747621 val_loss=0.755409 best=0.755409 es=0/5
[2026-05-16 17:26:22] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=46 train_loss=0.747498 val_loss=0.755359 best=0.755409 es=1/5
[2026-05-16 17:26:24] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=47 train_loss=0.747459 val_loss=0.755274 best=0.755274 es=0/5
[2026-05-16 17:26:27] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=48 train_loss=0.747385 val_loss=0.755256 best=0.755274 es=1/5
[2026-05-16 17:26:29] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=49 train_loss=0.747349 val_loss=0.755210 best=0.755274 es=2/5
[2026-05-16 17:26:32] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=50 train_loss=0.747262 val_loss=0.755122 best=0.755122 es=0/5
[2026-05-16 17:26:34] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=51 train_loss=0.747204 val_loss=0.755047 best=0.755122 es=1/5
[2026-05-16 17:26:36] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=52 train_loss=0.747158 val_loss=0.755004 best=0.755004 es=0/5
[2026-05-16 17:26:39] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=53 train_loss=0.747072 val_loss=0.754955 best=0.755004 es=1/5
[2026-05-16 17:26:41] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=54 train_loss=0.747008 val_loss=0.754825 best=0.754825 es=0/5
[2026-05-16 17:26:44] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=55 train_loss=0.746883 val_loss=0.754766 best=0.754825 es=1/5
[2026-05-16 17:26:46] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=56 train_loss=0.746839 val_loss=0.754685 best=0.754685 es=0/5
[2026-05-16 17:26:49] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=57 train_loss=0.746755 val_loss=0.754631 best=0.754685 es=1/5
[2026-05-16 17:26:51] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=58 train_loss=0.746656 val_loss=0.754542 best=0.754542 es=0/5
[2026-05-16 17:26:53] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=59 train_loss=0.746605 val_loss=0.754480 best=0.754542 es=1/5
[2026-05-16 17:26:56] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=60 train_loss=0.746532 val_loss=0.754397 best=0.754397 es=0/5
[2026-05-16 17:27:00] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=61 train_loss=0.746461 val_loss=0.754335 best=0.754397 es=1/5
[2026-05-16 17:27:03] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=62 train_loss=0.746420 val_loss=0.754286 best=0.754286 es=0/5
[2026-05-16 17:27:06] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=63 train_loss=0.746352 val_loss=0.754232 best=0.754286 es=1/5
[2026-05-16 17:27:09] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=64 train_loss=0.746283 val_loss=0.754194 best=0.754286 es=2/5
[2026-05-16 17:27:12] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=65 train_loss=0.746209 val_loss=0.754074 best=0.754074 es=0/5
[2026-05-16 17:27:15] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=66 train_loss=0.746201 val_loss=0.754045 best=0.754074 es=1/5
[2026-05-16 17:27:18] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=67 train_loss=0.746063 val_loss=0.753932 best=0.753932 es=0/5
[2026-05-16 17:27:21] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=68 train_loss=0.745986 val_loss=0.753885 best=0.753932 es=1/5
[2026-05-16 17:27:24] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=69 train_loss=0.745995 val_loss=0.753868 best=0.753932 es=2/5
[2026-05-16 17:27:27] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=70 train_loss=0.745892 val_loss=0.753760 best=0.753760 es=0/5
[2026-05-16 17:27:30] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=71 train_loss=0.745820 val_loss=0.753709 best=0.753760 es=1/5
[2026-05-16 17:27:33] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=72 train_loss=0.745743 val_loss=0.753638 best=0.753638 es=0/5
[2026-05-16 17:27:36] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=73 train_loss=0.745690 val_loss=0.753571 best=0.753638 es=1/5
[2026-05-16 17:27:39] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=74 train_loss=0.745624 val_loss=0.753523 best=0.753523 es=0/5
[2026-05-16 17:27:42] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=75 train_loss=0.745608 val_loss=0.753460 best=0.753523 es=1/5
[2026-05-16 17:27:45] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=76 train_loss=0.745522 val_loss=0.753475 best=0.753523 es=2/5
[2026-05-16 17:27:48] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=77 train_loss=0.745490 val_loss=0.753367 best=0.753367 es=0/5
[2026-05-16 17:27:51] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=78 train_loss=0.745424 val_loss=0.753334 best=0.753367 es=1/5
[2026-05-16 17:27:55] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=79 train_loss=0.745368 val_loss=0.753286 best=0.753367 es=2/5
[2026-05-16 17:27:58] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=80 train_loss=0.745395 val_loss=0.753261 best=0.753261 es=0/5
[2026-05-16 17:28:01] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=81 train_loss=0.745347 val_loss=0.753231 best=0.753261 es=1/5
[2026-05-16 17:28:04] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=82 train_loss=0.745285 val_loss=0.753183 best=0.753261 es=2/5
[2026-05-16 17:28:07] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=83 train_loss=0.745286 val_loss=0.753163 best=0.753261 es=3/5
[2026-05-16 17:28:09] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=84 train_loss=0.745234 val_loss=0.753130 best=0.753130 es=0/5
[2026-05-16 17:28:13] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=85 train_loss=0.745224 val_loss=0.753078 best=0.753130 es=1/5
[2026-05-16 17:28:16] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=86 train_loss=0.745182 val_loss=0.753054 best=0.753130 es=2/5
[2026-05-16 17:28:19] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=87 train_loss=0.745159 val_loss=0.753020 best=0.753020 es=0/5
[2026-05-16 17:28:22] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=88 train_loss=0.745091 val_loss=0.752963 best=0.753020 es=1/5
[2026-05-16 17:28:25] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=89 train_loss=0.745055 val_loss=0.752946 best=0.753020 es=2/5
[2026-05-16 17:28:28] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=90 train_loss=0.745023 val_loss=0.752914 best=0.752914 es=0/5
[2026-05-16 17:28:31] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=91 train_loss=0.745020 val_loss=0.752871 best=0.752914 es=1/5
[2026-05-16 17:28:34] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=92 train_loss=0.744950 val_loss=0.752824 best=0.752914 es=2/5
[2026-05-16 17:28:37] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=93 train_loss=0.744932 val_loss=0.752825 best=0.752914 es=3/5
[2026-05-16 17:28:40] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=94 train_loss=0.744927 val_loss=0.752795 best=0.752795 es=0/5
[2026-05-16 17:28:43] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=95 train_loss=0.744891 val_loss=0.752772 best=0.752795 es=1/5
[2026-05-16 17:28:46] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=96 train_loss=0.744916 val_loss=0.752756 best=0.752795 es=2/5
[2026-05-16 17:28:49] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=97 train_loss=0.744856 val_loss=0.752697 best=0.752795 es=3/5
[2026-05-16 17:28:52] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=98 train_loss=0.744814 val_loss=0.752682 best=0.752682 es=0/5
[2026-05-16 17:28:55] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=99 train_loss=0.744799 val_loss=0.752644 best=0.752682 es=1/5
[2026-05-16 17:28:57] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=100 train_loss=0.744765 val_loss=0.752625 best=0.752682 es=2/5
[2026-05-16 17:29:00] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=101 train_loss=0.744748 val_loss=0.752653 best=0.752682 es=3/5
[2026-05-16 17:29:02] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=102 train_loss=0.744769 val_loss=0.752606 best=0.752682 es=4/5
[2026-05-16 17:29:04] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=103 train_loss=0.744697 val_loss=0.752552 best=0.752552 es=0/5
[2026-05-16 17:29:07] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=104 train_loss=0.744704 val_loss=0.752568 best=0.752552 es=1/5
[2026-05-16 17:29:09] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=105 train_loss=0.744647 val_loss=0.752528 best=0.752552 es=2/5
[2026-05-16 17:29:11] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=106 train_loss=0.744662 val_loss=0.752546 best=0.752552 es=3/5
[2026-05-16 17:29:14] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=107 train_loss=0.744639 val_loss=0.752492 best=0.752552 es=4/5
[2026-05-16 17:29:16] [autoencoding][ae_width_to_depth][cand_005_d2_w7] epoch=108 train_loss=0.744624 val_loss=0.752496 best=0.752552 es=5/5
