[2026-05-18 03:20:41] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:20:41] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_195_d1_w196/training_log.txt
[2026-05-18 03:20:41] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_195_d1_w196/training_stats.csv
[2026-05-18 03:20:41] [CANDIDATE] task=representation phase=ae_alt_width index=195 search_phase=width architecture=[196]
[2026-05-18 03:20:48] [representation][ae_alt_width][cand_195_d1_w196] epoch=1 architecture=[196] train_loss=0.316946 val_loss=0.307707 best=0.296552 es=0/5
[2026-05-18 03:20:50] [representation][ae_alt_width][cand_195_d1_w196] epoch=2 architecture=[196] train_loss=0.294004 val_loss=0.298133 best=0.296552 es=0/5
[2026-05-18 03:20:53] [representation][ae_alt_width][cand_195_d1_w196] epoch=3 architecture=[196] train_loss=0.291777 val_loss=0.298746 best=0.296552 es=1/5
[2026-05-18 03:20:55] [representation][ae_alt_width][cand_195_d1_w196] epoch=4 architecture=[196] train_loss=0.292074 val_loss=0.300898 best=0.296552 es=2/5
[2026-05-18 03:21:02] [representation][ae_alt_width][cand_195_d1_w196] epoch=5 architecture=[196] train_loss=0.292296 val_loss=0.296195 best=0.296195 es=0/5
[2026-05-18 03:21:05] [representation][ae_alt_width][cand_195_d1_w196] epoch=6 architecture=[196] train_loss=0.290491 val_loss=0.296490 best=0.296195 es=1/5
[2026-05-18 03:21:07] [representation][ae_alt_width][cand_195_d1_w196] epoch=7 architecture=[196] train_loss=0.290856 val_loss=0.298590 best=0.296195 es=2/5
[2026-05-18 03:21:09] [representation][ae_alt_width][cand_195_d1_w196] epoch=8 architecture=[196] train_loss=0.291152 val_loss=0.298782 best=0.296195 es=3/5
[2026-05-18 03:21:12] [representation][ae_alt_width][cand_195_d1_w196] epoch=9 architecture=[196] train_loss=0.289898 val_loss=0.298017 best=0.296195 es=4/5
[2026-05-18 03:21:19] [representation][ae_alt_width][cand_195_d1_w196] epoch=10 architecture=[196] train_loss=0.290807 val_loss=0.300264 best=0.296195 es=5/5
