[2026-05-18 01:08:18] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:08:18] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_026_d1_w27/training_log.txt
[2026-05-18 01:08:18] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_026_d1_w27/training_stats.csv
[2026-05-18 01:08:18] [CANDIDATE] task=representation phase=ae_alt_width index=26 search_phase=width architecture=[27]
[2026-05-18 01:08:22] [representation][ae_alt_width][cand_026_d1_w27] epoch=1 architecture=[27] train_loss=0.474121 val_loss=0.475252 best=0.472878 es=0/5
[2026-05-18 01:08:24] [representation][ae_alt_width][cand_026_d1_w27] epoch=2 architecture=[27] train_loss=0.473151 val_loss=0.473757 best=0.472878 es=0/5
[2026-05-18 01:08:26] [representation][ae_alt_width][cand_026_d1_w27] epoch=3 architecture=[27] train_loss=0.472327 val_loss=0.473531 best=0.472878 es=0/5
[2026-05-18 01:08:28] [representation][ae_alt_width][cand_026_d1_w27] epoch=4 architecture=[27] train_loss=0.472282 val_loss=0.472489 best=0.472489 es=0/5
[2026-05-18 01:08:32] [representation][ae_alt_width][cand_026_d1_w27] epoch=5 architecture=[27] train_loss=0.472049 val_loss=0.472699 best=0.472489 es=1/5
[2026-05-18 01:08:35] [representation][ae_alt_width][cand_026_d1_w27] epoch=6 architecture=[27] train_loss=0.472168 val_loss=0.473212 best=0.472489 es=2/5
[2026-05-18 01:08:37] [representation][ae_alt_width][cand_026_d1_w27] epoch=7 architecture=[27] train_loss=0.471887 val_loss=0.472273 best=0.472273 es=0/5
[2026-05-18 01:08:39] [representation][ae_alt_width][cand_026_d1_w27] epoch=8 architecture=[27] train_loss=0.471579 val_loss=0.472747 best=0.472273 es=1/5
[2026-05-18 01:08:42] [representation][ae_alt_width][cand_026_d1_w27] epoch=9 architecture=[27] train_loss=0.471894 val_loss=0.472134 best=0.472134 es=0/5
[2026-05-18 01:08:45] [representation][ae_alt_width][cand_026_d1_w27] epoch=10 architecture=[27] train_loss=0.471206 val_loss=0.471816 best=0.471816 es=0/5
