[2026-06-15 08:49:20] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:49:20] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_870_d7_w126/training_log.txt
[2026-06-15 08:49:20] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_870_d7_w126/training_stats.csv
[2026-06-15 08:49:20] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.006266 val_loss=0.001587 best=0.001587 es=0/10
[2026-06-15 08:49:20] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.001422 val_loss=0.002012 best=0.002012 es=0/10
[2026-06-15 08:49:20] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.004843 val_loss=0.001689 best=0.001689 es=0/10
[2026-06-15 08:49:20] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.002681 val_loss=0.001611 best=0.001611 es=0/10
[2026-06-15 08:49:21] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.003756 val_loss=0.001156 best=0.001156 es=0/10
[2026-06-15 08:49:21] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.001172 val_loss=0.001734 best=0.001734 es=0/10
[2026-06-15 08:49:21] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.002401 val_loss=0.001099 best=0.001099 es=0/10
[2026-06-15 08:49:21] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.002247 val_loss=0.000241 best=0.000241 es=0/10
[2026-06-15 08:49:21] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.003731 val_loss=0.000765 best=0.000765 es=0/10
[2026-06-15 08:49:22] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.001550 val_loss=0.000601 best=0.000601 es=0/10
[2026-06-15 08:49:22] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.001204 val_loss=0.000248 best=0.000248 es=0/10
[2026-06-15 08:49:22] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.001012 val_loss=0.000254 best=0.000254 es=0/10
[2026-06-15 08:49:22] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.001167 val_loss=0.000482 best=0.000482 es=0/10
[2026-06-15 08:49:22] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.001325 val_loss=0.000559 best=0.000559 es=0/10
[2026-06-15 08:49:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.001077 val_loss=0.000512 best=0.000512 es=0/10
[2026-06-15 08:49:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.001010 val_loss=0.000250 best=0.000250 es=0/10
[2026-06-15 08:49:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.000882 val_loss=0.000267 best=0.000267 es=0/10
[2026-06-15 08:49:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 115] train_loss=0.002299 val_loss=0.000235 best=0.000235 es=0/10
